,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,tsne_clusters_id
51,56,VER,77.306,57.0,3.0,23.111,31.002,23.193,SOFT,7.0,Red Bull Racing,1.0,215.56993006993008,306.0,101.0,68.2972027972028,0.5,0.13636363636363635,21.9,28.2,41.0,1.7,34.124146,24.219803,2
52,57,VER,77.502,58.0,3.0,23.174,31.002,23.326,SOFT,8.0,Red Bull Racing,1.0,215.03472222222223,306.0,101.0,66.29861111111111,0.4791666666666667,0.15625,21.9,28.2,346.0,2.2,-77.92521,10.745405,1
53,58,VER,77.761,59.0,3.0,23.339,31.132,23.29,SOFT,9.0,Red Bull Racing,1.0,213.57239057239056,307.0,101.0,66.63973063973064,0.494949494949495,0.1447811447811448,21.8,28.2,27.0,1.2,33.66562,25.438742,2
54,59,VER,78.205,60.0,3.0,23.504,31.235,23.466,SOFT,10.0,Red Bull Racing,1.0,211.64333333333335,308.0,100.0,67.11666666666666,0.5033333333333333,0.15666666666666668,21.8,28.2,36.0,1.7,32.511078,25.689451,2
55,60,VER,76.33,61.0,3.0,22.706,30.589,23.035,SOFT,11.0,Red Bull Racing,1.0,217.53169014084506,308.0,101.0,71.25352112676056,0.5598591549295775,0.14788732394366197,21.6,27.7,49.0,2.5,41.682392,13.961112,2
56,61,VER,78.014,62.0,3.0,23.411,31.301,23.302,SOFT,12.0,Red Bull Racing,1.0,213.8704318936877,309.0,101.0,68.62790697674419,0.5249169435215947,0.1362126245847176,21.6,27.3,52.0,1.1,34.48752,25.893656,2
57,62,VER,77.697,63.0,3.0,23.214,31.199,23.284,SOFT,13.0,Red Bull Racing,1.0,214.56949152542373,312.0,98.0,67.43728813559322,0.5084745762711864,0.13898305084745763,21.5,27.3,72.0,2.5,43.080524,15.803091,2
58,63,VER,78.559,64.0,3.0,23.093,31.812,23.654,SOFT,14.0,Red Bull Racing,1.0,213.24745762711865,312.0,98.0,64.60677966101694,0.4847457627118644,0.17627118644067796,21.5,27.2,65.0,1.7,48.098747,20.479689,2
59,64,VER,77.611,65.0,3.0,23.162,31.116,23.333,SOFT,15.0,Red Bull Racing,1.0,215.25,308.0,98.0,69.07432432432432,0.5135135135135135,0.22972972972972974,21.5,27.1,55.0,2.2,48.578934,17.591415,2
60,65,VER,77.708,66.0,3.0,23.044,31.201,23.463,SOFT,16.0,Red Bull Racing,1.0,214.65853658536585,308.0,99.0,67.8048780487805,0.5261324041811847,0.1602787456445993,21.5,27.4,77.0,1.7,43.548344,16.704634,2
61,67,HAM,81.678,2.0,1.0,24.411,32.621,24.646,SOFT,5.0,Mercedes,4.0,202.8126984126984,306.0,94.0,63.768253968253966,0.4158730158730159,0.20634920634920634,22.5,33.3,14.0,1.1,-19.207026,-48.94298,0
62,68,HAM,80.839,3.0,1.0,24.05,32.499,24.29,SOFT,6.0,Mercedes,4.0,206.84493670886076,305.0,94.0,66.51898734177215,0.44936708860759494,0.17088607594936708,22.4,33.0,52.0,2.0,-18.210146,-34.589508,0
63,69,HAM,80.962,4.0,1.0,24.207,32.538,24.217,SOFT,7.0,Mercedes,4.0,205.47452229299364,305.0,93.0,64.68152866242038,0.43312101910828027,0.1751592356687898,22.5,32.7,273.0,1.1,-61.7521,0.8300224,1
64,70,HAM,80.755,5.0,1.0,24.148,32.39,24.217,SOFT,8.0,Mercedes,4.0,205.87213114754098,305.0,92.0,65.72786885245901,0.46229508196721314,0.17704918032786884,22.4,32.6,13.0,1.6,-17.96384,-35.74482,0
65,71,HAM,80.705,6.0,1.0,24.086,32.368,24.251,SOFT,9.0,Mercedes,4.0,205.2516129032258,306.0,92.0,65.13225806451612,0.43548387096774194,0.16774193548387098,22.4,33.0,0.0,1.6,-18.627193,-35.85662,0
66,72,HAM,80.488,7.0,1.0,23.663,32.592,24.233,SOFT,10.0,Mercedes,4.0,204.54920634920634,328.0,89.0,64.72380952380952,0.4666666666666667,0.19047619047619047,22.4,32.5,49.0,1.6,-3.1620436,-42.456417,0
