,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,tsne_clusters_id
17,23,VER,101.971,24.0,1.0,29.646,43.187,29.138,HARD,24.0,Red Bull Racing,4.0,172.1640625,287.0,58.0,54.9296875,0.3958333333333333,0.24479166666666666,29.9,36.1,166.0,1.5,13.25933,8.34282,0
18,24,VER,100.7,25.0,1.0,29.509,43.123,28.068,HARD,25.0,Red Bull Racing,4.0,174.0191780821918,288.0,59.0,55.45479452054794,0.4054794520547945,0.23835616438356164,29.9,36.0,171.0,1.7,13.819711,13.095559,0
19,25,VER,100.244,26.0,1.0,29.323,42.895,28.026,HARD,26.0,Red Bull Racing,4.0,173.7696335078534,290.0,59.0,54.026178010471206,0.39790575916230364,0.2486910994764398,29.8,36.0,161.0,1.2,19.388657,-1.6161082,1
20,26,VER,101.18,27.0,1.0,29.264,43.775,28.141,HARD,27.0,Red Bull Racing,5.0,173.8894472361809,290.0,60.0,56.63316582914573,0.42462311557788945,0.22613065326633167,29.9,36.1,167.0,1.7,10.743889,16.930132,0
21,27,VER,101.431,28.0,1.0,29.371,43.923,28.137,HARD,28.0,Red Bull Racing,6.0,171.3029490616622,292.0,61.0,54.20911528150134,0.38605898123324395,0.24664879356568364,30.0,35.7,165.0,1.3,18.86784,2.373454,1
22,28,VER,100.437,29.0,1.0,29.239,43.116,28.082,HARD,29.0,Red Bull Racing,6.0,174.56167979002623,292.0,61.0,57.036745406824146,0.4199475065616798,0.2099737532808399,30.0,35.7,189.0,1.6,9.771502,18.793217,0
23,29,VER,100.326,30.0,1.0,29.215,42.984,28.127,HARD,30.0,Red Bull Racing,6.0,175.21066666666667,292.0,63.0,55.834666666666664,0.4,0.24533333333333332,30.0,35.9,181.0,1.0,24.170698,8.424764,1
24,30,VER,100.247,31.0,1.0,29.203,42.946,28.098,HARD,31.0,Red Bull Racing,6.0,177.6037234042553,292.0,62.0,55.89627659574468,0.42819148936170215,0.22872340425531915,30.0,35.9,188.0,0.8,24.587002,10.242757,0
25,31,VER,100.033,32.0,1.0,29.169,42.944,27.92,HARD,32.0,Red Bull Racing,6.0,175.0909090909091,291.0,58.0,56.45989304812834,0.41711229946524064,0.22459893048128343,30.0,35.9,185.0,1.2,13.293482,20.058352,0
26,32,VER,100.087,33.0,1.0,29.136,42.96,27.991,HARD,33.0,Red Bull Racing,6.0,174.48843187660668,290.0,61.0,55.84318766066838,0.4138817480719794,0.21079691516709512,30.0,35.9,168.0,1.5,10.632784,19.132372,0
27,33,VER,100.378,34.0,1.0,29.177,43.109,28.092,HARD,34.0,Red Bull Racing,6.0,174.40540540540542,291.0,61.0,56.26486486486486,0.4027027027027027,0.21621621621621623,30.0,35.9,153.0,1.5,10.6113205,18.674711,0
28,34,VER,100.266,35.0,1.0,29.137,43.13,27.999,HARD,35.0,Red Bull Racing,6.0,174.6220472440945,290.0,57.0,56.45931758530184,0.4094488188976378,0.22572178477690288,30.0,35.9,166.0,1.5,12.99041,19.770931,0
29,35,VER,100.372,36.0,1.0,29.08,43.147,28.145,HARD,36.0,Red Bull Racing,6.0,173.48238482384824,290.0,61.0,54.387533875338754,0.38482384823848237,0.24119241192411925,29.9,35.4,180.0,1.7,1.3447818,15.608891,0
30,36,VER,100.224,37.0,1.0,29.14,43.006,28.078,HARD,37.0,Red Bull Racing,6.0,175.92411924119241,291.0,61.0,56.200542005420054,0.4146341463414634,0.21951219512195122,29.9,35.3,165.0,1.7,8.211314,19.099157,0
31,37,VER,100.61,38.0,1.0,29.19,43.225,28.195,HARD,38.0,Red Bull Racing,6.0,173.93582887700535,290.0,61.0,55.775401069518715,0.3983957219251337,0.21657754010695188,29.8,35.5,183.0,1.8,8.460978,18.269676,0
32,38,VER,101.173,39.0,1.0,29.285,43.547,28.341,HARD,39.0,Red Bull Racing,6.0,172.0842105263158,291.0,61.0,53.22105263157895,0.3868421052631579,0.24736842105263157,29.8,35.5,165.0,2.0,2.5081668,11.063479,0
33,41,VER,97.713,42.0,2.0,28.603,41.522,27.588,MEDIUM,2.0,Red Bull Racing,15.0,180.69189189189188,289.0,61.0,58.54864864864865,0.42702702702702705,0.22972972972972974,29.8,35.3,161.0,1.7,-19.066597,27.798359,0
34,45,VER,97.57,46.0,2.0,28.654,41.533,27.383,MEDIUM,6.0,Red Bull Racing,11.0,179.27613941018768,294.0,61.0,56.61394101876676,0.4316353887399464,0.24396782841823056,29.6,35.0,163.0,2.4,-17.568563,23.045376,0
35,47,VER,98.333,48.0,2.0,28.439,42.401,27.493,MEDIUM,8.0,Red Bull Racing,9.0,178.53403141361255,311.0,53.0,56.50523560209424,0.42670157068062825,0.25654450261780104,29.5,34.9,173.0,1.6,-17.523312,-2.7543013,2
36,48,VER,97.085,49.0,2.0,28.514,41.362,27.209,MEDIUM,9.0,Red Bull Racing,9.0,181.07397260273973,291.0,62.0,57.42191780821918,0.4273972602739726,0.24383561643835616,29.5,35.0,161.0,1.8,-21.212357,26.722582,0
37,49,VER,99.006,50.0,2.0,28.78,42.024,28.202,MEDIUM,10.0,Red Bull Racing,8.0,177.54918032786884,294.0,57.0,58.23224043715847,0.42896174863387976,0.23770491803278687,29.6,35.2,178.0,1.2,-8.413396,33.059475,0
38,50,VER,97.144,51.0,2.0,28.628,41.326,27.19,MEDIUM,11.0,Red Bull Racing,8.0,181.15945945945947,288.0,65.0,59.13243243243243,0.4540540540540541,0.23243243243243245,29.6,35.2,156.0,1.8,-24.02487,25.913568,0
39,51,VER,96.835,52.0,2.0,28.472,41.24,27.123,MEDIUM,12.0,Red Bull Racing,8.0,182.58152173913044,291.0,62.0,59.56521739130435,0.4483695652173913,0.23641304347826086,29.7,35.3,180.0,1.7,-22.565514,27.733187,0
40,53,VER,98.196,54.0,2.0,28.438,42.164,27.594,MEDIUM,14.0,Red Bull Racing,7.0,178.36898395721926,313.0,58.0,57.25401069518717,0.42780748663101603,0.24064171122994651,29.6,34.6,172.0,1.5,-16.238335,-1.3919957,2
41,54,VER,96.899,55.0,2.0,28.515,41.295,27.089,MEDIUM,15.0,Red Bull Racing,7.0,179.71104815864024,291.0,63.0,58.6600566572238,0.43909348441926344,0.2237960339943343,29.5,34.8,157.0,1.8,-23.077166,26.472675,0
42,55,VER,97.519,56.0,2.0,28.578,41.452,27.489,MEDIUM,16.0,Red Bull Racing,7.0,180.84182305630026,292.0,61.0,58.05093833780161,0.4262734584450402,0.2359249329758713,29.5,34.8,167.0,1.8,-20.07739,27.15037,0
43,56,VER,99.299,57.0,2.0,28.694,42.968,27.637,MEDIUM,17.0,Red Bull Racing,6.0,176.06770833333334,317.0,56.0,56.973958333333336,0.4244791666666667,0.2760416666666667,29.6,34.8,179.0,2.0,-15.545506,-4.2460485,2
44,59,VER,96.758,60.0,2.0,28.486,41.22,27.052,MEDIUM,20.0,Red Bull Racing,6.0,180.82471264367817,290.0,64.0,59.20402298850575,0.4454022988505747,0.22126436781609196,29.5,35.1,191.0,1.8,-24.103428,26.77031,0
45,60,VER,96.575,61.0,2.0,28.434,41.086,27.055,MEDIUM,21.0,Red Bull Racing,6.0,180.42424242424244,293.0,63.0,59.03305785123967,0.4325068870523416,0.23140495867768596,29.5,34.9,171.0,1.7,-23.0694,27.093498,0
46,61,VER,98.197,62.0,2.0,28.493,41.975,27.729,MEDIUM,22.0,Red Bull Racing,5.0,177.9808743169399,296.0,61.0,57.5792349726776,0.4262295081967213,0.22950819672131148,29.5,34.9,185.0,2.2,-16.9345,23.213118,0
47,64,GAS,101.442,3.0,1.0,29.493,43.116,28.833,MEDIUM,3.0,Alpine,11.0,172.93540051679585,302.0,63.0,57.423772609819125,0.4005167958656331,0.25064599483204136,29.9,37.3,168.0,1.0,29.304295,-12.109921,1
48,65,GAS,101.334,4.0,1.0,29.317,43.488,28.529,MEDIUM,4.0,Alpine,11.0,170.55820105820106,301.0,63.0,54.01058201058201,0.373015873015873,0.25396825396825395,29.9,37.2,183.0,1.2,22.45382,-12.496737,1
49,66,GAS,101.292,5.0,1.0,29.195,43.501,28.596,MEDIUM,5.0,Alpine,11.0,168.12694300518135,302.0,60.0,53.645077720207254,0.33419689119170987,0.25129533678756477,29.9,37.0,163.0,1.2,22.897915,-13.879863,1
50,67,GAS,101.829,6.0,1.0,29.128,44.03,28.671,MEDIUM,6.0,Alpine,11.0,171.09549071618036,306.0,62.0,54.6657824933687,0.3687002652519894,0.246684350132626,30.0,36.7,172.0,1.7,4.8269267,-18.773018,1
51,68,GAS,101.399,7.0,1.0,29.472,43.406,28.521,MEDIUM,7.0,Alpine,11.0,172.88451443569554,304.0,58.0,55.58005249343832,0.3937007874015748,0.24934383202099739,30.0,36.8,163.0,1.2,28.574934,-13.712406,1
52,69,GAS,100.677,8.0,1.0,29.236,43.149,28.292,MEDIUM,8.0,Alpine,11.0,172.94444444444446,301.0,62.0,55.616402116402114,0.3994708994708995,0.25396825396825395,30.0,36.5,161.0,1.7,8.085638,1.6997609,1
53,70,GAS,101.063,9.0,1.0,29.148,43.382,28.533,MEDIUM,9.0,Alpine,11.0,170.99466666666666,304.0,60.0,53.89066666666667,0.368,0.25066666666666665,30.0,36.6,168.0,1.7,-0.57911223,-16.106516,1
54,71,GAS,100.378,10.0,1.0,29.07,43.027,28.281,MEDIUM,10.0,Alpine,11.0,174.82702702702701,304.0,58.0,57.72162162162162,0.42162162162162165,0.23513513513513515,30.0,36.2,175.0,1.2,6.3927565,-13.956272,1
55,72,GAS,100.728,11.0,1.0,29.165,43.348,28.215,MEDIUM,11.0,Alpine,11.0,174.99734042553192,305.0,61.0,55.611702127659576,0.39361702127659576,0.23670212765957446,30.0,36.8,145.0,1.1,6.0650167,-11.221183,1
56,73,GAS,100.439,12.0,1.0,29.013,43.135,28.291,MEDIUM,12.0,Alpine,11.0,175.18852459016392,304.0,60.0,55.89071038251366,0.4016393442622951,0.25136612021857924,30.0,36.8,181.0,1.5,7.8824825,-11.489236,1
57,74,GAS,100.829,13.0,1.0,29.167,43.354,28.308,MEDIUM,13.0,Alpine,11.0,173.29177718832892,303.0,59.0,56.323607427055705,0.3819628647214854,0.22281167108753316,30.1,36.6,158.0,1.5,8.032466,-13.522498,1
58,75,GAS,100.627,14.0,1.0,28.995,43.371,28.261,MEDIUM,14.0,Alpine,11.0,174.05585106382978,309.0,59.0,55.91755319148936,0.39095744680851063,0.23670212765957446,30.1,36.4,156.0,1.2,5.691953,-13.108599,1
59,76,GAS,100.602,15.0,1.0,29.043,43.354,28.205,MEDIUM,15.0,Alpine,11.0,172.10512129380055,307.0,60.0,55.99191374663073,0.3881401617250674,0.2587601078167116,30.1,36.4,160.0,1.6,1.1794584,-15.106966,1
60,77,GAS,100.929,16.0,1.0,29.386,43.401,28.142,MEDIUM,16.0,Alpine,11.0,173.87532467532466,305.0,60.0,57.97922077922078,0.4025974025974026,0.23116883116883116,30.1,36.4,173.0,1.6,8.616532,-13.690575,1
61,78,GAS,100.673,17.0,1.0,29.197,43.202,28.274,MEDIUM,17.0,Alpine,11.0,174.4750656167979,304.0,60.0,56.028871391076116,0.3884514435695538,0.2335958005249344,30.1,36.5,189.0,1.2,6.3567905,-12.127971,1
62,79,GAS,100.866,18.0,1.0,29.2,43.405,28.261,MEDIUM,18.0,Alpine,11.0,173.56728232189974,306.0,60.0,54.91820580474934,0.39050131926121373,0.25065963060686014,30.0,36.4,185.0,1.3,4.74068,-12.29964,1
63,84,GAS,103.344,23.0,2.0,29.32,44.439,29.585,HARD,3.0,Alpine,11.0,167.07272727272726,298.0,54.0,55.97922077922078,0.36103896103896105,0.24935064935064935,30.0,36.0,160.0,1.6,6.518691,-30.54128,1
64,85,GAS,102.407,24.0,2.0,29.448,44.111,28.848,HARD,4.0,Alpine,11.0,170.34455958549222,293.0,60.0,55.696891191709845,0.3860103626943005,0.25906735751295334,29.9,36.1,166.0,1.5,8.47254,-23.12393,1
65,86,GAS,101.048,25.0,2.0,29.149,43.468,28.431,HARD,5.0,Alpine,11.0,170.84782608695653,309.0,61.0,53.33967391304348,0.3532608695652174,0.25815217391304346,29.9,36.0,171.0,1.7,-2.255203,-16.143042,1
66,87,GAS,100.92,26.0,2.0,28.963,43.437,28.52,HARD,6.0,Alpine,11.0,172.95348837209303,309.0,56.0,56.90956072351421,0.3875968992248062,0.23255813953488372,29.8,36.0,161.0,1.2,5.823758,-15.189335,1
67,88,GAS,100.396,27.0,2.0,29.014,43.193,28.189,HARD,7.0,Alpine,11.0,172.57760814249363,316.0,58.0,55.41984732824427,0.3944020356234097,0.24681933842239187,29.9,36.1,167.0,1.7,1.4087737,-16.902147,1
68,89,GAS,101.536,28.0,2.0,28.824,43.985,28.727,HARD,8.0,Alpine,11.0,171.57372654155495,311.0,59.0,53.30831099195711,0.3753351206434316,0.2520107238605898,30.0,35.7,165.0,1.3,-3.406961,-20.282747,1
69,90,GAS,101.706,29.0,2.0,29.071,44.09,28.545,HARD,9.0,Alpine,11.0,171.85194805194806,311.0,59.0,54.885714285714286,0.37662337662337664,0.24415584415584415,30.0,35.7,189.0,1.6,-2.8790379,-19.714922,1
70,91,GAS,100.28,30.0,2.0,29.215,43.026,28.039,HARD,10.0,Alpine,11.0,174.38829787234042,306.0,64.0,56.398936170212764,0.39095744680851063,0.23138297872340424,30.0,35.9,181.0,1.0,8.727862,-8.995899,1
71,92,GAS,99.974,31.0,2.0,29.103,42.73,28.141,HARD,11.0,Alpine,11.0,173.952,307.0,61.0,54.616,0.392,0.25866666666666666,30.0,35.9,188.0,0.8,9.3375025,-6.407441,1
72,93,GAS,100.406,32.0,2.0,28.999,43.214,28.193,HARD,12.0,Alpine,11.0,173.36997319034853,309.0,57.0,55.94906166219839,0.38605898123324395,0.24128686327077747,30.0,35.9,185.0,1.2,5.5668983,-14.695539,1
73,94,GAS,100.154,33.0,2.0,29.095,42.931,28.128,HARD,13.0,Alpine,11.0,173.23076923076923,304.0,61.0,54.96153846153846,0.3871794871794872,0.2512820512820513,30.0,35.9,168.0,1.5,4.423491,-0.22626747,1
74,95,GAS,101.321,34.0,2.0,28.907,44.135,28.279,HARD,14.0,Alpine,11.0,174.224,316.0,56.0,55.696,0.39466666666666667,0.2613333333333333,30.0,35.9,153.0,1.5,-3.32801,-22.776934,1
75,96,GAS,102.563,35.0,2.0,28.979,45.176,28.408,HARD,15.0,Alpine,11.0,172.15938303341903,317.0,49.0,56.42416452442159,0.39588688946015427,0.2622107969151671,30.0,35.5,158.0,1.7,-3.4883184,-26.840748,1
76,97,GAS,99.965,36.0,2.0,29.393,42.745,27.827,HARD,16.0,Alpine,10.0,178.71195652173913,313.0,62.0,59.58423913043478,0.4375,0.23641304347826086,29.9,35.4,180.0,1.7,-3.6333447,-7.2510576,1
77,98,GAS,100.508,37.0,2.0,29.177,43.022,28.309,HARD,17.0,Alpine,10.0,172.49864498644988,287.0,58.0,56.12737127371274,0.3983739837398374,0.23306233062330622,29.9,35.3,165.0,1.7,2.3072069,17.597485,0
78,99,GAS,101.261,38.0,2.0,29.077,43.842,28.342,HARD,18.0,Alpine,10.0,172.32105263157894,310.0,58.0,55.410526315789475,0.3763157894736842,0.25263157894736843,29.8,35.5,168.0,2.2,-9.12009,-13.322927,2
79,100,GAS,102.86,39.0,2.0,29.203,44.753,28.904,HARD,19.0,Alpine,9.0,170.20626631853787,304.0,53.0,55.099216710182766,0.3733681462140992,0.25326370757180156,29.8,35.5,165.0,2.0,-1.9403411,-28.084158,1
80,101,GAS,99.885,40.0,2.0,29.24,42.734,27.911,HARD,20.0,Alpine,9.0,179.2958904109589,290.0,60.0,60.3013698630137,0.4520547945205479,0.2356164383561644,29.7,35.5,189.0,1.7,-3.5688794,29.103281,0
81,102,GAS,99.934,41.0,2.0,29.271,42.653,28.01,HARD,21.0,Alpine,8.0,172.30107526881721,289.0,60.0,56.19892473118279,0.3951612903225806,0.24193548387096775,29.8,35.5,169.0,1.8,1.1243095,17.141586,0
82,103,GAS,99.835,42.0,2.0,28.913,43.099,27.823,HARD,22.0,Alpine,8.0,175.09762532981532,304.0,57.0,57.07651715039578,0.39577836411609496,0.21899736147757257,29.8,35.5,167.0,2.0,-14.320767,6.94915,0
83,107,GAS,98.277,46.0,2.0,28.779,41.942,27.556,HARD,26.0,Alpine,6.0,180.02933333333334,287.0,63.0,59.912,0.43733333333333335,0.21066666666666667,29.6,35.0,163.0,2.4,-16.879053,20.844618,0
84,109,GAS,98.548,48.0,2.0,28.786,42.121,27.641,HARD,28.0,Alpine,6.0,176.36052631578949,287.0,60.0,57.11842105263158,0.4026315789473684,0.23421052631578948,29.5,34.9,173.0,1.6,-8.470848,29.836254,0
85,110,GAS,98.634,49.0,2.0,28.746,42.266,27.622,HARD,29.0,Alpine,6.0,178.05291005291005,287.0,60.0,59.22222222222222,0.43915343915343913,0.20634920634920634,29.5,35.0,161.0,1.8,-10.322973,30.061438,0
86,111,GAS,98.688,50.0,2.0,28.871,42.234,27.583,HARD,30.0,Alpine,6.0,177.07692307692307,287.0,59.0,58.92307692307692,0.4175824175824176,0.21703296703296704,29.6,35.2,178.0,1.2,-8.872279,31.650396,0
87,112,GAS,98.525,51.0,2.0,28.7,42.278,27.547,HARD,31.0,Alpine,6.0,178.0461956521739,288.0,66.0,58.73097826086956,0.43478260869565216,0.22826086956521738,29.6,35.2,156.0,1.8,-20.460503,20.592098,0
88,113,GAS,98.755,52.0,2.0,28.788,42.24,27.727,HARD,32.0,Alpine,6.0,179.00785340314135,289.0,62.0,57.6151832460733,0.42408376963350786,0.23298429319371727,29.7,35.3,180.0,1.7,-17.333113,26.887115,0
89,115,GAS,98.844,54.0,2.0,28.784,42.412,27.648,HARD,34.0,Alpine,6.0,176.67021276595744,288.0,62.0,58.691489361702125,0.4175531914893617,0.22340425531914893,29.6,34.6,172.0,1.5,-8.51501,28.989288,0
90,116,GAS,99.373,55.0,2.0,29.014,42.644,27.715,HARD,35.0,Alpine,6.0,174.8011049723757,289.0,60.0,58.61602209944751,0.4116022099447514,0.21823204419889503,29.5,34.8,157.0,1.8,-6.642112,28.75976,0
91,117,GAS,99.292,56.0,2.0,28.943,42.573,27.776,HARD,36.0,Alpine,6.0,176.24538258575197,288.0,60.0,57.693931398416886,0.41424802110817943,0.21899736147757257,29.5,34.8,167.0,1.8,-7.1581078,28.67701,0
92,118,GAS,100.874,57.0,2.0,28.922,43.092,28.86,HARD,37.0,Alpine,7.0,173.41131105398458,289.0,62.0,56.40359897172237,0.39588688946015427,0.2390745501285347,29.6,34.8,179.0,2.0,1.9687917,20.212236,0
93,121,GAS,99.62,60.0,2.0,28.949,42.935,27.736,HARD,40.0,Alpine,7.0,176.66666666666666,291.0,62.0,58.272222222222226,0.4,0.24166666666666667,29.5,35.1,191.0,1.8,-6.997964,25.5915,0
94,122,GAS,99.711,61.0,2.0,28.898,42.982,27.831,HARD,41.0,Alpine,7.0,176.55675675675676,291.0,61.0,58.32702702702703,0.4027027027027027,0.22162162162162163,29.5,34.9,171.0,1.7,-7.232096,27.726402,0
95,123,GAS,102.273,62.0,2.0,28.909,45.047,28.317,HARD,42.0,Alpine,6.0,171.90364583333334,290.0,62.0,53.567708333333336,0.34375,0.2526041666666667,29.5,34.9,185.0,2.2,4.270247,11.321018,0
96,126,PER,101.622,3.0,1.0,29.517,43.509,28.596,HARD,3.0,Red Bull Racing,13.0,172.79274611398964,313.0,60.0,55.83937823834197,0.41450777202072536,0.2694300518134715,29.9,37.3,168.0,1.0,27.383358,-12.743572,1
97,127,PER,101.354,4.0,1.0,29.23,43.438,28.686,HARD,4.0,Red Bull Racing,13.0,170.8968253968254,311.0,57.0,54.01322751322751,0.3862433862433862,0.2777777777777778,29.9,37.2,183.0,1.2,26.261467,-15.080086,1
98,128,PER,101.331,5.0,1.0,29.183,43.475,28.673,HARD,5.0,Red Bull Racing,13.0,169.7357512953368,311.0,54.0,52.2720207253886,0.3911917098445596,0.2849740932642487,29.9,37.0,163.0,1.2,26.263071,-15.691046,1
99,129,PER,103.147,6.0,1.0,29.253,44.035,29.859,HARD,6.0,Red Bull Racing,13.0,168.0551181102362,310.0,47.0,54.00787401574803,0.3937007874015748,0.2887139107611549,30.0,36.7,172.0,1.7,5.935746,-32.924355,1
100,130,PER,101.353,7.0,1.0,29.907,43.064,28.382,HARD,7.0,Red Bull Racing,13.0,172.4485488126649,292.0,60.0,55.87598944591029,0.41424802110817943,0.25065963060686014,30.0,36.8,163.0,1.2,28.128757,1.9990262,1
101,131,PER,100.556,8.0,1.0,29.459,42.772,28.325,HARD,8.0,Red Bull Racing,13.0,173.2782152230971,291.0,63.0,54.38057742782152,0.4015748031496063,0.2677165354330709,30.0,36.5,161.0,1.7,15.397014,5.675509,1
102,132,PER,100.694,9.0,1.0,29.46,43.002,28.232,HARD,9.0,Red Bull Racing,13.0,172.54716981132074,292.0,64.0,54.32614555256065,0.3935309973045822,0.2695417789757412,30.0,36.6,168.0,1.7,15.304583,5.562493,1
103,133,PER,100.643,10.0,1.0,29.403,43.042,28.198,HARD,10.0,Red Bull Racing,13.0,175.19034852546918,294.0,60.0,55.66487935656836,0.4155495978552279,0.26541554959785524,30.0,36.2,175.0,1.2,23.070938,1.5596534,1
104,134,PER,100.693,11.0,1.0,29.483,42.779,28.431,HARD,11.0,Red Bull Racing,13.0,174.784,293.0,59.0,54.394666666666666,0.3973333333333333,0.2613333333333333,30.0,36.8,145.0,1.1,24.731358,0.7639671,1
105,135,PER,100.715,12.0,1.0,29.118,43.179,28.418,HARD,12.0,Red Bull Racing,13.0,174.91032608695653,310.0,58.0,54.92663043478261,0.41304347826086957,0.266304347826087,30.0,36.8,181.0,1.5,3.031294,-15.905222,1
106,136,PER,100.843,13.0,1.0,29.487,43.075,28.281,HARD,13.0,Red Bull Racing,13.0,171.54232804232805,295.0,61.0,53.37830687830688,0.38095238095238093,0.2619047619047619,30.1,36.6,158.0,1.5,20.87171,-5.5421486,1
107,137,PER,100.314,14.0,1.0,29.313,42.716,28.285,HARD,14.0,Red Bull Racing,13.0,176.2231182795699,294.0,61.0,55.376344086021504,0.4220430107526882,0.27419354838709675,30.1,36.4,156.0,1.2,23.96604,-0.40450954,1
108,138,PER,100.538,15.0,1.0,29.373,42.986,28.179,HARD,15.0,Red Bull Racing,13.0,173.94086021505376,295.0,59.0,54.553763440860216,0.3978494623655914,0.271505376344086,30.1,36.4,160.0,1.6,15.267428,2.8421082,1
109,139,PER,100.688,16.0,1.0,29.052,43.154,28.482,HARD,16.0,Red Bull Racing,13.0,172.68911917098447,312.0,56.0,56.16839378238342,0.42487046632124353,0.25647668393782386,30.1,36.4,173.0,1.6,2.3555129,-17.078379,1
110,140,PER,100.987,17.0,1.0,29.279,43.199,28.509,HARD,17.0,Red Bull Racing,13.0,174.31052631578947,312.0,55.0,54.82105263157895,0.41842105263157897,0.2710526315789474,30.1,36.5,189.0,1.2,26.815914,-17.692415,1
111,141,PER,101.077,18.0,1.0,29.25,43.217,28.61,HARD,18.0,Red Bull Racing,13.0,174.70263157894738,310.0,52.0,55.47105263157895,0.4105263157894737,0.2578947368421053,30.0,36.4,185.0,1.3,27.259836,-18.231585,1
