,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
212,277,LEC,99.208,30.0,2.0,28.99,42.379,27.839,HARD,10.0,Ferrari,5.0,175.4483695652174,290.0,64.0,56.880434782608695,0.25815217391304346,0.26358695652173914,30.0,35.9,181.0,1.0,-0.512880670311852,-1.7908621606222603,0
213,278,LEC,99.433,31.0,2.0,28.989,42.602,27.842,HARD,11.0,Ferrari,5.0,177.0427807486631,293.0,60.0,57.98930481283423,0.24331550802139038,0.24866310160427807,30.0,35.9,188.0,0.8,-0.4976714444409225,-1.3796878642085237,0
214,279,LEC,99.391,32.0,2.0,29.151,42.472,27.768,HARD,12.0,Ferrari,5.0,175.74864864864864,292.0,62.0,56.41621621621621,0.25405405405405407,0.24324324324324326,30.0,35.9,185.0,1.2,-0.6213305567972717,-1.4326726959595832,0
215,280,LEC,99.485,33.0,2.0,28.871,42.711,27.903,HARD,13.0,Ferrari,5.0,176.1159793814433,292.0,60.0,57.345360824742265,0.25773195876288657,0.2422680412371134,30.0,35.9,168.0,1.5,-0.7686302647392436,-0.7078842789250686,0
216,281,LEC,99.518,34.0,2.0,28.996,42.726,27.796,HARD,14.0,Ferrari,5.0,175.99182561307902,293.0,60.0,56.69209809264305,0.25340599455040874,0.24250681198910082,30.0,35.9,153.0,1.5,-0.6159938874377797,-0.8326272649767906,0
217,282,LEC,99.747,35.0,2.0,29.038,42.818,27.891,HARD,15.0,Ferrari,5.0,173.44444444444446,292.0,59.0,55.94444444444444,0.24603174603174602,0.26455026455026454,30.0,35.9,166.0,1.5,0.24319090438390684,-0.0582679591598914,0
218,283,LEC,99.443,36.0,2.0,29.002,42.521,27.92,HARD,16.0,Ferrari,5.0,178.30810810810812,295.0,61.0,57.25405405405405,0.26216216216216215,0.24594594594594596,29.9,35.4,180.0,1.7,-1.6277109933389513,-0.09324228811770616,2
219,284,LEC,99.639,37.0,2.0,28.973,42.785,27.881,HARD,17.0,Ferrari,5.0,176.64088397790056,292.0,61.0,56.052486187845304,0.27900552486187846,0.2513812154696133,29.9,35.3,165.0,1.7,-1.2060032279869397,0.06309572346275483,2
220,285,LEC,99.946,38.0,2.0,28.986,42.897,28.063,HARD,18.0,Ferrari,5.0,176.52278820375335,298.0,59.0,55.79892761394102,0.26005361930294907,0.26541554959785524,29.8,35.5,183.0,1.8,-0.7491045806198611,1.2110495197950393,2
221,286,LEC,99.448,39.0,2.0,28.98,42.651,27.817,HARD,19.0,Ferrari,5.0,177.84636118598382,296.0,63.0,57.40431266846361,0.24528301886792453,0.2371967654986523,29.8,35.5,165.0,2.0,-2.1348798396292965,-0.03138437680325455,2
222,287,LEC,99.557,40.0,2.0,28.918,42.57,28.069,HARD,20.0,Ferrari,5.0,177.31147540983608,293.0,59.0,58.68306010928962,0.3005464480874317,0.24043715846994534,29.7,35.5,189.0,1.7,-1.8735156158513655,0.759632449571322,2
223,288,LEC,99.368,41.0,2.0,28.846,42.605,27.917,HARD,21.0,Ferrari,5.0,178.21951219512195,296.0,62.0,57.292682926829265,0.2845528455284553,0.24932249322493225,29.8,35.5,171.0,1.7,-1.9124891336289138,0.15150951307601773,2
224,289,LEC,99.888,42.0,2.0,29.058,42.82,28.01,HARD,22.0,Ferrari,5.0,174.17460317460316,295.0,58.0,55.67989417989418,0.2777777777777778,0.24867724867724866,29.8,35.5,167.0,2.0,-0.7289874621785236,1.3354379340799756,2
225,293,LEC,98.275,46.0,2.0,28.631,42.111,27.533,HARD,26.0,Ferrari,3.0,178.43478260869566,295.0,60.0,59.869565217391305,0.23369565217391305,0.23641304347826086,29.6,35.0,163.0,2.4,-3.9740423735169017,1.441423882434034,2
226,295,LEC,98.496,48.0,2.0,28.721,42.114,27.661,HARD,28.0,Ferrari,3.0,176.616,293.0,62.0,60.68533333333333,0.24266666666666667,0.24,29.5,34.9,173.0,1.6,-3.543592997062145,0.810399972810986,2
227,296,LEC,98.453,49.0,2.0,28.699,42.139,27.615,HARD,29.0,Ferrari,3.0,178.6937172774869,295.0,59.0,59.09424083769633,0.29842931937172773,0.23036649214659685,29.6,34.8,167.0,1.7,-3.57690638136495,1.0718581661387598,2
228,297,LEC,98.439,50.0,2.0,28.564,42.192,27.683,HARD,30.0,Ferrari,3.0,179.56302521008402,297.0,59.0,57.79831932773109,0.27170868347338933,0.2549019607843137,29.6,34.9,134.0,1.8,-3.217581860360534,1.3176481605116772,2
229,298,LEC,98.803,51.0,2.0,28.777,42.351,27.675,HARD,31.0,Ferrari,3.0,177.3899204244032,296.0,61.0,60.05570291777188,0.2838196286472148,0.2440318302387268,29.6,35.2,156.0,1.8,-3.0643616081012666,0.9755039535607422,2
230,299,LEC,98.848,52.0,2.0,28.68,42.417,27.751,HARD,32.0,Ferrari,3.0,178.25067385444743,297.0,59.0,59.16711590296496,0.2722371967654987,0.2371967654986523,29.6,35.6,178.0,1.7,-2.8760534109996985,1.1775026497144112,2
231,301,LEC,101.831,54.0,2.0,29.18,44.211,28.44,HARD,34.0,Ferrari,5.0,169.50130548302872,302.0,60.0,56.146214099216714,0.27676240208877284,0.25326370757180156,29.6,34.6,172.0,1.5,0.4244423957168526,3.0989214289826443,1
232,302,LEC,100.617,55.0,2.0,29.288,43.125,28.204,HARD,35.0,Ferrari,5.0,175.3252032520325,292.0,61.0,56.86449864498645,0.3116531165311653,0.25745257452574527,29.6,34.6,174.0,1.3,-1.2166872399140067,1.6417530515256527,2
233,303,LEC,100.298,56.0,2.0,29.131,43.093,28.074,HARD,36.0,Ferrari,5.0,174.57894736842104,291.0,62.0,57.26315789473684,0.32105263157894737,0.25526315789473686,29.5,34.8,167.0,1.8,-1.8749520551949208,2.0072165502975907,2
234,304,LEC,100.043,57.0,2.0,29.15,42.839,28.054,HARD,37.0,Ferrari,5.0,176.07792207792207,289.0,59.0,58.02597402597402,0.3064935064935065,0.24935064935064935,29.6,34.8,179.0,2.0,-2.174774795966096,2.304089512314583,2
235,305,LEC,100.222,58.0,2.0,29.122,42.979,28.121,HARD,38.0,Ferrari,5.0,175.84408602150538,289.0,60.0,58.903225806451616,0.34408602150537637,0.23655913978494625,29.6,34.8,173.0,1.7,-2.16979419417932,1.7580965317552975,2
236,307,LEC,100.105,60.0,2.0,29.103,42.973,28.029,HARD,40.0,Ferrari,5.0,175.13055555555556,288.0,61.0,60.016666666666666,0.32222222222222224,0.23333333333333334,29.5,35.1,191.0,1.8,-2.5552109430029404,1.8703192100027217,2
237,308,LEC,100.615,61.0,2.0,29.209,43.132,28.274,HARD,41.0,Ferrari,5.0,172.54521276595744,288.0,60.0,57.0186170212766,0.30851063829787234,0.2473404255319149,29.5,35.0,168.0,1.7,-1.2369535058447778,2.2988833114899503,2
238,309,LEC,100.946,62.0,2.0,29.131,43.503,28.312,HARD,42.0,Ferrari,4.0,175.25729442970822,289.0,60.0,59.281167108753316,0.32625994694960214,0.23342175066312998,29.5,34.9,185.0,2.2,-2.222127387382619,2.916315788171056,2
239,312,SAR,101.7,3.0,1.0,29.47,43.468,28.762,MEDIUM,3.0,Williams,16.0,170.1171875,300.0,59.0,50.260416666666664,0.3255208333333333,0.2604166666666667,29.9,37.3,168.0,1.0,3.6741319891814053,-0.8016002582508155,1
240,313,SAR,101.875,4.0,1.0,29.624,43.769,28.482,MEDIUM,4.0,Williams,16.0,169.87335092348286,297.0,61.0,49.849604221635886,0.316622691292876,0.24274406332453827,29.9,37.2,183.0,1.2,3.176161567109639,-1.0305329028970818,0
241,314,SAR,101.264,5.0,1.0,29.443,43.37,28.451,MEDIUM,5.0,Williams,16.0,172.3012987012987,299.0,61.0,50.872727272727275,0.34025974025974026,0.24415584415584415,29.9,37.0,163.0,1.2,2.3446926036920686,-1.2272954237131164,0
242,315,SAR,101.636,6.0,1.0,29.488,43.426,28.722,MEDIUM,6.0,Williams,16.0,171.44533333333334,295.0,62.0,50.80533333333333,0.336,0.23733333333333334,30.0,36.8,162.0,1.5,2.452505576145127,-1.1563263011798115,0
243,316,SAR,102.886,7.0,1.0,29.807,44.361,28.718,MEDIUM,7.0,Williams,16.0,168.04663212435233,311.0,61.0,49.39378238341969,0.2927461139896373,0.23575129533678757,30.0,36.8,163.0,1.2,4.265966955258953,-0.3360330883390988,1
244,317,SAR,101.683,8.0,1.0,29.431,43.861,28.391,MEDIUM,8.0,Williams,16.0,169.79427083333334,310.0,61.0,49.2109375,0.3098958333333333,0.2526041666666667,30.0,36.5,161.0,1.7,2.9086605924510116,0.2649459513227935,1
245,318,SAR,101.228,9.0,1.0,29.596,43.279,28.353,MEDIUM,9.0,Williams,16.0,172.36,296.0,62.0,51.608,0.33866666666666667,0.25066666666666665,30.0,36.6,168.0,1.7,1.8616547360873996,-0.7673697941963197,0
246,319,SAR,100.739,10.0,1.0,29.397,43.16,28.182,MEDIUM,10.0,Williams,16.0,172.8548387096774,296.0,61.0,52.145161290322584,0.3467741935483871,0.24193548387096775,30.0,36.2,175.0,1.2,1.3796936624131766,-0.9798949307384993,0
247,320,SAR,100.711,11.0,1.0,29.544,43.025,28.142,MEDIUM,11.0,Williams,16.0,172.22811671087533,297.0,62.0,50.91511936339523,0.33156498673740054,0.246684350132626,30.0,36.8,145.0,1.1,2.0235510315456127,-1.7815878074557803,0
248,321,SAR,100.554,12.0,1.0,29.457,42.952,28.145,MEDIUM,12.0,Williams,16.0,173.03296703296704,295.0,61.0,52.71153846153846,0.33791208791208793,0.21978021978021978,30.0,36.8,181.0,1.5,0.99622098148586,-1.341687057286956,0
249,322,SAR,100.797,13.0,1.0,29.439,43.089,28.269,MEDIUM,13.0,Williams,16.0,171.27225130890054,297.0,62.0,50.410994764397905,0.33507853403141363,0.2513089005235602,30.1,36.6,158.0,1.5,2.0744395624353382,-1.0157419844780022,0
250,323,SAR,100.983,14.0,1.0,29.425,43.325,28.233,MEDIUM,14.0,Williams,16.0,172.23450134770889,296.0,60.0,51.77088948787062,0.3288409703504043,0.22911051212938005,30.1,36.4,156.0,1.2,1.8262501529034476,-1.1666057956809759,0
