,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
30,44,VER,69.651,45.0,3.0,17.522,31.196,20.933,296.0,230.0,275.0,299.0,HARD,21.0,Red Bull Racing,1.0,220.16141732283464,302.0,63.0,69.20472440944881,0.5866141732283464,0.16535433070866143,22.3,30.7,57.0,0.8,-52.08430554754059,7.904550518030837,2
31,45,VER,69.563,46.0,3.0,17.462,31.124,20.977,298.0,231.0,276.0,302.0,HARD,22.0,Red Bull Racing,1.0,223.73076923076923,303.0,62.0,68.85,0.5807692307692308,0.1576923076923077,22.3,30.7,235.0,0.6,123.92767298479728,-26.88626826727492,1
32,47,VER,69.419,48.0,3.0,17.426,31.134,20.859,297.0,230.0,276.0,298.0,HARD,24.0,Red Bull Racing,1.0,225.81782945736435,303.0,65.0,71.24418604651163,0.6007751937984496,0.17054263565891473,22.3,31.5,42.0,0.6,-67.07630158866607,11.748996249034073,2
33,50,VER,68.15,51.0,4.0,17.267,30.365,20.518,297.0,236.0,278.0,297.0,MEDIUM,2.0,Red Bull Racing,1.0,225.95652173913044,302.0,67.0,70.52569169960475,0.5968379446640316,0.17786561264822134,22.5,31.5,95.0,1.2,-14.291728565222828,-8.549629099096268,0
34,51,VER,68.342,52.0,4.0,17.289,30.508,20.545,295.0,236.0,277.0,296.0,MEDIUM,3.0,Red Bull Racing,1.0,225.8300395256917,302.0,66.0,69.01185770750988,0.5889328063241107,0.1976284584980237,22.5,31.5,133.0,1.7,22.892574454111436,-16.0987822409634,0
35,52,VER,68.235,53.0,4.0,17.273,30.481,20.481,296.0,236.0,278.0,296.0,MEDIUM,4.0,Red Bull Racing,1.0,226.26506024096386,302.0,65.0,69.36546184738955,0.5903614457831325,0.1927710843373494,22.6,31.1,134.0,2.0,24.336073144481322,-14.464183538072598,0
36,53,VER,68.25,54.0,4.0,17.302,30.491,20.457,293.0,236.0,277.0,295.0,MEDIUM,5.0,Red Bull Racing,1.0,226.40711462450594,300.0,65.0,73.12648221343873,0.6324110671936759,0.16205533596837945,22.5,31.1,92.0,1.5,-18.67364409114533,-11.008823734412884,0
37,54,VER,68.273,55.0,4.0,17.272,30.556,20.445,294.0,236.0,277.0,298.0,MEDIUM,6.0,Red Bull Racing,1.0,226.6203007518797,301.0,66.0,72.25563909774436,0.6240601503759399,0.16917293233082706,22.6,31.1,78.0,1.6,-32.66263156201359,-4.602215545174565,0
38,55,VER,68.35,56.0,4.0,17.235,30.532,20.583,295.0,236.0,276.0,296.0,MEDIUM,7.0,Red Bull Racing,1.0,226.8984962406015,303.0,66.0,72.6842105263158,0.6240601503759399,0.16917293233082706,22.5,31.1,37.0,1.1,-73.5097379943924,4.394272810383146,2
39,56,VER,68.412,57.0,4.0,17.237,30.656,20.519,299.0,235.0,278.0,297.0,MEDIUM,8.0,Red Bull Racing,1.0,225.28740157480314,303.0,64.0,69.97637795275591,0.5787401574803149,0.17716535433070865,22.5,31.1,104.0,1.6,-4.049489845716051,-1.0354577965151692,0
40,57,VER,68.489,58.0,4.0,17.23,30.676,20.583,301.0,236.0,277.0,299.0,MEDIUM,9.0,Red Bull Racing,1.0,224.6958174904943,306.0,68.0,70.36882129277566,0.6007604562737643,0.19391634980988592,22.5,31.1,159.0,1.0,51.268878566170756,-2.6620533399781023,0
41,58,VER,68.609,59.0,4.0,17.342,30.743,20.524,298.0,234.0,277.0,295.0,MEDIUM,10.0,Red Bull Racing,1.0,223.9182879377432,303.0,66.0,69.10505836575875,0.5914396887159533,0.17509727626459143,22.5,31.2,93.0,1.7,-15.869081930609523,-0.7415348146052495,0
42,59,VER,68.535,60.0,4.0,17.297,30.657,20.581,299.0,236.0,276.0,298.0,MEDIUM,11.0,Red Bull Racing,1.0,227.22177419354838,303.0,66.0,71.76209677419355,0.625,0.17338709677419356,22.7,31.6,126.0,1.3,17.830023078009535,-4.927900684796209,0
43,60,VER,68.485,61.0,4.0,17.369,30.652,20.464,296.0,237.0,277.0,296.0,MEDIUM,12.0,Red Bull Racing,1.0,224.84860557768926,302.0,67.0,70.26693227091633,0.6055776892430279,0.17131474103585656,22.7,31.8,10.0,1.3,-99.58001815216767,9.650478803267983,2
44,62,VER,68.624,63.0,4.0,17.356,30.691,20.577,301.0,236.0,278.0,299.0,MEDIUM,14.0,Red Bull Racing,1.0,223.015625,305.0,65.0,70.47265625,0.61328125,0.17578125,22.8,31.8,322.0,1.7,209.99900983832435,-38.426549029278895,1
45,63,VER,68.692,64.0,4.0,17.311,30.768,20.613,298.0,236.0,278.0,300.0,MEDIUM,15.0,Red Bull Racing,1.0,223.18503937007873,304.0,65.0,69.33070866141732,0.594488188976378,0.16929133858267717,22.8,32.1,92.0,0.6,-16.302114637230098,3.1174653832381787,0
46,64,VER,68.878,65.0,4.0,17.269,30.833,20.776,302.0,233.0,285.0,299.0,MEDIUM,16.0,Red Bull Racing,1.0,222.90287769784172,307.0,64.0,70.51438848920863,0.6007194244604317,0.1906474820143885,22.8,32.1,30.0,1.1,-77.2387445547843,20.42477712196055,2
47,65,VER,68.601,66.0,4.0,17.221,30.733,20.647,297.0,234.0,277.0,295.0,MEDIUM,17.0,Red Bull Racing,1.0,225.14173228346456,317.0,63.0,70.71653543307086,0.5984251968503937,0.17716535433070865,22.8,32.0,109.0,0.6,2.772514373240714,5.662593148859525,0
48,66,VER,68.854,67.0,4.0,17.289,30.872,20.693,298.0,237.0,277.0,298.0,MEDIUM,18.0,Red Bull Racing,1.0,223.18846153846152,304.0,65.0,70.28846153846153,0.5807692307692308,0.17307692307692307,22.9,31.4,55.0,0.6,-54.054307512698195,10.046739653252315,2
49,67,VER,69.216,68.0,4.0,17.653,30.863,20.7,297.0,235.0,277.0,297.0,MEDIUM,19.0,Red Bull Racing,1.0,223.77985074626866,303.0,63.0,69.49253731343283,0.5970149253731343,0.20149253731343283,22.8,31.4,40.0,0.6,-68.97644687780901,11.315657613569622,2
50,70,VER,67.012,71.0,5.0,17.04,29.896,20.076,304.0,244.0,278.0,302.0,SOFT,5.0,Red Bull Racing,1.0,229.9798387096774,308.0,65.0,75.23387096774194,0.6733870967741935,0.15725806451612903,22.7,31.5,318.0,0.8,210.1245313325302,-10.131930466690399,1
51,74,GAS,72.253,4.0,2.0,17.901,32.222,22.13,306.0,221.0,268.0,302.0,MEDIUM,4.0,Alpine,9.0,212.2824427480916,308.0,58.0,68.24045801526718,0.5687022900763359,0.18702290076335878,22.6,33.3,0.0,0.5,-106.34752418036851,32.82977295969611,2
52,75,GAS,71.836,5.0,2.0,17.85,32.113,21.873,302.0,222.0,268.0,295.0,MEDIUM,5.0,Alpine,9.0,215.00375939849624,303.0,61.0,70.46992481203007,0.6052631578947368,0.19172932330827067,22.8,34.3,216.0,1.1,106.63445992414064,-16.44022069697482,1
53,76,GAS,71.213,6.0,2.0,17.744,31.782,21.687,300.0,224.0,276.0,307.0,MEDIUM,6.0,Alpine,9.0,217.08045977011494,308.0,67.0,70.13793103448276,0.578544061302682,0.18007662835249041,22.9,33.8,80.0,1.0,-27.14443066736608,13.328800165231167,0
54,77,GAS,71.092,7.0,2.0,17.458,31.91,21.724,308.0,222.0,276.0,307.0,MEDIUM,7.0,Alpine,9.0,213.16479400749063,311.0,63.0,67.63295880149813,0.5393258426966292,0.20224719101123595,23.0,33.6,103.0,0.8,-2.75334082481683,15.289879054124077,0
55,78,GAS,71.638,8.0,2.0,17.409,32.307,21.922,309.0,223.0,277.0,314.0,MEDIUM,8.0,Alpine,9.0,216.58759124087592,316.0,62.0,71.57664233576642,0.5875912408759124,0.1678832116788321,23.0,33.4,0.0,1.1,-103.50473278733574,42.17481748984533,2
56,79,GAS,71.29,9.0,2.0,17.364,32.065,21.861,312.0,226.0,276.0,309.0,MEDIUM,9.0,Alpine,9.0,216.9436090225564,315.0,63.0,69.69548872180451,0.5902255639097744,0.19548872180451127,23.2,33.6,53.0,1.3,-51.977415597809674,27.81634332457082,2
57,80,GAS,71.155,10.0,2.0,17.424,31.92,21.811,310.0,225.0,276.0,305.0,MEDIUM,10.0,Alpine,9.0,214.6206896551724,314.0,61.0,69.544061302682,0.5823754789272031,0.18773946360153257,23.2,34.0,112.0,0.8,6.00046224348819,13.517778847170657,0
58,81,GAS,70.883,11.0,2.0,17.608,31.621,21.654,307.0,225.0,269.0,304.0,MEDIUM,11.0,Alpine,8.0,215.66535433070865,311.0,61.0,70.69291338582677,0.5984251968503937,0.18503937007874016,23.2,34.1,0.0,1.3,-105.36697148843682,32.37912369710087,2
59,82,GAS,71.256,12.0,2.0,17.933,31.699,21.624,295.0,228.0,269.0,293.0,MEDIUM,12.0,Alpine,8.0,217.35658914728683,300.0,65.0,71.15503875968992,0.6007751937984496,0.1821705426356589,23.2,34.1,81.0,0.8,-28.983584046278093,-3.2263808839563852,0
60,87,GAS,70.588,17.0,3.0,17.523,31.523,21.542,318.0,227.0,270.0,296.0,HARD,3.0,Alpine,9.0,220.12781954887217,320.0,63.0,71.43609022556392,0.6052631578947368,0.17669172932330826,22.9,32.9,330.0,0.8,214.35148659371114,-61.34345169812819,1
61,88,GAS,70.028,18.0,3.0,17.546,30.975,21.507,306.0,230.0,270.0,315.0,HARD,4.0,Alpine,8.0,220.068,318.0,65.0,71.796,0.62,0.188,22.8,32.6,69.0,0.8,-35.76054873980644,28.834414705428216,0
62,89,GAS,70.73,19.0,3.0,17.87,31.438,21.422,285.0,228.0,270.0,285.0,HARD,5.0,Alpine,8.0,218.90114068441065,292.0,68.0,71.20912547528518,0.6083650190114068,0.17490494296577946,22.8,32.7,95.0,0.8,-17.22224389190411,-23.156383993538142,0
63,90,GAS,70.488,20.0,3.0,17.771,31.449,21.268,286.0,229.0,271.0,286.0,HARD,6.0,Alpine,8.0,221.9245283018868,292.0,69.0,73.49056603773585,0.6339622641509434,0.13584905660377358,22.8,32.4,73.0,0.8,-40.05400690457491,-17.979944033367,0
64,91,GAS,70.379,21.0,3.0,17.762,31.327,21.29,287.0,225.0,270.0,286.0,HARD,7.0,Alpine,8.0,220.8030303030303,294.0,64.0,72.91287878787878,0.6325757575757576,0.15151515151515152,22.7,32.8,145.0,1.2,32.337807488790915,-28.24503216091716,0
65,94,GAS,70.345,24.0,3.0,17.734,31.387,21.224,288.0,228.0,271.0,288.0,HARD,10.0,Alpine,8.0,220.9318181818182,295.0,67.0,72.45833333333333,0.6098484848484849,0.14772727272727273,22.7,32.6,118.0,1.2,6.542675953652802,-20.50401251978621,0
66,95,GAS,70.541,25.0,3.0,17.749,31.395,21.397,287.0,229.0,270.0,287.0,HARD,11.0,Alpine,8.0,220.87547169811322,295.0,65.0,72.08301886792452,0.6226415094339622,0.1509433962264151,22.7,32.5,3.0,1.5,-108.76988543285378,0.5037731792677494,2
67,98,GAS,70.67,28.0,3.0,17.806,31.578,21.286,288.0,227.0,269.0,287.0,HARD,14.0,Alpine,7.0,216.12452830188678,293.0,63.0,71.10943396226415,0.6,0.15849056603773584,22.6,32.1,85.0,1.2,-26.86134967831429,-15.782054937805311,0
68,100,GAS,70.948,30.0,3.0,17.881,31.631,21.436,289.0,227.0,270.0,288.0,HARD,16.0,Alpine,7.0,215.83266932270917,294.0,65.0,70.13147410358566,0.5816733067729084,0.16334661354581673,22.6,31.9,112.0,1.2,0.6283338825592923,-19.29382994853526,0
69,101,GAS,70.755,31.0,3.0,17.813,31.583,21.359,288.0,229.0,270.0,287.0,HARD,17.0,Alpine,7.0,220.9272030651341,295.0,66.0,72.78927203065135,0.6245210727969349,0.16091954022988506,22.7,32.2,113.0,1.6,1.5151823670240714,-20.492217080609006,0
70,102,GAS,71.156,32.0,3.0,17.801,31.809,21.546,289.0,228.0,270.0,287.0,HARD,18.0,Alpine,7.0,218.86909090909091,296.0,61.0,73.32363636363637,0.6254545454545455,0.15272727272727274,22.7,32.2,94.0,1.1,-17.214018318272988,-15.787077282635071,0
71,105,GAS,71.074,35.0,3.0,17.872,31.761,21.441,290.0,227.0,271.0,287.0,HARD,21.0,Alpine,8.0,218.28682170542635,296.0,63.0,71.92248062015504,0.6124031007751938,0.16279069767441862,22.5,31.7,167.0,1.7,55.25621003452064,-26.79418629802972,0
72,106,GAS,71.142,36.0,3.0,17.945,31.778,21.419,289.0,227.0,270.0,286.0,HARD,22.0,Alpine,8.0,218.01140684410646,295.0,64.0,69.38403041825094,0.5893536121673004,0.18250950570342206,22.5,31.7,167.0,1.7,55.016607064616224,-28.70224772166486,0
73,109,GAS,71.132,39.0,3.0,17.838,31.768,21.526,288.0,227.0,270.0,288.0,HARD,25.0,Alpine,8.0,217.0981818181818,294.0,63.0,72.76727272727273,0.6181818181818182,0.16,22.5,31.3,176.0,1.5,63.6505533565206,-31.61497343761704,0
74,113,GAS,71.116,43.0,3.0,17.829,31.746,21.541,289.0,227.0,270.0,289.0,HARD,29.0,Alpine,6.0,217.6988847583643,296.0,65.0,72.55018587360595,0.5985130111524164,0.15613382899628253,22.3,31.0,1.0,0.6,-111.32539989242981,-2.2084300192443105,2
75,116,GAS,69.157,46.0,4.0,17.533,30.574,21.05,288.0,232.0,274.0,290.0,MEDIUM,2.0,Alpine,10.0,224.12252964426878,296.0,70.0,71.30830039525692,0.6126482213438735,0.2134387351778656,22.4,30.6,353.0,1.2,244.39936327672436,-24.787027282268706,1
76,117,GAS,69.241,47.0,4.0,17.501,30.709,21.031,289.0,232.0,274.0,289.0,MEDIUM,3.0,Alpine,10.0,219.71984435797665,297.0,68.0,73.23346303501945,0.6186770428015564,0.1556420233463035,22.3,31.5,42.0,0.6,-70.2693246264795,-6.650375453137835,2
77,118,GAS,69.046,48.0,4.0,17.476,30.716,20.854,290.0,232.0,274.0,291.0,MEDIUM,4.0,Alpine,10.0,224.3953488372093,297.0,66.0,75.03488372093024,0.6434108527131783,0.14728682170542637,22.4,31.6,82.0,1.2,-29.532257305910267,-12.830371471847283,0
78,119,GAS,69.135,49.0,4.0,17.437,30.834,20.864,289.0,232.0,274.0,290.0,MEDIUM,5.0,Alpine,10.0,222.97701149425288,296.0,66.0,72.23371647509579,0.6206896551724138,0.16091954022988506,22.5,31.7,93.0,1.6,-18.35696570070234,-15.33764793493893,0
79,121,GAS,69.365,51.0,4.0,17.533,30.949,20.883,290.0,233.0,274.0,290.0,MEDIUM,7.0,Alpine,10.0,219.70703125,298.0,66.0,71.3046875,0.609375,0.14453125,22.5,31.5,133.0,1.7,21.76937741770863,-20.075437210522505,0
80,123,GAS,69.289,53.0,4.0,17.554,30.929,20.806,289.0,232.0,275.0,291.0,MEDIUM,9.0,Alpine,10.0,222.2923076923077,297.0,67.0,71.78846153846153,0.6269230769230769,0.16153846153846155,22.5,31.1,92.0,1.5,-19.02133407142372,-12.980207840654849,0
81,125,GAS,69.501,55.0,4.0,17.607,30.993,20.901,287.0,231.0,273.0,290.0,MEDIUM,11.0,Alpine,9.0,222.55311355311355,296.0,66.0,72.01831501831502,0.608058608058608,0.1575091575091575,22.5,31.1,37.0,1.1,-74.96263627007845,-3.6823606991574533,2
82,126,GAS,69.437,56.0,4.0,17.552,30.968,20.917,288.0,233.0,270.0,288.0,MEDIUM,12.0,Alpine,9.0,221.26923076923077,296.0,65.0,71.62692307692308,0.6115384615384616,0.16923076923076924,22.5,31.1,104.0,1.6,-7.106996529633465,-17.803524106264323,0
83,127,GAS,69.507,57.0,4.0,17.608,30.953,20.946,289.0,233.0,272.0,289.0,MEDIUM,13.0,Alpine,9.0,222.35471698113207,297.0,66.0,72.78867924528302,0.6226415094339622,0.15849056603773584,22.5,31.1,159.0,1.0,47.22203336924453,-25.249922608949504,0
84,128,GAS,69.731,58.0,4.0,17.589,31.131,21.011,290.0,234.0,273.0,288.0,MEDIUM,14.0,Alpine,9.0,222.02298850574712,297.0,69.0,72.70498084291188,0.6245210727969349,0.13793103448275862,22.5,31.2,93.0,1.7,-18.18135666015948,-14.822988603137158,0
85,133,GAS,69.917,63.0,4.0,17.625,31.214,21.078,291.0,232.0,273.0,289.0,MEDIUM,19.0,Alpine,9.0,221.4923076923077,298.0,65.0,72.78076923076924,0.6269230769230769,0.15384615384615385,22.8,32.1,92.0,0.6,-18.904367365684514,-12.377563787873108,0
86,135,GAS,70.896,65.0,4.0,18.167,31.431,21.298,310.0,232.0,273.0,306.0,MEDIUM,21.0,Alpine,9.0,218.67300380228136,314.0,63.0,67.5551330798479,0.5171102661596958,0.20532319391634982,22.8,32.0,109.0,0.6,3.4701842478240836,13.92778493828791,0
87,136,GAS,70.111,66.0,4.0,17.67,31.27,21.171,291.0,233.0,274.0,290.0,MEDIUM,22.0,Alpine,9.0,218.93962264150943,298.0,66.0,70.97735849056603,0.6,0.17358490566037735,22.9,31.4,55.0,0.6,-56.69478969485596,-3.4456681170890167,2
88,137,GAS,69.965,67.0,4.0,17.562,31.327,21.076,292.0,232.0,273.0,289.0,MEDIUM,23.0,Alpine,9.0,221.67158671586716,298.0,64.0,72.5239852398524,0.6125461254612546,0.15498154981549817,22.8,31.4,40.0,0.6,-71.5141240284455,-0.20351511984469176,2
89,140,GAS,69.781,70.0,4.0,17.6,31.188,20.993,291.0,234.0,272.0,290.0,MEDIUM,26.0,Alpine,9.0,222.22348484848484,298.0,64.0,73.44318181818181,0.6212121212121212,0.1553030303030303,22.7,31.1,155.0,0.6,43.5571964753961,-25.02530908708642,0
90,141,GAS,70.344,71.0,4.0,17.63,31.56,21.154,293.0,231.0,273.0,293.0,MEDIUM,27.0,Alpine,9.0,222.52325581395348,299.0,64.0,70.70930232558139,0.6085271317829457,0.1821705426356589,22.7,31.5,318.0,0.8,209.13544377075192,-17.650397726529768,1
91,145,PER,72.376,4.0,2.0,17.812,32.606,21.958,307.0,223.0,270.0,309.0,MEDIUM,4.0,Red Bull Racing,13.0,212.39923954372622,312.0,54.0,65.52091254752851,0.5703422053231939,0.22433460076045628,22.7,34.3,0.0,0.0,-104.6802447647285,39.573298518316406,2
92,147,PER,71.46,6.0,2.0,17.508,32.073,21.879,328.0,221.0,280.0,321.0,MEDIUM,6.0,Red Bull Racing,12.0,216.22222222222223,329.0,64.0,63.81226053639847,0.5555555555555556,0.2222222222222222,22.9,33.8,80.0,1.0,-20.765642970670097,48.036446866086465,0
