,index,Time,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,LapStartDate,dim1,dim2,cluster_id
0,3,0 days 01:08:15.006000,VER,69.691,4.0,2.0,17.618,30.97,21.103,0 days 01:07:22.933000,0 days 01:07:53.903000,0 days 01:08:15.006000,293.0,230.0,270.0,297.0,MEDIUM,4.0,Red Bull Racing,2023-07-02 13:08:06.307,1.4685952036771797,-1.2931713712774215,1
1,4,0 days 01:09:25.032000,VER,70.026,5.0,2.0,17.716,31.158,21.152,0 days 01:08:32.722000,0 days 01:09:03.880000,0 days 01:09:25.032000,285.0,230.0,270.0,289.0,MEDIUM,5.0,Red Bull Racing,2023-07-02 13:09:15.998,1.1214748577107407,-2.4217622412695423,2
2,5,0 days 01:10:35.188000,VER,70.156,6.0,2.0,17.681,31.308,21.167,0 days 01:09:42.713000,0 days 01:10:14.021000,0 days 01:10:35.188000,286.0,231.0,270.0,288.0,MEDIUM,6.0,Red Bull Racing,2023-07-02 13:10:26.024,1.0554462196137264,-2.3451490109858693,2
3,6,0 days 01:11:45.356000,VER,70.168,7.0,2.0,17.733,31.265,21.17,0 days 01:10:52.921000,0 days 01:11:24.186000,0 days 01:11:45.356000,288.0,228.0,271.0,291.0,MEDIUM,7.0,Red Bull Racing,2023-07-02 13:11:36.180,0.6801089884292879,-2.0050771530695757,2
4,7,0 days 01:12:55.323000,VER,69.967,8.0,2.0,17.679,31.137,21.151,0 days 01:12:03.035000,0 days 01:12:34.172000,0 days 01:12:55.323000,290.0,229.0,271.0,292.0,MEDIUM,8.0,Red Bull Racing,2023-07-02 13:12:46.348,1.0617085961545953,-1.731493229260296,1
5,8,0 days 01:14:05.312000,VER,69.989,9.0,2.0,17.59,31.216,21.183,0 days 01:13:12.913000,0 days 01:13:44.129000,0 days 01:14:05.312000,293.0,230.0,271.0,291.0,MEDIUM,9.0,Red Bull Racing,2023-07-02 13:13:56.315,1.1454537028106866,-1.4160649338406606,1
6,9,0 days 01:15:15.168000,VER,69.856,10.0,2.0,17.605,31.174,21.077,0 days 01:14:22.917000,0 days 01:14:54.091000,0 days 01:15:15.168000,291.0,228.0,271.0,290.0,MEDIUM,10.0,Red Bull Racing,2023-07-02 13:15:06.304,1.1822922619980836,-1.611585844729712,1
7,10,0 days 01:16:25.219000,VER,70.051,11.0,2.0,17.643,31.272,21.136,0 days 01:15:32.811000,0 days 01:16:04.083000,0 days 01:16:25.219000,293.0,228.0,270.0,293.0,MEDIUM,11.0,Red Bull Racing,2023-07-02 13:16:16.160,0.7904300070114343,-1.5348767715179317,2
8,11,0 days 01:17:35.052000,VER,69.833,12.0,2.0,17.591,31.121,21.121,0 days 01:16:42.810000,0 days 01:17:13.931000,0 days 01:17:35.052000,296.0,230.0,270.0,294.0,MEDIUM,12.0,Red Bull Racing,2023-07-02 13:17:26.211,1.289599531784387,-1.225650507566084,1
9,16,0 days 01:24:01.948000,VER,69.924,17.0,2.0,17.653,31.205,21.066,0 days 01:23:09.677000,0 days 01:23:40.882000,0 days 01:24:01.948000,299.0,230.0,270.0,290.0,MEDIUM,17.0,Red Bull Racing,2023-07-02 13:23:53.016,1.187008220668881,-1.4437516585476498,1
10,17,0 days 01:25:11.950000,VER,70.002,18.0,2.0,17.681,31.181,21.14,0 days 01:24:19.629000,0 days 01:24:50.810000,0 days 01:25:11.950000,293.0,228.0,271.0,292.0,MEDIUM,18.0,Red Bull Racing,2023-07-02 13:25:02.940,0.8873036332525942,-1.5535117529271543,2
11,18,0 days 01:26:21.892000,VER,69.942,19.0,2.0,17.622,31.213,21.107,0 days 01:25:29.572000,0 days 01:26:00.785000,0 days 01:26:21.892000,295.0,228.0,270.0,292.0,MEDIUM,19.0,Red Bull Racing,2023-07-02 13:26:12.942,0.9576997197995845,-1.4397236663995066,1
12,19,0 days 01:27:32.052000,VER,70.16,20.0,2.0,17.672,31.316,21.172,0 days 01:26:39.564000,0 days 01:27:10.880000,0 days 01:27:32.052000,293.0,229.0,270.0,293.0,MEDIUM,20.0,Red Bull Racing,2023-07-02 13:27:22.884,0.7194051106061714,-1.610403670581857,2
13,22,0 days 01:31:02.927000,VER,70.396,23.0,2.0,17.659,31.502,21.235,0 days 01:30:10.190000,0 days 01:30:41.692000,0 days 01:31:02.927000,295.0,227.0,270.0,296.0,MEDIUM,23.0,Red Bull Racing,2023-07-02 13:30:53.523,0.10811955022559638,-1.2427091150116263,2
14,25,0 days 01:34:52.144000,VER,68.929,26.0,3.0,17.321,30.689,20.919,0 days 01:34:00.536000,0 days 01:34:31.225000,0 days 01:34:52.144000,320.0,233.0,273.0,315.0,HARD,2.0,Red Bull Racing,2023-07-02 13:34:44.207,2.6353543456236648,2.285917082452278,1
15,26,0 days 01:36:01.389000,VER,69.245,27.0,3.0,17.544,30.851,20.85,0 days 01:35:09.688000,0 days 01:35:40.539000,0 days 01:36:01.389000,290.0,234.0,273.0,291.0,HARD,3.0,Red Bull Racing,2023-07-02 13:35:53.136,2.8067769804842455,-1.3372351860881129,1
16,27,0 days 01:37:10.640000,VER,69.251,28.0,3.0,17.468,30.873,20.91,0 days 01:36:18.857000,0 days 01:36:49.730000,0 days 01:37:10.640000,293.0,232.0,272.0,294.0,HARD,4.0,Red Bull Racing,2023-07-02 13:37:02.381,2.505552830120831,-0.9080902491317007,1
17,28,0 days 01:38:19.929000,VER,69.289,29.0,3.0,17.466,30.9,20.923,0 days 01:37:28.106000,0 days 01:37:59.006000,0 days 01:38:19.929000,294.0,232.0,274.0,294.0,HARD,5.0,Red Bull Racing,2023-07-02 13:38:11.632,2.498325620135871,-0.5747049796453915,1
18,29,0 days 01:39:29.302000,VER,69.373,30.0,3.0,17.468,31.009,20.896,0 days 01:38:37.397000,0 days 01:39:08.406000,0 days 01:39:29.302000,296.0,231.0,274.0,293.0,HARD,6.0,Red Bull Racing,2023-07-02 13:39:20.921,2.2815523056521627,-0.5098891797138948,1
19,30,0 days 01:40:38.878000,VER,69.576,31.0,3.0,17.466,31.191,20.919,0 days 01:39:46.768000,0 days 01:40:17.959000,0 days 01:40:38.878000,295.0,230.0,273.0,293.0,HARD,7.0,Red Bull Racing,2023-07-02 13:40:30.294,1.8650948661920577,-0.6670085607180986,1
20,32,0 days 01:42:58.112000,VER,69.631,33.0,3.0,17.511,31.015,21.105,0 days 01:42:05.992000,0 days 01:42:37.007000,0 days 01:42:58.112000,298.0,231.0,275.0,297.0,HARD,9.0,Red Bull Racing,2023-07-02 13:42:49.473,1.7974261634426745,-0.09844726337357981,1
21,33,0 days 01:44:07.891000,VER,69.779,34.0,3.0,17.213,31.4,21.166,0 days 01:43:15.325000,0 days 01:43:46.725000,0 days 01:44:07.891000,317.0,225.0,283.0,321.0,HARD,10.0,Red Bull Racing,2023-07-02 13:43:59.104,0.8024470296065308,4.269508256760617,0
22,34,0 days 01:45:17.156000,VER,69.265,35.0,3.0,17.242,31.014,21.009,0 days 01:44:25.133000,0 days 01:44:56.147000,0 days 01:45:17.156000,303.0,230.0,275.0,311.0,HARD,11.0,Red Bull Racing,2023-07-02 13:45:08.883,2.1011175270923586,1.6379247991861097,1
23,35,0 days 01:46:26.523000,VER,69.367,36.0,3.0,17.512,30.825,21.03,0 days 01:45:34.668000,0 days 01:46:05.493000,0 days 01:46:26.523000,299.0,232.0,274.0,314.0,HARD,12.0,Red Bull Racing,2023-07-02 13:46:18.148,2.025652148761763,0.7764672420606222,1
24,36,0 days 01:47:36.230000,VER,69.707,37.0,3.0,17.511,31.122,21.074,0 days 01:46:44.034000,0 days 01:47:15.156000,0 days 01:47:36.230000,300.0,230.0,275.0,297.0,HARD,13.0,Red Bull Racing,2023-07-02 13:47:27.515,1.5801490978838573,0.02881426272841556,1
25,37,0 days 01:48:45.798000,VER,69.568,38.0,3.0,17.544,31.003,21.021,0 days 01:47:53.774000,0 days 01:48:24.777000,0 days 01:48:45.798000,298.0,232.0,276.0,297.0,HARD,14.0,Red Bull Racing,2023-07-02 13:48:37.222,2.0325044581746567,-0.071192758831284,1
26,38,0 days 01:49:55.184000,VER,69.386,39.0,3.0,17.29,31.171,20.925,0 days 01:49:03.088000,0 days 01:49:34.259000,0 days 01:49:55.184000,319.0,231.0,275.0,296.0,HARD,15.0,Red Bull Racing,2023-07-02 13:49:46.790,2.119544911778832,1.5200433926882941,1
27,39,0 days 01:51:04.615000,VER,69.431,40.0,3.0,17.564,30.998,20.869,0 days 01:50:12.748000,0 days 01:50:43.746000,0 days 01:51:04.615000,295.0,232.0,275.0,296.0,HARD,16.0,Red Bull Racing,2023-07-02 13:50:56.176,2.273717113468553,-0.5038063998228876,1
28,41,0 days 01:53:23.653000,VER,69.511,42.0,3.0,17.501,31.024,20.986,0 days 01:52:31.643000,0 days 01:53:02.667000,0 days 01:53:23.653000,297.0,232.0,274.0,297.0,HARD,18.0,Red Bull Racing,2023-07-02 13:53:15.134,2.089025074482562,-0.29836361084299123,1
29,42,0 days 01:54:33.245000,VER,69.592,43.0,3.0,17.513,31.144,20.935,0 days 01:53:41.166000,0 days 01:54:12.310000,0 days 01:54:33.245000,298.0,230.0,275.0,297.0,HARD,19.0,Red Bull Racing,2023-07-02 13:54:24.645,1.7998114628780113,-0.10853985933066766,1
30,44,0 days 01:56:52.574000,VER,69.651,45.0,3.0,17.522,31.196,20.933,0 days 01:56:00.445000,0 days 01:56:31.641000,0 days 01:56:52.574000,296.0,230.0,275.0,299.0,HARD,21.0,Red Bull Racing,2023-07-02 13:56:43.915,1.7029160181379028,-0.12205672116443071,1
31,45,0 days 01:58:02.137000,VER,69.563,46.0,3.0,17.462,31.124,20.977,0 days 01:57:10.036000,0 days 01:57:41.160000,0 days 01:58:02.137000,298.0,231.0,276.0,302.0,HARD,22.0,Red Bull Racing,2023-07-02 13:57:53.566,1.9097534924432216,0.4305202075106904,1
32,47,0 days 02:00:21.007000,VER,69.419,48.0,3.0,17.426,31.134,20.859,0 days 01:59:29.014000,0 days 02:00:00.148000,0 days 02:00:21.007000,297.0,230.0,276.0,298.0,HARD,24.0,Red Bull Racing,2023-07-02 14:00:12.580,2.120314924134444,0.22303564395236739,1
33,50,0 days 02:04:08.601000,VER,68.15,51.0,4.0,17.267,30.365,20.518,0 days 02:03:17.718000,0 days 02:03:48.083000,0 days 02:04:08.601000,297.0,236.0,278.0,297.0,MEDIUM,2.0,Red Bull Racing,2023-07-02 14:04:01.443,4.7597524221568674,0.626424624388341,1
34,51,0 days 02:05:16.943000,VER,68.342,52.0,4.0,17.289,30.508,20.545,0 days 02:04:25.890000,0 days 02:04:56.398000,0 days 02:05:16.943000,295.0,236.0,277.0,296.0,MEDIUM,3.0,Red Bull Racing,2023-07-02 14:05:09.593,4.47447162375361,0.2817250970035144,1
35,52,0 days 02:06:25.178000,VER,68.235,53.0,4.0,17.273,30.481,20.481,0 days 02:05:34.216000,0 days 02:06:04.697000,0 days 02:06:25.178000,296.0,236.0,278.0,296.0,MEDIUM,4.0,Red Bull Racing,2023-07-02 14:06:17.935,4.6709856664814335,0.49845114239956534,1
36,53,0 days 02:07:33.428000,VER,68.25,54.0,4.0,17.302,30.491,20.457,0 days 02:06:42.480000,0 days 02:07:12.971000,0 days 02:07:33.428000,293.0,236.0,277.0,295.0,MEDIUM,5.0,Red Bull Racing,2023-07-02 14:07:26.170,4.656031632013176,0.06576310085917604,1
37,54,0 days 02:08:41.701000,VER,68.273,55.0,4.0,17.272,30.556,20.445,0 days 02:07:50.700000,0 days 02:08:21.256000,0 days 02:08:41.701000,294.0,236.0,277.0,298.0,MEDIUM,6.0,Red Bull Racing,2023-07-02 14:08:34.420,4.588743006544533,0.3699237565460377,1
38,55,0 days 02:09:50.051000,VER,68.35,56.0,4.0,17.235,30.532,20.583,0 days 02:08:58.936000,0 days 02:09:29.468000,0 days 02:09:50.051000,295.0,236.0,276.0,296.0,MEDIUM,7.0,Red Bull Racing,2023-07-02 14:09:42.693,4.4418476116600125,0.28299858433988223,1
39,56,0 days 02:10:58.463000,VER,68.412,57.0,4.0,17.237,30.656,20.519,0 days 02:10:07.288000,0 days 02:10:37.944000,0 days 02:10:58.463000,299.0,235.0,278.0,297.0,MEDIUM,8.0,Red Bull Racing,2023-07-02 14:10:51.043,4.281416883834799,0.8404156106700801,1
40,57,0 days 02:12:06.952000,VER,68.489,58.0,4.0,17.23,30.676,20.583,0 days 02:11:15.693000,0 days 02:11:46.369000,0 days 02:12:06.952000,301.0,236.0,277.0,299.0,MEDIUM,9.0,Red Bull Racing,2023-07-02 14:11:59.455,4.187306395566095,0.947490608770971,1
41,58,0 days 02:13:15.561000,VER,68.609,59.0,4.0,17.342,30.743,20.524,0 days 02:12:24.294000,0 days 02:12:55.037000,0 days 02:13:15.561000,298.0,234.0,277.0,295.0,MEDIUM,10.0,Red Bull Racing,2023-07-02 14:13:07.944,3.8686048797205377,0.3036624593638222,1
42,59,0 days 02:14:24.096000,VER,68.535,60.0,4.0,17.297,30.657,20.581,0 days 02:13:32.858000,0 days 02:14:03.515000,0 days 02:14:24.096000,299.0,236.0,276.0,298.0,MEDIUM,11.0,Red Bull Racing,2023-07-02 14:14:16.553,4.100573870618305,0.4820734130676028,1
43,60,0 days 02:15:32.581000,VER,68.485,61.0,4.0,17.369,30.652,20.464,0 days 02:14:41.465000,0 days 02:15:12.117000,0 days 02:15:32.581000,296.0,237.0,277.0,296.0,MEDIUM,12.0,Red Bull Racing,2023-07-02 14:15:25.088,4.365217517750674,0.12743345089268562,1
44,62,0 days 02:17:49.772000,VER,68.624,63.0,4.0,17.356,30.691,20.577,0 days 02:16:58.504000,0 days 02:17:29.195000,0 days 02:17:49.772000,301.0,236.0,278.0,299.0,MEDIUM,14.0,Red Bull Racing,2023-07-02 14:17:42.140,3.983506358638822,0.7821938945200937,1
45,63,0 days 02:18:58.464000,VER,68.692,64.0,4.0,17.311,30.768,20.613,0 days 02:18:07.083000,0 days 02:18:37.851000,0 days 02:18:58.464000,298.0,236.0,278.0,300.0,MEDIUM,15.0,Red Bull Racing,2023-07-02 14:18:50.764,3.903115054423292,0.7904280319915657,1
46,64,0 days 02:20:07.342000,VER,68.878,65.0,4.0,17.269,30.833,20.776,0 days 02:19:15.733000,0 days 02:19:46.566000,0 days 02:20:07.342000,302.0,233.0,285.0,299.0,MEDIUM,16.0,Red Bull Racing,2023-07-02 14:19:59.456,3.478547210195902,2.0713980030347616,1
47,65,0 days 02:21:15.943000,VER,68.601,66.0,4.0,17.221,30.733,20.647,0 days 02:20:24.563000,0 days 02:20:55.296000,0 days 02:21:15.943000,297.0,234.0,277.0,295.0,MEDIUM,17.0,Red Bull Racing,2023-07-02 14:21:08.334,3.893041544686679,0.5549453903469167,1
48,66,0 days 02:22:24.797000,VER,68.854,67.0,4.0,17.289,30.872,20.693,0 days 02:21:33.232000,0 days 02:22:04.104000,0 days 02:22:24.797000,298.0,237.0,277.0,298.0,MEDIUM,18.0,Red Bull Racing,2023-07-02 14:22:16.935,3.7606058999676835,0.5951196924149511,1
49,67,0 days 02:23:34.013000,VER,69.216,68.0,4.0,17.653,30.863,20.7,0 days 02:22:42.450000,0 days 02:23:13.313000,0 days 02:23:34.013000,297.0,235.0,277.0,297.0,MEDIUM,19.0,Red Bull Racing,2023-07-02 14:23:25.789,2.935199481290305,-0.35509867279236446,1
50,70,0 days 02:27:21.083000,VER,67.012,71.0,5.0,17.04,29.896,20.076,0 days 02:26:31.111000,0 days 02:27:01.007000,0 days 02:27:21.083000,304.0,244.0,278.0,302.0,SOFT,5.0,Red Bull Racing,2023-07-02 14:27:15.063,7.280586345376254,1.634405324501013,1
51,74,0 days 01:08:20.901000,GAS,72.253,4.0,2.0,17.901,32.222,22.13,0 days 01:07:26.529000,0 days 01:07:58.751000,0 days 01:08:20.881000,306.0,221.0,268.0,302.0,MEDIUM,4.0,Alpine,2023-07-02 13:08:09.640,-3.7142138091560883,-0.8518438208456168,2
52,75,0 days 01:09:32.737000,GAS,71.836,5.0,2.0,17.85,32.113,21.873,0 days 01:08:38.731000,0 days 01:09:10.844000,0 days 01:09:32.717000,302.0,222.0,268.0,295.0,MEDIUM,5.0,Alpine,2023-07-02 13:09:21.893,-2.799208866321781,-1.4246282356096405,2
53,76,0 days 01:10:43.950000,GAS,71.213,6.0,2.0,17.744,31.782,21.687,0 days 01:09:50.461000,0 days 01:10:22.243000,0 days 01:10:43.930000,300.0,224.0,276.0,307.0,MEDIUM,6.0,Alpine,2023-07-02 13:10:33.729,-1.5387107382037808,0.416727231088346,2
54,77,0 days 01:11:55.042000,GAS,71.092,7.0,2.0,17.458,31.91,21.724,0 days 01:11:01.388000,0 days 01:11:33.298000,0 days 01:11:55.022000,308.0,222.0,276.0,307.0,MEDIUM,7.0,Alpine,2023-07-02 13:11:44.942,-1.550612405288962,1.585936875357227,0
55,78,0 days 01:13:06.680000,GAS,71.638,8.0,2.0,17.409,32.307,21.922,0 days 01:12:12.431000,0 days 01:12:44.738000,0 days 01:13:06.660000,309.0,223.0,277.0,314.0,MEDIUM,8.0,Alpine,2023-07-02 13:12:56.034,-2.3338791376770245,2.341046514094155,0
56,79,0 days 01:14:17.970000,GAS,71.29,9.0,2.0,17.364,32.065,21.861,0 days 01:13:24.024000,0 days 01:13:56.089000,0 days 01:14:17.950000,312.0,226.0,276.0,309.0,MEDIUM,9.0,Alpine,2023-07-02 13:14:07.672,-1.4831732627194254,2.1211880652403887,0
57,80,0 days 01:15:29.125000,GAS,71.155,10.0,2.0,17.424,31.92,21.811,0 days 01:14:35.374000,0 days 01:15:07.294000,0 days 01:15:29.105000,310.0,225.0,276.0,305.0,MEDIUM,10.0,Alpine,2023-07-02 13:15:18.962,-1.3317393288868387,1.6317919046096367,0
58,81,0 days 01:16:40.008000,GAS,70.883,11.0,2.0,17.608,31.621,21.654,0 days 01:15:46.713000,0 days 01:16:18.334000,0 days 01:16:39.988000,307.0,225.0,269.0,304.0,MEDIUM,11.0,Alpine,2023-07-02 13:16:30.117,-1.129419019714782,-0.01598416751605848,2
59,82,0 days 01:17:51.264000,GAS,71.256,12.0,2.0,17.933,31.699,21.624,0 days 01:16:57.921000,0 days 01:17:29.620000,0 days 01:17:51.244000,295.0,228.0,269.0,293.0,MEDIUM,12.0,Alpine,2023-07-02 13:17:41.000,-1.2017529353140044,-2.146085882609308,2
60,87,0 days 01:24:34.572000,GAS,70.588,17.0,3.0,17.523,31.523,21.542,0 days 01:23:41.487000,0 days 01:24:13.010000,0 days 01:24:34.552000,318.0,227.0,270.0,296.0,HARD,3.0,Alpine,2023-07-02 13:24:24.976,-0.39310781652785604,0.4140434864325207,2
61,88,0 days 01:25:44.600000,GAS,70.028,18.0,3.0,17.546,30.975,21.507,0 days 01:24:52.098000,0 days 01:25:23.073000,0 days 01:25:44.580000,306.0,230.0,270.0,315.0,HARD,4.0,Alpine,2023-07-02 13:25:35.564,0.5452704249442962,0.7201105747484824,1
62,89,0 days 01:26:55.330000,GAS,70.73,19.0,3.0,17.87,31.438,21.422,0 days 01:26:02.450000,0 days 01:26:33.888000,0 days 01:26:55.310000,285.0,228.0,270.0,285.0,HARD,5.0,Alpine,2023-07-02 13:26:45.592,-0.15862437794685205,-2.9336616596958827,2
63,90,0 days 01:28:05.818000,GAS,70.488,20.0,3.0,17.771,31.449,21.268,0 days 01:27:13.081000,0 days 01:27:44.530000,0 days 01:28:05.798000,286.0,229.0,271.0,286.0,HARD,6.0,Alpine,2023-07-02 13:27:56.322,0.3745165538344574,-2.4880513278466543,2
64,91,0 days 01:29:16.197000,GAS,70.379,21.0,3.0,17.762,31.327,21.29,0 days 01:28:23.560000,0 days 01:28:54.887000,0 days 01:29:16.177000,287.0,225.0,270.0,286.0,HARD,7.0,Alpine,2023-07-02 13:29:06.810,0.07314585763043122,-2.489805173954253,2
65,94,0 days 01:32:47.672000,GAS,70.345,24.0,3.0,17.734,31.387,21.224,0 days 01:31:55.041000,0 days 01:32:26.428000,0 days 01:32:47.652000,288.0,228.0,271.0,288.0,HARD,10.0,Alpine,2023-07-02 13:32:38.319,0.45517545573404244,-2.1673449077714464,2
66,95,0 days 01:33:58.213000,GAS,70.541,25.0,3.0,17.749,31.395,21.397,0 days 01:33:05.401000,0 days 01:33:36.796000,0 days 01:33:58.193000,287.0,229.0,270.0,287.0,HARD,11.0,Alpine,2023-07-02 13:33:48.664,0.2178036324148775,-2.438459121949516,2
67,98,0 days 01:37:30.194000,GAS,70.67,28.0,3.0,17.806,31.578,21.286,0 days 01:36:37.310000,0 days 01:37:08.888000,0 days 01:37:30.174000,288.0,227.0,269.0,287.0,HARD,14.0,Alpine,2023-07-02 13:37:20.516,-0.19413358703697173,-2.6310910027006584,2
68,100,0 days 01:39:52.330000,GAS,70.948,30.0,3.0,17.881,31.631,21.436,0 days 01:38:59.243000,0 days 01:39:30.874000,0 days 01:39:52.310000,289.0,227.0,270.0,288.0,HARD,16.0,Alpine,2023-07-02 13:39:42.374,-0.6505832530156971,-2.5337220294695575,2
69,101,0 days 01:41:03.085000,GAS,70.755,31.0,3.0,17.813,31.583,21.359,0 days 01:40:10.123000,0 days 01:40:41.706000,0 days 01:41:03.065000,288.0,229.0,270.0,287.0,HARD,17.0,Alpine,2023-07-02 13:40:53.322,-0.1024926829842342,-2.5306111089599925,2
70,102,0 days 01:42:14.241000,GAS,71.156,32.0,3.0,17.801,31.809,21.546,0 days 01:41:20.866000,0 days 01:41:52.675000,0 days 01:42:14.221000,289.0,228.0,270.0,287.0,HARD,18.0,Alpine,2023-07-02 13:42:04.077,-0.8314768176839664,-2.3890348350771444,2
71,105,0 days 01:45:47.851000,GAS,71.074,35.0,3.0,17.872,31.761,21.441,0 days 01:44:54.629000,0 days 01:45:26.390000,0 days 01:45:47.831000,290.0,227.0,271.0,287.0,HARD,21.0,Alpine,2023-07-02 13:45:37.769,-0.79190658471813,-2.3723149963547705,2
72,106,0 days 01:46:58.993000,GAS,71.142,36.0,3.0,17.945,31.778,21.419,0 days 01:46:05.776000,0 days 01:46:37.554000,0 days 01:46:58.973000,289.0,227.0,270.0,286.0,HARD,22.0,Alpine,2023-07-02 13:46:48.843,-0.9136859549422681,-2.797438928271845,2
73,109,0 days 01:50:32.487000,GAS,71.132,39.0,3.0,17.838,31.768,21.526,0 days 01:49:39.173000,0 days 01:50:10.941000,0 days 01:50:32.467000,288.0,227.0,270.0,288.0,HARD,25.0,Alpine,2023-07-02 13:50:22.347,-0.9138662571725721,-2.465153119880335,2
74,113,0 days 01:55:17.719000,GAS,71.116,43.0,3.0,17.829,31.746,21.541,0 days 01:54:24.412000,0 days 01:54:56.158000,0 days 01:55:17.699000,289.0,227.0,270.0,289.0,HARD,29.0,Alpine,2023-07-02 13:55:07.595,-0.9144858237163109,-2.3283445258212714,2
75,116,0 days 01:59:15.654000,GAS,69.157,46.0,4.0,17.533,30.574,21.05,0 days 01:58:24.010000,0 days 01:58:54.584000,0 days 01:59:15.634000,288.0,232.0,274.0,290.0,MEDIUM,2.0,Alpine,2023-07-02 13:59:07.489,2.7249753380853643,-1.3002864817814077,1
76,117,0 days 02:00:24.895000,GAS,69.241,47.0,4.0,17.501,30.709,21.031,0 days 01:59:33.135000,0 days 02:00:03.844000,0 days 02:00:24.875000,289.0,232.0,274.0,289.0,MEDIUM,3.0,Alpine,2023-07-02 14:00:16.646,2.629400153612324,-1.2223556244196403,1
77,118,0 days 02:01:33.941000,GAS,69.046,48.0,4.0,17.476,30.716,20.854,0 days 02:00:42.351000,0 days 02:01:13.067000,0 days 02:01:33.921000,290.0,232.0,274.0,291.0,MEDIUM,4.0,Alpine,2023-07-02 14:01:25.887,2.9312338948714256,-1.0181873217475474,1
78,119,0 days 02:02:43.076000,GAS,69.135,49.0,4.0,17.437,30.834,20.864,0 days 02:01:51.358000,0 days 02:02:22.192000,0 days 02:02:43.056000,289.0,232.0,274.0,290.0,MEDIUM,5.0,Alpine,2023-07-02 14:02:34.933,2.838356608018102,-1.0314471071466569,1
79,121,0 days 02:05:01.754000,GAS,69.365,51.0,4.0,17.533,30.949,20.883,0 days 02:04:09.902000,0 days 02:04:40.851000,0 days 02:05:01.734000,290.0,233.0,274.0,290.0,MEDIUM,7.0,Alpine,2023-07-02 14:04:53.381,2.5705159892187273,-1.2093989305993496,1
80,123,0 days 02:07:20.344000,GAS,69.289,53.0,4.0,17.554,30.929,20.806,0 days 02:06:28.589000,0 days 02:06:59.518000,0 days 02:07:20.324000,289.0,232.0,275.0,291.0,MEDIUM,9.0,Alpine,2023-07-02 14:07:12.047,2.6131277716741894,-1.1207774573308853,1
81,125,0 days 02:09:39.236000,GAS,69.501,55.0,4.0,17.607,30.993,20.901,0 days 02:08:47.322000,0 days 02:09:18.315000,0 days 02:09:39.216000,287.0,231.0,273.0,290.0,MEDIUM,11.0,Alpine,2023-07-02 14:09:30.727,2.135654299794913,-1.6526309622435758,1
82,126,0 days 02:10:48.673000,GAS,69.437,56.0,4.0,17.552,30.968,20.917,0 days 02:09:56.768000,0 days 02:10:27.736000,0 days 02:10:48.653000,288.0,233.0,270.0,288.0,MEDIUM,12.0,Alpine,2023-07-02 14:10:40.228,2.3804201246371446,-2.015070473088654,1
83,127,0 days 02:11:58.180000,GAS,69.507,57.0,4.0,17.608,30.953,20.946,0 days 02:11:06.261000,0 days 02:11:37.214000,0 days 02:11:58.160000,289.0,233.0,272.0,289.0,MEDIUM,13.0,Alpine,2023-07-02 14:11:49.665,2.2891590089857847,-1.7610208331487387,1
84,128,0 days 02:13:07.911000,GAS,69.731,58.0,4.0,17.589,31.131,21.011,0 days 02:12:15.749000,0 days 02:12:46.880000,0 days 02:13:07.891000,290.0,234.0,273.0,288.0,MEDIUM,14.0,Alpine,2023-07-02 14:12:59.172,2.0987140872639483,-1.5782771041500347,1
85,133,0 days 02:18:56.624000,GAS,69.917,63.0,4.0,17.625,31.214,21.078,0 days 02:18:04.312000,0 days 02:18:35.526000,0 days 02:18:56.604000,291.0,232.0,273.0,289.0,MEDIUM,19.0,Alpine,2023-07-02 14:18:47.699,1.57478991920497,-1.5049053322045367,1
86,135,0 days 02:21:17.695000,GAS,70.896,65.0,4.0,18.167,31.431,21.298,0 days 02:20:24.946000,0 days 02:20:56.377000,0 days 02:21:17.675000,310.0,232.0,273.0,306.0,MEDIUM,21.0,Alpine,2023-07-02 14:21:07.791,-0.447119641778717,-0.6940678914909163,2
87,136,0 days 02:22:27.806000,GAS,70.111,66.0,4.0,17.67,31.27,21.171,0 days 02:21:35.345000,0 days 02:22:06.615000,0 days 02:22:27.786000,291.0,233.0,274.0,290.0,MEDIUM,22.0,Alpine,2023-07-02 14:22:18.687,1.3761974919887052,-1.4156301594430603,1
88,137,0 days 02:23:37.771000,GAS,69.965,67.0,4.0,17.562,31.327,21.076,0 days 02:22:45.348000,0 days 02:23:16.675000,0 days 02:23:37.751000,292.0,232.0,273.0,289.0,MEDIUM,23.0,Alpine,2023-07-02 14:23:28.798,1.521942475582635,-1.2932728850831654,1
89,140,0 days 02:27:08.406000,GAS,69.781,70.0,4.0,17.6,31.188,20.993,0 days 02:26:16.205000,0 days 02:26:47.393000,0 days 02:27:08.386000,291.0,234.0,272.0,290.0,MEDIUM,26.0,Alpine,2023-07-02 14:26:59.617,1.9657053004539538,-1.566151043184848,1
90,141,0 days 02:28:18.750000,GAS,70.344,71.0,4.0,17.63,31.56,21.154,0 days 02:27:26.016000,0 days 02:27:57.576000,0 days 02:28:18.730000,293.0,231.0,273.0,293.0,MEDIUM,27.0,Alpine,2023-07-02 14:28:09.398,0.7742215533728601,-1.1253666809048526,1
