,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
21,37,VER,100.61,38.0,1.0,29.19,43.225,28.195,289.0,262.0,243.0,284.0,HARD,38.0,Red Bull Racing,6.0,173.93582887700535,290.0,61.0,55.775401069518715,0.3983957219251337,0.21657754010695188,29.8,35.5,183.0,1.8,-25.906013765906618,15.689627555278877,2
22,38,VER,101.173,39.0,1.0,29.285,43.547,28.341,290.0,262.0,243.0,283.0,HARD,39.0,Red Bull Racing,6.0,172.0842105263158,291.0,61.0,53.22105263157895,0.3868421052631579,0.24736842105263157,29.8,35.5,165.0,2.0,-18.094188807291967,20.390266206289326,2
23,41,VER,97.713,42.0,2.0,28.603,41.522,27.588,288.0,263.0,250.0,284.0,MEDIUM,2.0,Red Bull Racing,15.0,180.69189189189188,289.0,61.0,58.54864864864865,0.42702702702702705,0.22972972972972974,29.8,35.3,161.0,1.7,18.363759694449907,6.708105733428918,0
24,45,VER,97.57,46.0,2.0,28.654,41.533,27.383,292.0,262.0,249.0,283.0,MEDIUM,6.0,Red Bull Racing,11.0,179.27613941018768,294.0,61.0,56.61394101876676,0.4316353887399464,0.24396782841823056,29.6,35.0,163.0,2.4,10.849036898123355,2.481248847140641,0
25,47,VER,98.333,48.0,2.0,28.439,42.401,27.493,309.0,276.0,250.0,283.0,MEDIUM,8.0,Red Bull Racing,9.0,178.53403141361255,311.0,53.0,56.50523560209424,0.42670157068062825,0.25654450261780104,29.5,34.9,173.0,1.6,-5.461559575527797,-26.290347156187806,1
26,48,VER,97.085,49.0,2.0,28.514,41.362,27.209,290.0,261.0,251.0,281.0,MEDIUM,9.0,Red Bull Racing,9.0,181.07397260273973,291.0,62.0,57.42191780821918,0.4273972602739726,0.24383561643835616,29.5,35.0,161.0,1.8,13.15458668333869,7.631435668271743,0
27,49,VER,99.006,50.0,2.0,28.78,42.024,28.202,293.0,278.0,251.0,285.0,MEDIUM,10.0,Red Bull Racing,8.0,177.54918032786884,294.0,57.0,58.23224043715847,0.42896174863387976,0.23770491803278687,29.6,35.2,178.0,1.2,-13.731623277831835,-3.988188148849369,2
28,50,VER,97.144,51.0,2.0,28.628,41.326,27.19,286.0,261.0,249.0,280.0,MEDIUM,11.0,Red Bull Racing,8.0,181.15945945945947,288.0,65.0,59.13243243243243,0.4540540540540541,0.23243243243243245,29.6,35.2,156.0,1.8,18.919910802066994,11.804894847468372,0
29,51,VER,96.835,52.0,2.0,28.472,41.24,27.123,289.0,263.0,252.0,286.0,MEDIUM,12.0,Red Bull Racing,8.0,182.58152173913044,291.0,62.0,59.56521739130435,0.4483695652173913,0.23641304347826086,29.7,35.3,180.0,1.7,-10.729858789656697,8.34269640962825,2
30,53,VER,98.196,54.0,2.0,28.438,42.164,27.594,312.0,280.0,252.0,285.0,MEDIUM,14.0,Red Bull Racing,7.0,178.36898395721926,313.0,58.0,57.25401069518717,0.42780748663101603,0.24064171122994651,29.6,34.6,172.0,1.5,-7.93203489021703,-30.02511129164017,1
31,54,VER,96.899,55.0,2.0,28.515,41.295,27.089,289.0,262.0,251.0,284.0,MEDIUM,15.0,Red Bull Racing,7.0,179.71104815864024,291.0,63.0,58.6600566572238,0.43909348441926344,0.2237960339943343,29.5,34.8,157.0,1.8,15.43974127730127,7.132701190256413,0
32,55,VER,97.519,56.0,2.0,28.578,41.452,27.489,291.0,273.0,252.0,286.0,MEDIUM,16.0,Red Bull Racing,7.0,180.84182305630026,292.0,61.0,58.05093833780161,0.4262734584450402,0.2359249329758713,29.5,34.8,167.0,1.8,-1.4741382112831127,2.0804998198892637,2
33,56,VER,99.299,57.0,2.0,28.694,42.968,27.637,316.0,276.0,249.0,299.0,MEDIUM,17.0,Red Bull Racing,6.0,176.06770833333334,317.0,56.0,56.973958333333336,0.4244791666666667,0.2760416666666667,29.6,34.8,179.0,2.0,-16.537573795206914,-34.18909398666125,1
