,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,tsne_clusters_id
39,42,VER,85.994,43.0,2.0,28.178,29.666,28.15,HARD,23.0,Red Bull Racing,1.0,241.85802469135803,332.0,67.0,70.03395061728395,0.6080246913580247,0.14814814814814814,30.2,42.5,168.0,1.6,-2.7314901,24.899164,1
40,43,VER,85.751,44.0,2.0,28.03,29.503,28.218,HARD,24.0,Red Bull Racing,1.0,239.91346153846155,333.0,67.0,68.23076923076923,0.592948717948718,0.16025641025641027,30.1,42.5,144.0,1.6,-15.655875,12.529984,1
41,44,VER,85.916,45.0,2.0,28.045,29.693,28.178,HARD,25.0,Red Bull Racing,1.0,243.41935483870967,333.0,66.0,71.16774193548387,0.632258064516129,0.14838709677419354,30.0,41.7,161.0,1.1,2.1025,19.489609,1
42,45,VER,86.185,46.0,2.0,28.067,29.921,28.197,HARD,26.0,Red Bull Racing,1.0,239.93710691823898,333.0,66.0,69.61320754716981,0.6132075471698113,0.16352201257861634,30.0,41.6,181.0,1.5,3.356697,14.601216,1
43,46,VER,86.137,47.0,2.0,28.058,29.565,28.514,HARD,27.0,Red Bull Racing,1.0,242.61635220125785,334.0,70.0,68.4245283018868,0.5911949685534591,0.16037735849056603,30.0,41.2,176.0,1.1,2.5427532,16.922998,1
44,47,VER,87.235,48.0,2.0,28.459,30.06,28.716,HARD,28.0,Red Bull Racing,1.0,237.22560975609755,333.0,67.0,65.51829268292683,0.5,0.14939024390243902,30.1,41.2,161.0,1.7,0.04766299,-19.501865,0
45,48,VER,87.907,49.0,2.0,28.567,30.249,29.091,HARD,29.0,Red Bull Racing,1.0,233.98219584569733,329.0,66.0,63.17210682492582,0.5192878338278932,0.17804154302670624,30.0,41.0,179.0,1.2,-2.2009966,-32.80937,0
46,49,VER,88.393,50.0,2.0,28.738,30.474,29.181,HARD,30.0,Red Bull Racing,1.0,234.96615384615384,325.0,65.0,64.0,0.5323076923076923,0.16615384615384615,30.0,40.8,152.0,1.6,-2.1961982,-32.72755,0
47,50,VER,87.525,51.0,2.0,28.415,30.353,28.757,HARD,31.0,Red Bull Racing,1.0,237.3060606060606,327.0,63.0,66.63939393939394,0.5696969696969697,0.1484848484848485,30.0,40.8,161.0,1.7,0.4020786,-18.889706,0
48,53,GAS,88.696,2.0,1.0,28.782,30.575,29.339,MEDIUM,2.0,Alpine,17.0,234.971875,329.0,67.0,73.2875,0.628125,0.165625,29.2,43.1,189.0,1.0,-15.961751,-27.834232,0
49,54,GAS,87.916,3.0,1.0,28.714,30.06,29.142,MEDIUM,3.0,Alpine,17.0,236.3939393939394,329.0,68.0,73.64545454545454,0.6363636363636364,0.15757575757575756,29.3,43.2,36.0,0.6,-18.189337,-26.41077,0
50,55,GAS,87.472,4.0,1.0,28.432,30.029,29.011,MEDIUM,4.0,Alpine,17.0,237.2012195121951,340.0,67.0,73.63414634146342,0.6341463414634146,0.14329268292682926,29.5,43.1,204.0,0.8,-31.218708,-2.4217613,0
51,56,GAS,87.694,5.0,1.0,28.291,30.155,29.248,MEDIUM,5.0,Alpine,17.0,237.70897832817337,356.0,70.0,73.17647058823529,0.628482972136223,0.16718266253869968,29.5,43.1,250.0,1.2,-35.95525,-12.284847,0
52,57,GAS,87.324,6.0,1.0,28.241,30.047,29.036,MEDIUM,6.0,Alpine,17.0,240.0632530120482,337.0,68.0,74.20481927710843,0.6325301204819277,0.14156626506024098,29.7,43.4,164.0,1.7,-22.805992,11.503874,1
53,58,GAS,87.21,7.0,1.0,28.18,29.932,29.098,MEDIUM,7.0,Alpine,17.0,237.54128440366972,338.0,65.0,74.33333333333333,0.6391437308868502,0.14067278287461774,29.6,43.6,160.0,1.8,-23.113438,10.506746,1
54,59,GAS,87.24,8.0,1.0,28.0,30.157,29.083,MEDIUM,8.0,Alpine,17.0,239.15588235294118,338.0,67.0,75.30588235294118,0.6529411764705882,0.15,29.7,43.6,162.0,1.0,-32.979294,-6.4484057,0
55,60,GAS,87.366,9.0,1.0,28.124,29.976,29.266,MEDIUM,9.0,Alpine,17.0,236.25525525525526,338.0,63.0,73.51651651651652,0.6246246246246246,0.14414414414414414,29.8,44.1,178.0,0.6,-32.24791,-4.0163,0
56,63,GAS,87.431,12.0,2.0,28.524,29.851,29.056,HARD,5.0,Alpine,19.0,236.7058823529412,317.0,69.0,77.79256965944272,0.6904024767801857,0.13003095975232198,29.8,43.1,172.0,1.2,1.4972337,7.9810414,1
57,64,GAS,87.368,13.0,2.0,28.44,29.892,29.036,HARD,6.0,Alpine,18.0,237.37854889589906,320.0,65.0,75.31230283911673,0.6466876971608833,0.13249211356466878,29.9,43.7,199.0,1.2,1.0175344,6.9461565,1
58,65,GAS,87.348,14.0,2.0,28.394,30.051,28.903,HARD,7.0,Alpine,18.0,237.35576923076923,322.0,66.0,76.40064102564102,0.6602564102564102,0.11858974358974358,30.0,43.7,258.0,2.0,6.100631,38.984314,1
