,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
31,57,VER,75.957,58.0,3.0,21.082,24.286,30.589,256.0,275.0,279.0,306.0,MEDIUM,16.0,Red Bull Racing,1.0,-18.878542,-0.65202844,2.0
32,61,VER,75.933,62.0,3.0,21.405,24.4,30.128,255.0,280.0,294.0,330.0,MEDIUM,20.0,Red Bull Racing,1.0,-4.9158106,7.8117514,0.0
33,64,VER,75.897,65.0,3.0,21.188,24.151,30.558,256.0,276.0,282.0,309.0,MEDIUM,23.0,Red Bull Racing,1.0,-19.460804,-4.0080857,2.0
34,65,VER,76.233,66.0,3.0,21.19,24.442,30.601,255.0,276.0,283.0,308.0,MEDIUM,24.0,Red Bull Racing,1.0,-5.181311,8.297053,0.0
35,66,VER,76.121,67.0,3.0,21.164,24.293,30.664,256.0,278.0,281.0,309.0,MEDIUM,25.0,Red Bull Racing,1.0,-19.543198,-1.546505,2.0
36,67,VER,75.594,68.0,3.0,21.025,24.048,30.521,257.0,278.0,281.0,310.0,MEDIUM,26.0,Red Bull Racing,1.0,-18.090916,5.7694893,2.0
37,68,VER,76.169,69.0,3.0,21.134,24.243,30.792,255.0,276.0,281.0,310.0,MEDIUM,27.0,Red Bull Racing,1.0,-4.7770314,8.482034,0.0
38,69,VER,76.237,70.0,3.0,21.174,24.255,30.808,258.0,280.0,262.0,312.0,MEDIUM,28.0,Red Bull Racing,1.0,-18.488829,-1.5634807,2.0
39,71,GAS,79.34,2.0,1.0,22.273,25.274,31.793,250.0,271.0,269.0,304.0,SOFT,2.0,Alpine,13.0,-18.108965,-0.05457059,2.0
40,72,GAS,78.7,3.0,1.0,22.141,25.136,31.423,246.0,268.0,282.0,323.0,SOFT,3.0,Alpine,13.0,-3.7869413,-17.442066,2.0
41,73,GAS,78.514,4.0,1.0,22.119,25.234,31.161,245.0,270.0,285.0,322.0,SOFT,4.0,Alpine,13.0,16.212965,18.26847,0.0
42,74,GAS,78.963,5.0,1.0,22.273,25.123,31.567,247.0,272.0,287.0,322.0,SOFT,5.0,Alpine,13.0,14.137409,-2.7189837,1.0
43,75,GAS,78.298,6.0,1.0,22.006,25.134,31.158,246.0,271.0,289.0,326.0,SOFT,6.0,Alpine,13.0,-1.9482739,-16.352303,2.0
44,78,GAS,78.674,9.0,1.0,22.154,25.231,31.289,247.0,268.0,284.0,321.0,SOFT,9.0,Alpine,13.0,13.319822,-2.8592432,1.0
45,86,GAS,79.828,17.0,2.0,22.341,25.78,31.707,253.0,277.0,277.0,310.0,HARD,7.0,Alpine,18.0,13.339471,-1.8497334,1.0
46,87,GAS,79.35,18.0,2.0,22.174,25.473,31.703,249.0,278.0,274.0,304.0,HARD,8.0,Alpine,18.0,15.921412,-4.280154,1.0
47,88,GAS,78.419,19.0,2.0,22.108,25.257,31.054,251.0,273.0,289.0,328.0,HARD,9.0,Alpine,18.0,5.6594844,-14.37415,1.0
48,89,GAS,78.491,20.0,2.0,22.027,25.258,31.206,250.0,274.0,294.0,328.0,HARD,10.0,Alpine,18.0,13.616917,-4.3338675,1.0
49,90,GAS,78.806,21.0,2.0,22.008,25.399,31.399,253.0,275.0,293.0,327.0,HARD,11.0,Alpine,18.0,6.632276,-7.0177345,1.0
50,91,GAS,78.438,22.0,2.0,22.028,25.197,31.213,250.0,274.0,294.0,330.0,HARD,12.0,Alpine,18.0,13.855257,-3.8401053,1.0
51,92,GAS,78.433,23.0,2.0,22.026,25.233,31.174,251.0,276.0,292.0,330.0,HARD,13.0,Alpine,18.0,-1.1494149,-16.202835,2.0
52,94,GAS,78.288,25.0,2.0,22.036,25.145,31.107,250.0,274.0,294.0,335.0,HARD,15.0,Alpine,18.0,13.102495,-3.405876,1.0
53,95,GAS,78.723,26.0,2.0,22.185,25.319,31.219,249.0,272.0,292.0,329.0,HARD,16.0,Alpine,18.0,14.872523,-3.892557,1.0
54,98,GAS,78.68,29.0,2.0,22.036,25.221,31.423,249.0,273.0,291.0,327.0,HARD,19.0,Alpine,17.0,39.097168,0.025501203,1.0
55,99,GAS,78.481,30.0,2.0,22.029,25.242,31.21,251.0,276.0,293.0,327.0,HARD,20.0,Alpine,17.0,24.46167,12.967766,1.0
56,100,GAS,78.422,31.0,2.0,22.093,25.219,31.11,252.0,275.0,293.0,327.0,HARD,21.0,Alpine,16.0,27.289679,-15.366057,1.0
57,101,GAS,78.126,32.0,2.0,21.977,25.162,30.987,251.0,276.0,294.0,329.0,HARD,22.0,Alpine,15.0,28.487282,-15.292239,1.0
58,105,GAS,77.305,36.0,3.0,21.555,24.712,31.038,247.0,269.0,278.0,301.0,HARD,3.0,Alpine,15.0,28.050694,-14.367425,1.0
59,106,GAS,77.423,37.0,3.0,21.434,24.909,31.08,248.0,268.0,276.0,301.0,HARD,4.0,Alpine,15.0,35.38231,-7.8566065,1.0
60,109,GAS,77.277,40.0,3.0,21.391,24.874,31.012,247.0,269.0,280.0,307.0,HARD,7.0,Alpine,15.0,32.766636,-10.561349,1.0
61,110,GAS,77.126,41.0,3.0,21.468,24.672,30.986,249.0,270.0,280.0,304.0,HARD,8.0,Alpine,15.0,29.176233,-14.540923,1.0
62,112,GAS,77.406,43.0,3.0,21.936,24.72,30.75,248.0,280.0,289.0,327.0,HARD,10.0,Alpine,14.0,35.86475,-6.79994,1.0
63,114,GAS,76.777,45.0,3.0,21.28,24.537,30.96,249.0,271.0,280.0,299.0,HARD,12.0,Alpine,14.0,34.658947,-5.889345,1.0
64,116,GAS,76.95,47.0,3.0,21.466,24.589,30.895,248.0,270.0,280.0,303.0,HARD,14.0,Alpine,14.0,35.11959,-6.4332185,1.0
65,118,GAS,76.872,49.0,3.0,21.415,24.548,30.909,249.0,272.0,278.0,304.0,HARD,16.0,Alpine,14.0,34.18105,-13.190856,1.0
