,index,Time,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,LapStartDate,dim1,dim2,cluster_id
0,1,0 days 01:06:40.189000,VER,107.707,2.0,1.0,38.431,43.642,25.634,0 days 01:05:30.917000,0 days 01:06:14.559000,0 days 01:06:40.193000,194.0,212.0,318.0,322.0,MEDIUM,2.0,Red Bull Racing,2023-04-30 11:05:53.952,0.2113281365718581,1.4660280859720987,0
1,2,0 days 01:08:27.866000,VER,107.677,3.0,1.0,38.493,43.718,25.466,0 days 01:07:18.686000,0 days 01:08:02.404000,0 days 01:08:27.870000,196.0,203.0,342.0,322.0,MEDIUM,3.0,Red Bull Racing,2023-04-30 11:07:41.659,1.2908092905197708,-0.49340392770574326,1
2,3,0 days 01:10:14.974000,VER,107.108,4.0,1.0,37.933,43.372,25.803,0 days 01:09:05.803000,0 days 01:09:49.175000,0 days 01:10:14.978000,197.0,209.0,311.0,316.0,MEDIUM,4.0,Red Bull Racing,2023-04-30 11:09:29.336,-1.0572039257372634,3.389791189092021,0
3,4,0 days 01:12:02.450000,VER,107.476,5.0,1.0,38.284,43.414,25.778,0 days 01:10:53.262000,0 days 01:11:36.676000,0 days 01:12:02.454000,203.0,203.0,311.0,316.0,MEDIUM,5.0,Red Bull Racing,2023-04-30 11:11:16.444,-0.6420131476151777,3.450293844949994,0
4,5,0 days 01:13:49.652000,VER,107.202,6.0,1.0,38.262,43.24,25.7,0 days 01:12:40.716000,0 days 01:13:23.956000,0 days 01:13:49.656000,201.0,209.0,313.0,317.0,MEDIUM,6.0,Red Bull Racing,2023-04-30 11:13:03.920,-0.9772920688379764,2.761693345099875,0
5,6,0 days 01:15:36.647000,VER,106.995,7.0,1.0,38.268,43.032,25.695,0 days 01:14:27.924000,0 days 01:15:10.956000,0 days 01:15:36.651000,206.0,212.0,314.0,317.0,MEDIUM,7.0,Red Bull Racing,2023-04-30 11:14:51.122,-1.5445302411239008,2.599253973797906,0
6,13,0 days 01:30:49.927000,VER,106.936,14.0,2.0,38.813,42.577,25.546,0 days 01:29:41.808000,0 days 01:30:24.385000,0 days 01:30:49.931000,200.0,215.0,314.0,319.0,HARD,4.0,Red Bull Racing,2023-04-30 11:30:04.461,-1.306611760244309,1.724506511802478,0
7,14,0 days 01:32:35.614000,VER,105.687,15.0,2.0,37.68,42.565,25.442,0 days 01:31:27.611000,0 days 01:32:10.176000,0 days 01:32:35.618000,199.0,218.0,318.0,321.0,HARD,5.0,Red Bull Racing,2023-04-30 11:31:51.397,-2.21887683489633,0.26732199029680415,2
8,15,0 days 01:34:21.111000,VER,105.497,16.0,2.0,37.64,42.482,25.375,0 days 01:33:13.258000,0 days 01:33:55.740000,0 days 01:34:21.115000,208.0,223.0,318.0,322.0,HARD,6.0,Red Bull Racing,2023-04-30 11:33:37.084,-2.953406633244746,-0.2696500009013321,2
9,17,0 days 01:37:52.034000,VER,105.425,18.0,2.0,37.403,42.605,25.417,0 days 01:36:44.016000,0 days 01:37:26.621000,0 days 01:37:52.038000,204.0,223.0,324.0,321.0,HARD,8.0,Red Bull Racing,2023-04-30 11:37:08.079,-2.7841779728396965,-0.30978710904514334,2
10,19,0 days 01:41:23.140000,VER,105.446,20.0,2.0,37.256,42.789,25.401,0 days 01:40:14.954000,0 days 01:40:57.743000,0 days 01:41:23.144000,203.0,213.0,320.0,323.0,HARD,10.0,Red Bull Racing,2023-04-30 11:40:39.164,-2.07285265849769,-0.46568390973554075,2
11,20,0 days 01:43:08.933000,VER,105.793,21.0,2.0,37.631,42.759,25.403,0 days 01:42:00.775000,0 days 01:42:43.534000,0 days 01:43:08.937000,204.0,218.0,319.0,323.0,HARD,11.0,Red Bull Racing,2023-04-30 11:42:24.610,-2.1180603598956584,-0.29337248886379824,2
12,21,0 days 01:44:54.603000,VER,105.67,22.0,2.0,37.564,42.666,25.44,0 days 01:43:46.501000,0 days 01:44:29.167000,0 days 01:44:54.607000,203.0,221.0,319.0,323.0,HARD,12.0,Red Bull Racing,2023-04-30 11:44:10.403,-2.38258098328188,-0.21226342769193118,2
13,22,0 days 01:46:40.505000,VER,105.902,23.0,2.0,37.754,42.708,25.44,0 days 01:45:32.361000,0 days 01:46:15.069000,0 days 01:46:40.509000,205.0,221.0,319.0,322.0,HARD,13.0,Red Bull Racing,2023-04-30 11:45:56.073,-2.339632183407894,0.05249480941943426,2
14,23,0 days 01:48:26.243000,VER,105.738,24.0,2.0,37.626,42.742,25.37,0 days 01:47:18.135000,0 days 01:48:00.877000,0 days 01:48:26.247000,209.0,217.0,319.0,322.0,HARD,14.0,Red Bull Racing,2023-04-30 11:47:41.975,-2.3925228196178674,-0.25209792876139114,2
15,24,0 days 01:50:11.900000,VER,105.657,25.0,2.0,37.575,42.763,25.319,0 days 01:49:03.822000,0 days 01:49:46.585000,0 days 01:50:11.904000,207.0,217.0,319.0,322.0,HARD,15.0,Red Bull Racing,2023-04-30 11:49:27.713,-2.343534574864136,-0.4597167525207675,2
16,25,0 days 01:51:57.755000,VER,105.855,26.0,2.0,37.711,42.747,25.397,0 days 01:50:49.615000,0 days 01:51:32.362000,0 days 01:51:57.759000,206.0,217.0,319.0,322.0,HARD,16.0,Red Bull Racing,2023-04-30 11:51:13.370,-2.1722842743597948,-0.10425099801610711,2
17,26,0 days 01:53:43.380000,VER,105.625,27.0,2.0,37.442,42.683,25.5,0 days 01:52:35.201000,0 days 01:53:17.884000,0 days 01:53:43.384000,205.0,224.0,317.0,321.0,HARD,17.0,Red Bull Racing,2023-04-30 11:52:59.225,-2.9175898719421527,0.4484385035706541,2
18,27,0 days 01:55:29.074000,VER,105.694,28.0,2.0,37.53,42.713,25.451,0 days 01:54:20.914000,0 days 01:55:03.627000,0 days 01:55:29.078000,202.0,222.0,317.0,322.0,HARD,18.0,Red Bull Racing,2023-04-30 11:54:44.850,-2.5017024458785135,0.1305981451219254,2
19,28,0 days 01:57:15.439000,VER,106.365,29.0,2.0,38.141,42.744,25.48,0 days 01:56:07.219000,0 days 01:56:49.963000,0 days 01:57:15.443000,210.0,220.0,316.0,321.0,HARD,19.0,Red Bull Racing,2023-04-30 11:56:30.544,-2.266194279945702,0.716952464552812,2
20,29,0 days 01:59:01.014000,VER,105.575,30.0,2.0,37.441,42.741,25.393,0 days 01:57:52.884000,0 days 01:58:35.625000,0 days 01:59:01.018000,213.0,219.0,317.0,321.0,HARD,20.0,Red Bull Racing,2023-04-30 11:58:16.909,-2.965579287714981,0.04786637725318238,2
21,30,0 days 02:00:46.362000,VER,105.348,31.0,2.0,37.375,42.564,25.409,0 days 01:59:38.393000,0 days 02:00:20.957000,0 days 02:00:46.366000,210.0,218.0,317.0,322.0,HARD,21.0,Red Bull Racing,2023-04-30 12:00:02.484,-2.9292661972020055,-0.13736692419583496,2
22,31,0 days 02:02:31.716000,VER,105.354,32.0,2.0,37.271,42.663,25.42,0 days 02:01:23.637000,0 days 02:02:06.300000,0 days 02:02:31.720000,214.0,217.0,318.0,322.0,HARD,22.0,Red Bull Racing,2023-04-30 12:01:47.832,-3.015125001435068,-0.16990201625120108,2
23,32,0 days 02:04:17.059000,VER,105.343,33.0,2.0,37.317,42.665,25.361,0 days 02:03:09.037000,0 days 02:03:51.702000,0 days 02:04:17.063000,215.0,216.0,318.0,321.0,HARD,23.0,Red Bull Racing,2023-04-30 12:03:33.186,-3.0569705102564995,-0.19452076681227504,2
24,33,0 days 02:06:02.277000,VER,105.218,34.0,2.0,37.239,42.604,25.375,0 days 02:04:54.302000,0 days 02:05:36.906000,0 days 02:06:02.281000,212.0,224.0,319.0,321.0,HARD,24.0,Red Bull Racing,2023-04-30 12:05:18.529,-3.472445749386315,-0.2755335634036309,2
25,34,0 days 02:07:47.398000,VER,105.121,35.0,2.0,37.267,42.536,25.318,0 days 02:06:39.548000,0 days 02:07:22.084000,0 days 02:07:47.402000,208.0,225.0,317.0,320.0,HARD,25.0,Red Bull Racing,2023-04-30 12:07:03.747,-3.5395353176203646,-0.19940057003964712,2
26,36,0 days 02:11:17.767000,VER,105.319,37.0,2.0,37.181,42.761,25.377,0 days 02:10:09.633000,0 days 02:10:52.394000,0 days 02:11:17.771000,217.0,222.0,320.0,322.0,HARD,27.0,Red Bull Racing,2023-04-30 12:10:33.918,-3.3717727924382253,-0.4934681227001329,2
27,37,0 days 02:13:03.241000,VER,105.474,38.0,2.0,37.39,42.774,25.31,0 days 02:11:55.161000,0 days 02:12:37.935000,0 days 02:13:03.245000,213.0,224.0,320.0,322.0,HARD,28.0,Red Bull Racing,2023-04-30 12:12:19.237,-3.1291239988224366,-0.6713556056544996,2
28,38,0 days 02:14:48.391000,VER,105.15,39.0,2.0,37.354,42.465,25.331,0 days 02:13:40.599000,0 days 02:14:23.064000,0 days 02:14:48.395000,215.0,221.0,318.0,322.0,HARD,29.0,Red Bull Racing,2023-04-30 12:14:04.711,-3.432964154409807,-0.5652031361390231,2
29,39,0 days 02:16:33.809000,VER,105.418,40.0,2.0,37.359,42.732,25.327,0 days 02:15:25.754000,0 days 02:16:08.486000,0 days 02:16:33.813000,219.0,223.0,318.0,322.0,HARD,30.0,Red Bull Racing,2023-04-30 12:15:49.861,-3.4507184765502057,-0.5247382883253046,2
30,40,0 days 02:18:18.932000,VER,105.123,41.0,2.0,37.209,42.62,25.294,0 days 02:17:11.022000,0 days 02:17:53.642000,0 days 02:18:18.936000,217.0,221.0,317.0,322.0,HARD,31.0,Red Bull Racing,2023-04-30 12:17:35.279,-3.529614142679952,-0.669420823445172,2
31,42,0 days 02:21:48.925000,VER,104.843,43.0,2.0,37.179,42.645,25.019,0 days 02:20:41.265000,0 days 02:21:23.910000,0 days 02:21:48.929000,220.0,217.0,347.0,325.0,HARD,33.0,Red Bull Racing,2023-04-30 12:21:05.552,-2.554225290774914,-4.0296726188649155,2
32,43,0 days 02:23:34.200000,VER,105.275,44.0,2.0,37.113,42.833,25.329,0 days 02:22:26.042000,0 days 02:23:08.875000,0 days 02:23:34.204000,212.0,222.0,317.0,323.0,HARD,34.0,Red Bull Racing,2023-04-30 12:22:50.395,-3.1480050990856707,-0.6860530152780226,2
33,44,0 days 02:25:19.340000,VER,105.14,45.0,2.0,37.183,42.639,25.318,0 days 02:24:11.387000,0 days 02:24:54.026000,0 days 02:25:19.344000,217.0,224.0,318.0,322.0,HARD,35.0,Red Bull Racing,2023-04-30 12:24:35.670,-3.669525796999951,-0.6525571491785664,2
34,45,0 days 02:27:04.026000,VER,104.686,46.0,2.0,37.027,42.452,25.207,0 days 02:25:56.371000,0 days 02:26:38.823000,0 days 02:27:04.030000,221.0,226.0,319.0,323.0,HARD,36.0,Red Bull Racing,2023-04-30 12:26:20.810,-4.211514370677578,-1.4642439537850918,2
35,46,0 days 02:28:48.760000,VER,104.734,47.0,2.0,37.061,42.383,25.29,0 days 02:27:41.091000,0 days 02:28:23.474000,0 days 02:28:48.764000,220.0,226.0,318.0,323.0,HARD,37.0,Red Bull Racing,2023-04-30 12:28:05.496,-4.2062509331981905,-1.0852306866732124,2
36,49,0 days 02:34:02.354000,VER,104.554,50.0,2.0,37.042,42.353,25.159,0 days 02:32:54.846000,0 days 02:33:37.199000,0 days 02:34:02.358000,220.0,226.0,328.0,323.0,HARD,40.0,Red Bull Racing,2023-04-30 12:33:19.270,-4.048126975811721,-2.1911974312376192,2
37,50,0 days 02:35:46.586000,VER,104.232,51.0,2.0,36.807,42.294,25.131,0 days 02:34:39.165000,0 days 02:35:21.459000,0 days 02:35:46.590000,219.0,229.0,329.0,325.0,HARD,41.0,Red Bull Racing,2023-04-30 12:35:03.824,-4.264269613222728,-2.8490530665623623,2
38,52,0 days 01:06:51.801000,GAS,109.99,2.0,1.0,39.704,44.825,25.461,0 days 01:05:41.510000,0 days 01:06:26.335000,0 days 01:06:51.796000,186.0,207.0,322.0,325.0,MEDIUM,2.0,Alpine,2023-04-30 11:06:03.281,3.432804900402231,0.8641895035672926,1
39,53,0 days 01:08:40.876000,GAS,109.075,3.0,1.0,39.287,44.475,25.313,0 days 01:07:31.083000,0 days 01:08:15.558000,0 days 01:08:40.871000,185.0,207.0,339.0,325.0,MEDIUM,3.0,Alpine,2023-04-30 11:07:53.271,3.1288920071694246,-0.9513716722050541,1
40,54,0 days 01:10:29.749000,GAS,108.873,4.0,1.0,38.914,44.687,25.272,0 days 01:09:19.785000,0 days 01:10:04.472000,0 days 01:10:29.744000,193.0,200.0,338.0,324.0,MEDIUM,4.0,Alpine,2023-04-30 11:09:42.346,2.9337553219450165,-0.9378774187917547,1
41,57,0 days 01:16:15.488000,GAS,107.722,7.0,2.0,38.571,43.532,25.619,0 days 01:15:06.332000,0 days 01:15:49.864000,0 days 01:16:15.483000,199.0,213.0,316.0,319.0,HARD,2.0,Alpine,2023-04-30 11:15:29.236,-0.34053509693681766,2.0846795669952183,0
42,58,0 days 01:18:04.545000,GAS,109.057,8.0,2.0,39.192,44.574,25.291,0 days 01:16:54.675000,0 days 01:17:39.249000,0 days 01:18:04.540000,186.0,205.0,333.0,323.0,HARD,3.0,Alpine,2023-04-30 11:17:16.958,2.901072843104602,-0.3199152409924455,1
43,59,0 days 01:19:52.396000,GAS,107.851,9.0,2.0,38.739,43.933,25.179,0 days 01:18:43.279000,0 days 01:19:27.212000,0 days 01:19:52.391000,196.0,210.0,345.0,325.0,HARD,4.0,Alpine,2023-04-30 11:19:06.015,1.5576869891277858,-2.229333429019504,1
44,64,0 days 01:30:58.917000,GAS,112.872,14.0,2.0,41.783,45.757,25.332,0 days 01:29:47.823000,0 days 01:30:33.580000,0 days 01:30:58.912000,180.0,201.0,323.0,325.0,HARD,9.0,Alpine,2023-04-30 11:30:07.515,6.786958295529193,1.401755853095965,1
45,65,0 days 01:32:47.868000,GAS,108.951,15.0,2.0,39.16,44.446,25.345,0 days 01:31:38.072000,0 days 01:32:22.518000,0 days 01:32:47.863000,194.0,208.0,321.0,325.0,HARD,10.0,Alpine,2023-04-30 11:32:00.387,2.1065764320527576,0.12656192741436986,1
46,66,0 days 01:34:35.940000,GAS,108.072,16.0,2.0,38.486,44.475,25.111,0 days 01:33:26.349000,0 days 01:34:10.824000,0 days 01:34:35.935000,184.0,210.0,339.0,325.0,HARD,11.0,Alpine,2023-04-30 11:33:49.338,2.2381175632996677,-2.059270697589294,1
47,68,0 days 01:38:11.425000,GAS,107.57,18.0,2.0,38.327,44.164,25.079,0 days 01:37:02.177000,0 days 01:37:46.341000,0 days 01:38:11.420000,196.0,208.0,346.0,326.0,HARD,13.0,Alpine,2023-04-30 11:37:25.325,1.6096196643690965,-2.946611510889056,1
48,69,0 days 01:39:59.456000,GAS,108.031,19.0,2.0,38.723,44.102,25.206,0 days 01:38:50.143000,0 days 01:39:34.245000,0 days 01:39:59.451000,192.0,209.0,335.0,326.0,HARD,14.0,Alpine,2023-04-30 11:39:12.895,1.7877143373487667,-1.67481977454337,1
49,70,0 days 01:41:47.252000,GAS,107.796,20.0,2.0,38.422,44.138,25.236,0 days 01:40:37.873000,0 days 01:41:22.011000,0 days 01:41:47.247000,199.0,208.0,335.0,326.0,HARD,15.0,Alpine,2023-04-30 11:41:00.926,1.3138711734233584,-1.6763253748353237,1
50,71,0 days 01:43:35.125000,GAS,107.873,21.0,2.0,38.298,44.319,25.256,0 days 01:42:25.545000,0 days 01:43:09.864000,0 days 01:43:35.120000,193.0,205.0,335.0,326.0,HARD,16.0,Alpine,2023-04-30 11:42:48.722,1.8226512151869638,-1.5626183553778021,1
51,75,0 days 01:51:06.661000,GAS,106.561,25.0,3.0,37.869,43.231,25.461,0 days 01:49:57.964000,0 days 01:50:41.195000,0 days 01:51:06.656000,203.0,209.0,313.0,319.0,HARD,2.0,Alpine,2023-04-30 11:50:21.570,-1.3344559907161844,1.295792182468908,0
52,76,0 days 01:52:52.834000,GAS,106.173,26.0,3.0,37.624,43.152,25.397,0 days 01:51:44.280000,0 days 01:52:27.432000,0 days 01:52:52.829000,200.0,214.0,316.0,320.0,HARD,3.0,Alpine,2023-04-30 11:52:08.131,-1.6436251763004797,0.553918767140306,2
53,78,0 days 01:56:25.726000,GAS,106.43,28.0,3.0,37.694,43.384,25.352,0 days 01:55:16.985000,0 days 01:56:00.369000,0 days 01:56:25.721000,204.0,214.0,317.0,321.0,HARD,5.0,Alpine,2023-04-30 11:55:40.766,-1.436221173110253,0.21469841889346145,2
54,79,0 days 01:58:12.273000,GAS,106.547,29.0,3.0,37.884,43.313,25.35,0 days 01:57:03.605000,0 days 01:57:46.918000,0 days 01:58:12.268000,202.0,212.0,318.0,321.0,HARD,6.0,Alpine,2023-04-30 11:57:27.196,-1.1158012936100297,0.216904796744887,2
55,80,0 days 01:59:58.874000,GAS,106.601,30.0,3.0,38.049,43.28,25.272,0 days 01:58:50.317000,0 days 01:59:33.597000,0 days 01:59:58.869000,196.0,216.0,320.0,323.0,HARD,7.0,Alpine,2023-04-30 11:59:13.743,-0.7782974410679588,-0.5259073608263075,2
56,81,0 days 02:01:45.520000,GAS,106.646,31.0,3.0,38.026,43.511,25.109,0 days 02:00:36.895000,0 days 02:01:20.406000,0 days 02:01:45.515000,194.0,213.0,344.0,325.0,HARD,8.0,Alpine,2023-04-30 12:01:00.344,0.381642412223426,-2.8453069351245857,1
57,82,0 days 02:03:33.471000,GAS,107.951,32.0,3.0,39.178,43.684,25.089,0 days 02:02:24.693000,0 days 02:03:08.377000,0 days 02:03:33.466000,198.0,215.0,342.0,325.0,HARD,9.0,Alpine,2023-04-30 12:02:46.990,1.2303924100378858,-2.341968734096999,1
58,83,0 days 02:05:20.374000,GAS,106.903,33.0,3.0,38.122,43.415,25.366,0 days 02:04:11.588000,0 days 02:04:55.003000,0 days 02:05:20.369000,204.0,216.0,315.0,322.0,HARD,10.0,Alpine,2023-04-30 12:04:34.941,-1.1042152178360507,0.3605510816719793,2
59,84,0 days 02:07:06.855000,GAS,106.481,34.0,3.0,37.821,43.39,25.27,0 days 02:05:58.190000,0 days 02:06:41.580000,0 days 02:07:06.850000,202.0,220.0,318.0,321.0,HARD,11.0,Alpine,2023-04-30 12:06:21.844,-1.5643294795302125,-0.13820346182407883,2
60,85,0 days 02:08:53.494000,GAS,106.639,35.0,3.0,37.846,43.517,25.276,0 days 02:07:44.696000,0 days 02:08:28.213000,0 days 02:08:53.489000,203.0,214.0,318.0,322.0,HARD,12.0,Alpine,2023-04-30 12:08:08.325,-1.0441173452434962,-0.22867217132113954,2
61,86,0 days 02:10:40.034000,GAS,106.54,36.0,3.0,37.792,43.606,25.142,0 days 02:09:31.281000,0 days 02:10:14.887000,0 days 02:10:40.029000,197.0,212.0,338.0,325.0,HARD,13.0,Alpine,2023-04-30 12:09:54.964,0.05698013152596073,-2.4353928817832227,1
62,87,0 days 02:12:26.525000,GAS,106.491,37.0,3.0,37.82,43.577,25.094,0 days 02:11:17.849000,0 days 02:12:01.426000,0 days 02:12:26.520000,202.0,213.0,341.0,323.0,HARD,14.0,Alpine,2023-04-30 12:11:41.504,-0.3220816130340991,-2.4405905155746135,2
63,88,0 days 02:14:13.600000,GAS,107.075,38.0,3.0,38.128,43.645,25.302,0 days 02:13:04.648000,0 days 02:13:48.293000,0 days 02:14:13.595000,198.0,220.0,343.0,325.0,HARD,15.0,Alpine,2023-04-30 12:13:27.995,0.07153183748144828,-2.001023631454547,1
64,89,0 days 02:16:00.815000,GAS,107.215,39.0,3.0,38.352,43.766,25.097,0 days 02:14:51.947000,0 days 02:15:35.713000,0 days 02:16:00.810000,201.0,205.0,343.0,325.0,HARD,16.0,Alpine,2023-04-30 12:15:15.070,1.0345340570563415,-2.6185308261848235,1
65,90,0 days 02:17:48.734000,GAS,107.919,40.0,3.0,38.853,43.814,25.252,0 days 02:16:39.663000,0 days 02:17:23.477000,0 days 02:17:48.729000,198.0,212.0,331.0,323.0,HARD,17.0,Alpine,2023-04-30 12:17:02.285,0.8628300524227126,-0.7685117433780897,1
66,91,0 days 02:19:35.940000,GAS,107.206,41.0,3.0,38.098,43.992,25.116,0 days 02:18:26.827000,0 days 02:19:10.819000,0 days 02:19:35.935000,201.0,212.0,331.0,324.0,HARD,18.0,Alpine,2023-04-30 12:18:50.204,0.27996803286816396,-1.7327696401023953,1
67,92,0 days 02:21:23.016000,GAS,107.076,42.0,3.0,37.984,43.72,25.372,0 days 02:20:13.919000,0 days 02:20:57.639000,0 days 02:21:23.011000,203.0,216.0,343.0,323.0,HARD,19.0,Alpine,2023-04-30 12:20:37.410,-0.1150543725457138,-1.3823813104535476,1
68,93,0 days 02:23:09.879000,GAS,106.863,43.0,3.0,38.207,43.136,25.52,0 days 02:22:01.218000,0 days 02:22:44.354000,0 days 02:23:09.874000,208.0,221.0,315.0,320.0,HARD,20.0,Alpine,2023-04-30 12:22:24.486,-1.8752810379770266,1.2537418446738873,2
69,94,0 days 02:24:55.927000,GAS,106.048,44.0,3.0,37.573,43.102,25.373,0 days 02:23:47.447000,0 days 02:24:30.549000,0 days 02:24:55.922000,210.0,215.0,316.0,320.0,HARD,21.0,Alpine,2023-04-30 12:24:11.349,-2.2420371003718738,0.39361757181392604,2
70,97,0 days 02:30:13.158000,GAS,105.54,47.0,3.0,37.395,42.91,25.235,0 days 02:29:05.008000,0 days 02:29:47.918000,0 days 02:30:13.153000,213.0,221.0,320.0,321.0,HARD,24.0,Alpine,2023-04-30 12:29:29.088,-2.9224306393558397,-0.7237744947444067,2
71,99,0 days 02:33:44.296000,GAS,105.582,49.0,3.0,37.439,43.069,25.074,0 days 02:32:36.148000,0 days 02:33:19.217000,0 days 02:33:44.291000,204.0,209.0,333.0,326.0,HARD,26.0,Alpine,2023-04-30 12:33:00.184,-0.9955310373388677,-2.8895824010807525,2
72,100,0 days 02:35:29.895000,GAS,105.599,50.0,3.0,37.498,42.948,25.153,0 days 02:34:21.789000,0 days 02:35:04.737000,0 days 02:35:29.890000,206.0,215.0,322.0,324.0,HARD,27.0,Alpine,2023-04-30 12:34:45.766,-1.8892977444282557,-1.6197486967456471,2
73,101,0 days 02:37:15.794000,GAS,105.899,51.0,3.0,37.469,43.322,25.108,0 days 02:36:07.359000,0 days 02:36:50.681000,0 days 02:37:15.789000,217.0,217.0,321.0,325.0,HARD,28.0,Alpine,2023-04-30 12:36:31.365,-2.0961420285809775,-1.8705597288505684,2
74,103,0 days 01:06:41.116000,PER,107.717,2.0,1.0,38.505,43.719,25.493,0 days 01:05:31.918000,0 days 01:06:15.637000,0 days 01:06:41.130000,192.0,202.0,326.0,321.0,MEDIUM,2.0,Red Bull Racing,2023-04-30 11:05:54.869,1.0739460942919163,0.7431519313874256,0
75,104,0 days 01:08:28.773000,PER,107.657,3.0,1.0,38.249,43.898,25.51,0 days 01:07:19.379000,0 days 01:08:03.277000,0 days 01:08:28.787000,194.0,200.0,345.0,321.0,MEDIUM,3.0,Red Bull Racing,2023-04-30 11:07:42.586,1.5175720380118523,-0.32984199218735527,1
76,105,0 days 01:10:16.177000,PER,107.404,4.0,1.0,38.393,43.785,25.226,0 days 01:09:07.180000,0 days 01:09:50.965000,0 days 01:10:16.191000,195.0,202.0,345.0,323.0,MEDIUM,4.0,Red Bull Racing,2023-04-30 11:09:30.243,1.450396632783068,-1.8039882111188799,1
77,107,0 days 01:13:50.865000,PER,107.073,6.0,1.0,38.255,43.277,25.541,0 days 01:12:42.061000,0 days 01:13:25.338000,0 days 01:13:50.879000,201.0,211.0,326.0,320.0,MEDIUM,6.0,Red Bull Racing,2023-04-30 11:13:05.262,-0.5518281661036202,0.8279210912981021,0
78,108,0 days 01:15:37.750000,PER,106.885,7.0,1.0,38.01,43.25,25.625,0 days 01:14:28.889000,0 days 01:15:12.139000,0 days 01:15:37.764000,199.0,210.0,325.0,320.0,MEDIUM,7.0,Red Bull Racing,2023-04-30 11:14:52.335,-0.6510840862454719,1.1242340621815803,0
79,109,0 days 01:17:24.557000,PER,106.807,8.0,1.0,37.959,43.239,25.609,0 days 01:16:15.723000,0 days 01:16:58.962000,0 days 01:17:24.571000,202.0,207.0,327.0,320.0,MEDIUM,8.0,Red Bull Racing,2023-04-30 11:16:39.220,-0.6279997669594221,0.9300875948974746,0
80,110,0 days 01:19:11.005000,PER,106.448,9.0,1.0,37.722,43.262,25.464,0 days 01:18:02.293000,0 days 01:18:45.555000,0 days 01:19:11.019000,201.0,212.0,341.0,321.0,MEDIUM,9.0,Red Bull Racing,2023-04-30 11:18:26.027,-0.6723255143333655,-0.7377851706088095,2
81,115,0 days 01:30:48.437000,PER,105.798,14.0,2.0,37.826,42.388,25.584,0 days 01:29:40.479000,0 days 01:30:22.867000,0 days 01:30:48.451000,212.0,218.0,318.0,316.0,HARD,3.0,Red Bull Racing,2023-04-30 11:30:04.109,-3.191789529478858,1.7236781577772617,2
82,116,0 days 01:32:34.240000,PER,105.803,15.0,2.0,37.586,42.638,25.579,0 days 01:31:26.037000,0 days 01:32:08.675000,0 days 01:32:34.254000,207.0,218.0,323.0,318.0,HARD,4.0,Red Bull Racing,2023-04-30 11:31:49.907,-2.655910810860093,1.0361509797915511,2
83,117,0 days 01:34:19.758000,PER,105.518,16.0,2.0,37.44,42.5,25.578,0 days 01:33:11.694000,0 days 01:33:54.194000,0 days 01:34:19.772000,209.0,222.0,323.0,318.0,HARD,5.0,Red Bull Racing,2023-04-30 11:33:35.710,-3.234348714804696,0.9124004981168874,2
84,119,0 days 01:37:50.785000,PER,105.504,18.0,2.0,37.414,42.552,25.538,0 days 01:36:42.709000,0 days 01:37:25.261000,0 days 01:37:50.799000,209.0,217.0,323.0,318.0,HARD,7.0,Red Bull Racing,2023-04-30 11:37:06.751,-2.938272332490182,0.7852712998054691,2
85,120,0 days 01:39:36.256000,PER,105.471,19.0,2.0,37.298,42.543,25.63,0 days 01:38:28.097000,0 days 01:39:10.640000,0 days 01:39:36.270000,210.0,213.0,323.0,319.0,HARD,8.0,Red Bull Racing,2023-04-30 11:38:52.255,-2.7647966141816296,0.9296553254148757,2
86,121,0 days 01:41:21.933000,PER,105.677,20.0,2.0,37.381,42.682,25.614,0 days 01:40:13.651000,0 days 01:40:56.333000,0 days 01:41:21.947000,208.0,207.0,324.0,319.0,HARD,9.0,Red Bull Racing,2023-04-30 11:40:37.726,-2.1101511107853996,0.9153047993269343,2
87,122,0 days 01:43:07.771000,PER,105.838,21.0,2.0,37.553,42.699,25.586,0 days 01:41:59.500000,0 days 01:42:42.199000,0 days 01:43:07.785000,210.0,208.0,323.0,319.0,HARD,10.0,Red Bull Racing,2023-04-30 11:42:23.403,-2.117612579382385,0.9231323622240118,2
88,123,0 days 01:44:53.466000,PER,105.695,22.0,2.0,37.434,42.628,25.633,0 days 01:43:45.219000,0 days 01:44:27.847000,0 days 01:44:53.480000,200.0,213.0,323.0,319.0,HARD,11.0,Red Bull Racing,2023-04-30 11:44:09.241,-2.118245368700145,1.0449974638968043,2
89,124,0 days 01:46:39.245000,PER,105.779,23.0,2.0,37.596,42.696,25.487,0 days 01:45:31.076000,0 days 01:46:13.772000,0 days 01:46:39.259000,209.0,212.0,324.0,319.0,HARD,12.0,Red Bull Racing,2023-04-30 11:45:54.936,-2.2664671643670466,0.4762624927766205,2
90,125,0 days 01:48:24.979000,PER,105.734,24.0,2.0,37.56,42.658,25.516,0 days 01:47:16.819000,0 days 01:47:59.477000,0 days 01:48:24.993000,201.0,215.0,323.0,318.0,HARD,13.0,Red Bull Racing,2023-04-30 11:47:40.715,-2.245816101783142,0.8167670177749249,2
