,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
20,28,VER,78.001,29.0,1.0,20.358,36.723,20.92,195.0,193.0,259.0,271.0,MEDIUM,29.0,Red Bull Racing,1.0,149.53666666666666,274.0,43.0,46.29333333333334,0.30333333333333334,0.26666666666666666,25.4,39.1,134.0,1.0,-0.3266011655077594,-24.77903430780893,1
21,29,VER,78.16,30.0,1.0,20.292,36.888,20.98,197.0,188.0,259.0,270.0,MEDIUM,30.0,Red Bull Racing,1.0,151.6418918918919,273.0,42.0,45.63175675675676,0.2905405405405405,0.2635135135135135,25.4,38.9,166.0,0.8,37.62323782141118,-21.24488046495179,1
22,30,VER,78.741,31.0,1.0,20.522,37.201,21.018,192.0,188.0,261.0,267.0,MEDIUM,31.0,Red Bull Racing,1.0,150.41216216216216,271.0,42.0,45.80067567567568,0.2972972972972973,0.23986486486486486,25.6,38.6,168.0,0.8,41.59548126328872,-15.596741045067347,1
23,31,VER,78.816,32.0,1.0,20.514,37.616,20.686,197.0,188.0,261.0,270.0,MEDIUM,32.0,Red Bull Racing,1.0,151.39935064935065,271.0,43.0,45.8051948051948,0.29545454545454547,0.2792207792207792,25.6,38.4,110.0,1.0,-25.196816359285634,-24.223592477250186,1
24,32,VER,78.946,33.0,1.0,20.388,37.184,21.374,195.0,189.0,260.0,267.0,MEDIUM,33.0,Red Bull Racing,1.0,149.91103202846975,273.0,41.0,46.12811387900356,0.2918149466192171,0.27402135231316727,25.6,38.4,137.0,1.0,2.428112352186815,-26.094210733478807,1
25,33,VER,78.044,34.0,1.0,20.33,36.922,20.792,197.0,191.0,261.0,267.0,MEDIUM,34.0,Red Bull Racing,1.0,150.74324324324326,273.0,42.0,47.020270270270274,0.2972972972972973,0.24324324324324326,25.5,38.4,147.0,1.2,17.083609180704467,-29.212913811962636,1
26,34,VER,78.024,35.0,1.0,20.355,36.913,20.756,199.0,192.0,260.0,267.0,MEDIUM,35.0,Red Bull Racing,1.0,152.97297297297297,272.0,42.0,47.192567567567565,0.30067567567567566,0.24324324324324326,25.5,37.9,92.0,1.0,-41.87394475486491,-31.392230204640775,2
27,35,VER,77.974,36.0,1.0,20.616,36.766,20.592,198.0,190.0,258.0,263.0,MEDIUM,36.0,Red Bull Racing,1.0,151.6208053691275,272.0,43.0,45.31543624161074,0.31543624161073824,0.25838926174496646,25.5,37.9,174.0,1.1,48.97235481091867,-23.74454551001491,1
28,36,VER,77.273,37.0,1.0,20.145,36.631,20.497,205.0,193.0,258.0,264.0,MEDIUM,37.0,Red Bull Racing,1.0,152.51398601398603,271.0,42.0,46.52447552447553,0.3076923076923077,0.2517482517482518,25.4,37.9,154.0,1.6,25.66351801779818,-39.68014013728837,1
29,37,VER,77.122,38.0,1.0,20.055,36.492,20.575,202.0,192.0,258.0,264.0,MEDIUM,38.0,Red Bull Racing,1.0,152.78620689655173,271.0,45.0,49.12413793103448,0.31724137931034485,0.23103448275862068,25.3,37.5,140.0,1.3,6.815952044898628,-40.20302606437379,1
