,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
500,0 days 01:35:33.873000,BOT,77,0 days 00:01:54.710000,17.0,2.0,,,0 days 00:00:32.040000,0 days 00:00:51.888000,0 days 00:00:30.782000,0 days 01:34:11.216000,0 days 01:35:03.104000,0 days 01:35:33.886000,336.0,179.0,208.0,313.0,False,MEDIUM,11.0,True,Alfa Romeo,0 days 01:33:39.163000,2023-07-30 13:34:40.382,1,14.0,False,,False,True
501,0 days 01:37:28.855000,BOT,77,0 days 00:01:54.982000,18.0,2.0,,,0 days 00:00:32.177000,0 days 00:00:52.034000,0 days 00:00:30.771000,0 days 01:36:06.063000,0 days 01:36:58.097000,0 days 01:37:28.868000,330.0,179.0,210.0,312.0,False,MEDIUM,12.0,True,Alfa Romeo,0 days 01:35:33.873000,2023-07-30 13:36:35.092,1,14.0,False,,False,True
502,0 days 01:39:23.962000,BOT,77,0 days 00:01:55.107000,19.0,2.0,,,0 days 00:00:32.805000,0 days 00:00:51.398000,0 days 00:00:30.904000,0 days 01:38:01.673000,0 days 01:38:53.071000,0 days 01:39:23.975000,326.0,182.0,210.0,291.0,False,MEDIUM,13.0,True,Alfa Romeo,0 days 01:37:28.855000,2023-07-30 13:38:30.074,1,14.0,False,,False,True
503,0 days 01:41:19.488000,BOT,77,0 days 00:01:55.526000,20.0,2.0,,,0 days 00:00:32.219000,0 days 00:00:52.174000,0 days 00:00:31.133000,0 days 01:39:56.194000,0 days 01:40:48.368000,0 days 01:41:19.501000,333.0,181.0,208.0,305.0,False,MEDIUM,14.0,True,Alfa Romeo,0 days 01:39:23.962000,2023-07-30 13:40:25.181,1,14.0,False,,False,True
504,0 days 01:43:16.572000,BOT,77,0 days 00:01:57.084000,21.0,2.0,,,0 days 00:00:32.132000,0 days 00:00:52.674000,0 days 00:00:32.278000,0 days 01:41:51.633000,0 days 01:42:44.307000,0 days 01:43:16.585000,332.0,184.0,212.0,309.0,False,MEDIUM,15.0,True,Alfa Romeo,0 days 01:41:19.488000,2023-07-30 13:42:20.707,1,13.0,False,,False,True
505,0 days 01:45:12.791000,BOT,77,0 days 00:01:56.219000,22.0,2.0,,,0 days 00:00:32.487000,0 days 00:00:52.410000,0 days 00:00:31.322000,0 days 01:43:49.072000,0 days 01:44:41.482000,0 days 01:45:12.804000,337.0,188.0,210.0,290.0,False,MEDIUM,16.0,True,Alfa Romeo,0 days 01:43:16.572000,2023-07-30 13:44:17.791,1,12.0,False,,False,True
506,0 days 01:47:07.381000,BOT,77,0 days 00:01:54.590000,23.0,2.0,,,0 days 00:00:33.071000,0 days 00:00:50.845000,0 days 00:00:30.674000,0 days 01:45:45.875000,0 days 01:46:36.720000,0 days 01:47:07.394000,307.0,185.0,210.0,281.0,False,MEDIUM,17.0,True,Alfa Romeo,0 days 01:45:12.791000,2023-07-30 13:46:14.010,1,11.0,False,,False,True
507,0 days 01:49:05.425000,BOT,77,0 days 00:01:58.044000,24.0,2.0,,0 days 01:49:01.630000,0 days 00:00:32.638000,0 days 00:00:50.451000,0 days 00:00:34.955000,0 days 01:47:40.032000,0 days 01:48:30.483000,0 days 01:49:05.438000,,187.0,,302.0,False,MEDIUM,18.0,True,Alfa Romeo,0 days 01:47:07.381000,2023-07-30 13:48:08.600,1,11.0,False,,False,False
508,0 days 01:51:10.278000,BOT,77,0 days 00:02:04.853000,25.0,3.0,0 days 01:49:25.443000,,0 days 00:00:47.045000,0 days 00:00:48.103000,0 days 00:00:29.705000,0 days 01:49:52.483000,0 days 01:50:40.586000,0 days 01:51:10.291000,304.0,194.0,215.0,304.0,False,MEDIUM,1.0,True,Alfa Romeo,0 days 01:49:05.425000,2023-07-30 13:50:06.644,1,15.0,False,,False,False
509,0 days 01:53:00.793000,BOT,77,0 days 00:01:50.515000,26.0,3.0,,,0 days 00:00:32.125000,0 days 00:00:48.406000,0 days 00:00:29.984000,0 days 01:51:42.416000,0 days 01:52:30.822000,0 days 01:53:00.806000,305.0,193.0,214.0,307.0,True,MEDIUM,2.0,True,Alfa Romeo,0 days 01:51:10.278000,2023-07-30 13:52:11.497,1,13.0,False,,False,True
