,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
36,58.0,PER,111.621,15.0,2.0,32.552,49.072,29.997,304.0,194.0,212.0,301.0,MEDIUM,2.0,Red Bull Racing,1.0,-18.090916,5.7694893,2
37,59.0,PER,111.416,16.0,2.0,32.417,49.037,29.962,306.0,194.0,214.0,304.0,MEDIUM,3.0,Red Bull Racing,1.0,-4.7770314,8.482034,0
38,60.0,PER,112.175,17.0,2.0,32.453,49.413,30.309,307.0,191.0,210.0,305.0,MEDIUM,4.0,Red Bull Racing,2.0,-18.488829,-1.5634807,2
39,61.0,PER,112.289,18.0,2.0,32.473,49.361,30.455,308.0,187.0,211.0,302.0,MEDIUM,5.0,Red Bull Racing,2.0,-18.108965,-0.05457059,2
40,62.0,PER,113.525,19.0,2.0,32.73,49.91,30.885,305.0,180.0,208.0,295.0,MEDIUM,6.0,Red Bull Racing,2.0,-3.7869413,-17.442066,2
41,63.0,PER,115.459,20.0,2.0,32.933,50.781,31.745,308.0,188.0,206.0,296.0,MEDIUM,7.0,Red Bull Racing,2.0,16.212965,18.26847,0
42,64.0,PER,115.448,21.0,2.0,33.813,50.723,30.912,310.0,184.0,213.0,257.0,MEDIUM,8.0,Red Bull Racing,2.0,14.137409,-2.7189837,1
43,65.0,PER,116.286,22.0,2.0,32.936,52.567,30.783,309.0,188.0,212.0,283.0,MEDIUM,9.0,Red Bull Racing,2.0,-1.9482739,-16.352303,2
44,66.0,PER,113.361,23.0,2.0,33.429,49.814,30.118,311.0,196.0,213.0,275.0,MEDIUM,10.0,Red Bull Racing,2.0,13.319822,-2.8592432,1
45,67.0,PER,111.716,24.0,2.0,32.736,48.788,30.192,314.0,190.0,212.0,291.0,MEDIUM,11.0,Red Bull Racing,2.0,13.339471,-1.8497334,1
46,68.0,PER,111.692,25.0,2.0,32.527,48.897,30.268,308.0,188.0,212.0,300.0,MEDIUM,12.0,Red Bull Racing,2.0,15.921412,-4.280154,1
47,69.0,PER,111.891,26.0,2.0,32.59,48.928,30.373,304.0,189.0,212.0,297.0,MEDIUM,13.0,Red Bull Racing,2.0,5.6594844,-14.37415,1
48,70.0,PER,112.199,27.0,2.0,32.751,49.01,30.438,305.0,193.0,212.0,296.0,MEDIUM,14.0,Red Bull Racing,2.0,13.616917,-4.3338675,1
49,74.0,PER,110.308,31.0,3.0,32.372,48.099,29.837,304.0,196.0,215.0,300.0,SOFT,2.0,Red Bull Racing,2.0,6.632276,-7.0177345,1
50,75.0,PER,111.184,32.0,3.0,32.77,48.513,29.901,303.0,195.0,214.0,291.0,SOFT,3.0,Red Bull Racing,2.0,13.855257,-3.8401053,1
51,76.0,PER,111.44,33.0,3.0,32.663,48.775,30.002,304.0,190.0,215.0,293.0,SOFT,4.0,Red Bull Racing,2.0,-1.1494149,-16.202835,2
52,77.0,PER,111.387,34.0,3.0,32.517,48.812,30.058,306.0,197.0,213.0,297.0,SOFT,5.0,Red Bull Racing,2.0,13.102495,-3.405876,1
53,78.0,PER,110.827,35.0,3.0,32.462,48.313,30.052,307.0,194.0,213.0,300.0,SOFT,6.0,Red Bull Racing,2.0,14.872523,-3.892557,1
54,80.0,PER,111.103,37.0,3.0,32.265,48.734,30.104,311.0,195.0,213.0,301.0,SOFT,8.0,Red Bull Racing,2.0,39.097168,0.025501203,1
