,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
32,58,VER,81.88,59.0,3.0,29.697,29.184,22.999,284.0,245.0,248.0,291.0,MEDIUM,11.0,Red Bull Racing,1.0,25.75894,34.105476,2
33,59,VER,81.554,60.0,3.0,29.568,29.102,22.884,281.0,245.0,249.0,289.0,MEDIUM,12.0,Red Bull Racing,1.0,26.485817,35.42811,2
34,60,VER,81.52,61.0,3.0,29.668,28.891,22.961,282.0,247.0,248.0,290.0,MEDIUM,13.0,Red Bull Racing,1.0,26.761154,34.663692,2
35,61,VER,81.693,62.0,3.0,29.716,28.995,22.982,284.0,245.0,249.0,289.0,MEDIUM,14.0,Red Bull Racing,1.0,26.011375,34.8025,2
36,64,VER,82.223,65.0,3.0,29.678,29.303,23.242,284.0,244.0,248.0,290.0,MEDIUM,17.0,Red Bull Racing,1.0,25.412392,32.74884,2
37,65,VER,81.941,66.0,3.0,29.841,29.108,22.992,282.0,245.0,248.0,292.0,MEDIUM,18.0,Red Bull Racing,1.0,25.099216,34.87218,2
38,66,VER,81.754,67.0,3.0,29.656,29.022,23.076,283.0,248.0,248.0,291.0,MEDIUM,19.0,Red Bull Racing,1.0,26.739363,33.827065,2
39,67,VER,81.524,68.0,3.0,29.603,28.781,23.14,282.0,247.0,250.0,290.0,MEDIUM,20.0,Red Bull Racing,1.0,27.458954,34.376286,2
40,71,NOR,85.82,2.0,1.0,30.556,31.161,24.103,276.0,233.0,244.0,289.0,MEDIUM,2.0,McLaren,3.0,-8.366798,-22.553202,0
41,72,NOR,85.205,3.0,1.0,30.71,30.705,23.79,275.0,238.0,244.0,290.0,MEDIUM,3.0,McLaren,3.0,0.5875405,-16.058125,0
42,74,NOR,84.893,5.0,1.0,30.564,30.421,23.908,277.0,234.0,243.0,288.0,MEDIUM,5.0,McLaren,3.0,2.0144444,-19.382767,0
