,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
249,390,SAR,84.054,64.0,3.0,28.641,33.367,22.046,298.0,288.0,246.0,355.0,MEDIUM,30.0,Williams,15.0,181.15384615384616,354.0,56.0,48.50153846153846,0.12,0.24923076923076923,26.5,39.9,291.0,1.1,-5.676750108040746,-50.39064772155959,0
250,394,SAR,84.509,68.0,3.0,28.974,33.636,21.899,291.0,288.0,246.0,333.0,MEDIUM,34.0,Williams,13.0,180.72380952380954,334.0,60.0,50.72380952380952,0.09206349206349207,0.23809523809523808,26.4,38.2,293.0,1.3,-26.093761770895743,-27.229098119557587,0
251,395,SAR,84.978,69.0,3.0,29.39,33.661,21.927,299.0,288.0,246.0,352.0,MEDIUM,35.0,Williams,13.0,177.59235668789808,352.0,57.0,49.53503184713376,0.14012738853503184,0.2197452229299363,26.3,38.1,303.0,1.2,-14.563808412659432,-58.6922639377228,0
252,400,MAG,85.057,3.0,1.0,29.517,33.482,22.058,276.0,284.0,243.0,321.0,MEDIUM,3.0,Haas F1 Team,13.0,180.11182108626198,327.0,64.0,51.546325878594246,0.36741214057507987,0.22044728434504793,24.6,48.6,301.0,0.6,-49.44687459216967,-14.314736974437462,0
253,403,MAG,84.04,6.0,1.0,28.999,33.143,21.898,290.0,287.0,243.0,348.0,MEDIUM,6.0,Haas F1 Team,13.0,183.07096774193548,354.0,64.0,51.96774193548387,0.3580645161290323,0.25806451612903225,25.0,47.0,306.0,1.3,-26.295338427714903,-54.74640733520503,0
254,404,MAG,84.469,7.0,1.0,28.792,33.647,22.03,292.0,285.0,243.0,350.0,MEDIUM,7.0,Haas F1 Team,13.0,179.6624203821656,352.0,62.0,50.181528662420384,0.3343949044585987,0.24203821656050956,25.0,47.0,290.0,2.4,-11.257238429095862,-43.392055416932784,0
255,406,MAG,84.523,9.0,1.0,29.198,33.173,22.152,289.0,281.0,243.0,333.0,MEDIUM,9.0,Haas F1 Team,13.0,182.54746835443038,334.0,64.0,52.699367088607595,0.370253164556962,0.22151898734177214,25.4,47.2,318.0,2.7,-51.69430570804698,-43.07938023420924,0
256,407,MAG,84.965,10.0,1.0,28.921,33.631,22.413,290.0,286.0,241.0,342.0,MEDIUM,10.0,Haas F1 Team,13.0,180.1076923076923,354.0,62.0,49.01846153846154,0.3230769230769231,0.24307692307692308,25.4,47.2,317.0,2.0,-39.39625143101153,-58.173825600501715,0
257,409,MAG,85.139,12.0,1.0,28.859,33.819,22.461,296.0,285.0,242.0,352.0,MEDIUM,12.0,Haas F1 Team,13.0,176.3930817610063,354.0,63.0,49.144654088050316,0.3270440251572327,0.24213836477987422,25.4,47.4,274.0,3.7,3.8792749141405034,-35.03625672680504,0
258,410,MAG,85.255,13.0,1.0,28.908,33.796,22.551,294.0,283.0,241.0,356.0,MEDIUM,13.0,Haas F1 Team,13.0,181.88181818181818,355.0,62.0,50.518181818181816,0.34545454545454546,0.23939393939393938,25.4,47.4,12.0,1.7,166.6004939711825,177.56767660456492,1
259,411,MAG,85.2,14.0,1.0,29.079,33.742,22.379,279.0,286.0,241.0,355.0,MEDIUM,14.0,Haas F1 Team,13.0,179.21766561514195,354.0,63.0,48.305993690851736,0.3217665615141956,0.24290220820189273,25.6,47.3,163.0,0.5,88.48323408219157,35.18149289213754,2
260,412,MAG,85.77,15.0,1.0,29.232,34.031,22.507,295.0,285.0,242.0,348.0,MEDIUM,15.0,Haas F1 Team,13.0,178.93788819875778,355.0,58.0,50.453416149068325,0.3447204968944099,0.2111801242236025,25.6,47.4,227.0,0.6,37.74298932671762,-3.2453130537232213,2
261,413,MAG,85.748,16.0,1.0,29.381,33.843,22.524,279.0,288.0,243.0,353.0,MEDIUM,16.0,Haas F1 Team,13.0,175.76582278481013,355.0,62.0,49.5126582278481,0.31329113924050633,0.25316455696202533,25.8,47.5,119.0,1.3,122.65315168538864,62.77744460844114,1
262,414,MAG,85.53,17.0,1.0,29.108,33.885,22.537,289.0,286.0,241.0,355.0,MEDIUM,17.0,Haas F1 Team,13.0,177.209375,355.0,62.0,48.996875,0.303125,0.21875,25.7,47.5,190.0,1.2,68.14169098443853,17.70240745423286,2
263,415,MAG,85.736,18.0,1.0,29.19,34.087,22.459,297.0,284.0,242.0,343.0,MEDIUM,18.0,Haas F1 Team,13.0,180.32063492063492,354.0,63.0,49.96190476190476,0.2761904761904762,0.21587301587301588,25.5,47.7,298.0,2.4,-19.143046246246215,-46.64883373273182,0
