,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
14,22,VER,97.722,23.0,2.0,35.268,43.546,18.908,MEDIUM,7.0,Red Bull Racing,1.0,216.03142857142856,305.0,68.0,63.41142857142857,0.48,0.16857142857142857,27.3,40.5,100.0,1.8,-1.6856362764275723,-0.7621120375408359,0
15,23,VER,97.714,24.0,2.0,35.295,43.465,18.954,MEDIUM,8.0,Red Bull Racing,1.0,211.80053908355796,305.0,68.0,62.493261455525605,0.46630727762803237,0.1778975741239892,27.4,40.4,83.0,1.3,-1.0398709822781043,-0.765071369001563,0
16,24,VER,97.946,25.0,2.0,35.443,43.553,18.95,MEDIUM,9.0,Red Bull Racing,1.0,209.66933333333333,304.0,68.0,62.922666666666665,0.4666666666666667,0.168,27.5,39.6,22.0,1.1,-0.9487625683070481,-0.6180967056160882,0
17,25,VER,97.903,26.0,2.0,35.391,43.568,18.944,MEDIUM,10.0,Red Bull Racing,1.0,211.20867208672087,304.0,66.0,59.303523035230356,0.4363143631436314,0.17073170731707318,27.4,39.2,187.0,0.5,-0.6726476186448715,-0.769030565745727,0
18,26,VER,97.865,27.0,2.0,35.465,43.54,18.86,MEDIUM,11.0,Red Bull Racing,1.0,213.84636118598382,305.0,65.0,62.19946091644205,0.4716981132075472,0.1778975741239892,27.4,39.1,131.0,0.8,-1.1944987715048763,-0.047339161513166826,0
19,27,VER,97.558,28.0,2.0,35.321,43.411,18.826,MEDIUM,12.0,Red Bull Racing,1.0,213.06069364161849,306.0,66.0,62.994219653179194,0.476878612716763,0.1676300578034682,27.3,38.7,161.0,1.0,-1.4299645824525369,0.10552134100251552,0
20,28,VER,97.424,29.0,2.0,35.048,43.439,18.937,MEDIUM,13.0,Red Bull Racing,1.0,213.78590785907858,306.0,65.0,63.84010840108401,0.4878048780487805,0.16802168021680217,27.4,38.2,114.0,1.7,-1.6753293372664093,0.5112615284496033,0
21,29,VER,97.599,30.0,2.0,35.259,43.4,18.94,MEDIUM,14.0,Red Bull Racing,1.0,213.55172413793105,306.0,65.0,63.15384615384615,0.48010610079575594,0.16180371352785147,27.3,38.4,113.0,1.7,-1.345319194648911,0.43355313542500606,0
22,30,VER,97.599,31.0,2.0,35.352,43.368,18.879,MEDIUM,15.0,Red Bull Racing,1.0,212.77235772357724,305.0,66.0,63.89972899728997,0.4796747967479675,0.17344173441734417,27.4,38.4,148.0,1.0,-1.532814624741094,0.5513770864676928,0
23,31,VER,97.92,32.0,2.0,35.434,43.455,19.031,MEDIUM,16.0,Red Bull Racing,1.0,212.15235457063713,305.0,66.0,62.05540166204986,0.4626038781163435,0.16620498614958448,27.4,38.4,112.0,0.5,-1.0874499079577147,0.25192488769848326,0
24,32,VER,97.655,33.0,2.0,35.356,43.454,18.845,MEDIUM,17.0,Red Bull Racing,1.0,213.60285714285715,305.0,65.0,63.31428571428572,0.47714285714285715,0.16857142857142857,27.4,38.1,136.0,1.8,-1.4590094619036316,0.7801268982100296,2
25,33,VER,97.733,34.0,2.0,35.256,43.649,18.828,MEDIUM,18.0,Red Bull Racing,1.0,212.81471389645776,306.0,64.0,62.42506811989101,0.4713896457765668,0.16893732970027248,27.3,37.8,72.0,1.2,-1.0951475562600215,0.9744029213729158,2
26,34,VER,97.788,35.0,2.0,35.29,43.599,18.899,MEDIUM,19.0,Red Bull Racing,1.0,212.8048128342246,307.0,66.0,61.08288770053476,0.4786096256684492,0.18449197860962566,27.3,37.7,79.0,1.0,-0.9051351224667697,0.8260014888840327,2
27,35,VER,97.82,36.0,2.0,35.333,43.591,18.896,MEDIUM,20.0,Red Bull Racing,1.0,211.97222222222223,305.0,66.0,61.825,0.475,0.18333333333333332,27.2,37.6,64.0,1.0,-0.8033097244361578,1.1237649284587472,2
28,38,VER,94.183,39.0,3.0,33.72,42.118,18.345,HARD,2.0,Red Bull Racing,1.0,220.3684210526316,306.0,70.0,66.86980609418282,0.5152354570637119,0.15789473684210525,27.3,38.0,115.0,1.5,-5.423539154408787,-0.6677912021859578,0
29,39,VER,95.914,40.0,3.0,34.693,42.582,18.639,HARD,3.0,Red Bull Racing,1.0,217.16298342541435,305.0,71.0,62.610497237569064,0.4696132596685083,0.16574585635359115,27.3,37.0,157.0,1.7,-3.505565715902908,-1.1196624134223248,0
30,40,VER,95.433,41.0,3.0,34.366,42.49,18.577,HARD,4.0,Red Bull Racing,1.0,215.90285714285713,305.0,70.0,62.222857142857144,0.46,0.16857142857142857,27.3,37.3,106.0,1.5,-3.4498403544501492,-0.9928925241034154,0
31,41,VER,95.248,42.0,3.0,34.235,42.444,18.569,HARD,5.0,Red Bull Racing,1.0,220.6778711484594,310.0,69.0,64.78151260504201,0.5070028011204482,0.16806722689075632,27.3,37.2,140.0,1.6,-4.343002619812005,-0.4408664565370064,0
32,42,VER,95.969,43.0,3.0,34.687,42.795,18.487,HARD,6.0,Red Bull Racing,1.0,217.29722222222222,306.0,67.0,64.51666666666667,0.5055555555555555,0.16666666666666666,27.4,37.4,143.0,0.5,-3.615178328952663,-0.22497330720580952,0
33,43,VER,95.462,44.0,3.0,34.395,42.636,18.431,HARD,7.0,Red Bull Racing,1.0,217.60227272727272,308.0,68.0,64.07386363636364,0.4943181818181818,0.17329545454545456,27.3,37.4,108.0,1.6,-3.643386118871635,-0.17577945463517922,0
34,44,VER,95.915,45.0,3.0,34.521,42.808,18.586,HARD,8.0,Red Bull Racing,1.0,216.15126050420167,309.0,66.0,65.74229691876751,0.5182072829131653,0.16526610644257703,27.1,36.9,114.0,1.8,-3.045669380882774,0.6040121273181759,0
35,45,VER,95.983,46.0,3.0,34.541,42.877,18.565,HARD,9.0,Red Bull Racing,1.0,215.51830985915493,309.0,67.0,64.07323943661972,0.49014084507042255,0.17746478873239438,27.1,36.9,142.0,2.4,-2.660065033501881,0.4473104304127238,0
36,46,VER,96.22,47.0,3.0,34.598,43.001,18.621,HARD,10.0,Red Bull Racing,1.0,217.92391304347825,307.0,68.0,65.8179347826087,0.5163043478260869,0.15489130434782608,27.2,36.6,101.0,1.7,-3.566480850792759,0.4631359309169323,0
37,47,VER,96.198,48.0,3.0,34.643,42.894,18.661,HARD,11.0,Red Bull Racing,1.0,215.35792349726776,308.0,64.0,64.10928961748634,0.49453551912568305,0.16393442622950818,27.1,36.8,126.0,1.5,-2.459639075783727,0.8082503686932044,0
38,48,VER,96.689,49.0,3.0,34.857,43.114,18.718,HARD,12.0,Red Bull Racing,1.0,215.12359550561797,309.0,66.0,63.62359550561798,0.49719101123595505,0.16853932584269662,27.1,36.6,104.0,2.2,-2.110775948878126,0.7329138124408564,0
39,49,VER,96.877,50.0,3.0,34.934,43.288,18.655,HARD,13.0,Red Bull Racing,1.0,212.5951086956522,309.0,66.0,63.875,0.4945652173913043,0.16032608695652173,27.2,36.6,116.0,1.5,-1.9758502789950338,0.7294629867611993,0
40,50,VER,96.64,51.0,3.0,34.955,43.057,18.628,HARD,14.0,Red Bull Racing,1.0,215.35054347826087,310.0,66.0,64.58967391304348,0.5081521739130435,0.17391304347826086,27.2,36.9,102.0,1.1,-2.401070132882821,0.9236158760194825,0
41,51,VER,97.05,52.0,3.0,35.115,43.223,18.712,HARD,15.0,Red Bull Racing,1.0,212.54471544715446,310.0,65.0,63.77235772357724,0.4823848238482385,0.16802168021680217,27.3,36.8,139.0,0.6,-1.8159939205854037,0.8535834097007096,0
42,52,VER,96.3,53.0,3.0,34.649,42.899,18.752,HARD,16.0,Red Bull Racing,1.0,215.73876404494382,308.0,68.0,65.92696629213484,0.5140449438202247,0.17696629213483145,27.1,36.5,49.0,1.3,-2.8333805667172896,1.301669497878592,0
43,57,NOR,97.66,5.0,1.0,35.358,43.164,19.138,MEDIUM,5.0,McLaren,2.0,213.19113573407202,302.0,69.0,63.03324099722992,0.19667590027700832,0.16620498614958448,27.2,42.6,133.0,2.0,-0.9551469681707208,-2.1804121047314875,0
44,58,NOR,98.158,6.0,1.0,35.531,43.573,19.054,MEDIUM,6.0,McLaren,2.0,213.94084507042254,304.0,66.0,61.64507042253521,0.1267605633802817,0.15774647887323945,27.2,43.0,130.0,3.0,-0.30344170367751017,-2.2752275030226268,0
45,59,NOR,98.394,7.0,1.0,35.661,43.761,18.972,MEDIUM,7.0,McLaren,2.0,210.31284916201116,304.0,67.0,61.34357541899441,0.16201117318435754,0.16759776536312848,27.1,42.8,79.0,1.3,0.2553037739647102,-2.0208678606471224,1
46,60,NOR,98.506,8.0,1.0,35.648,43.861,18.997,MEDIUM,8.0,McLaren,2.0,209.7275204359673,305.0,65.0,60.283378746594,0.19618528610354224,0.15258855585831063,27.2,43.1,85.0,1.2,0.4970007620440456,-2.0364650194815153,1
47,61,NOR,98.578,9.0,1.0,35.555,43.866,19.157,MEDIUM,9.0,McLaren,2.0,208.90437158469945,304.0,65.0,62.00819672131148,0.20491803278688525,0.15846994535519127,27.1,43.0,9.0,1.7,0.7125456363927299,-1.4792103610029717,1
48,62,NOR,99.012,10.0,1.0,35.912,43.832,19.268,MEDIUM,10.0,McLaren,2.0,208.739837398374,304.0,65.0,60.983739837398375,0.21951219512195122,0.15176151761517614,27.1,43.5,155.0,1.5,1.0951159215549369,-1.6844705853559945,1
49,63,NOR,99.069,11.0,1.0,35.949,43.998,19.122,MEDIUM,11.0,McLaren,2.0,210.70619946091645,303.0,64.0,61.77088948787062,0.2183288409703504,0.15902964959568733,27.2,43.5,95.0,1.7,0.7604130853224016,-1.3759271616603952,1
50,65,NOR,99.156,13.0,1.0,35.877,44.08,19.199,MEDIUM,13.0,McLaren,2.0,210.28108108108108,306.0,64.0,63.1027027027027,0.1918918918918919,0.15135135135135136,27.3,43.4,35.0,1.2,0.6011550554166041,-1.2644291635237137,1
51,67,NOR,99.107,15.0,1.0,36.084,43.94,19.083,MEDIUM,15.0,McLaren,2.0,210.6358543417367,305.0,69.0,62.851540616246496,0.2969187675070028,0.16806722689075632,27.3,43.0,85.0,0.8,0.16562956872876497,-1.1600417702077703,1
52,68,NOR,99.226,16.0,1.0,35.937,44.152,19.137,MEDIUM,16.0,McLaren,2.0,207.34903047091413,305.0,66.0,59.822714681440445,0.29085872576177285,0.17174515235457063,27.2,43.1,308.0,1.1,1.32008333205853,-0.9584228650463684,1
53,71,NOR,96.689,19.0,2.0,34.771,43.065,18.853,HARD,2.0,McLaren,4.0,215.57534246575344,312.0,67.0,60.92602739726028,0.1917808219178082,0.16164383561643836,27.2,42.6,82.0,1.2,-1.4477102004399085,-2.7620259629224306,0
54,72,NOR,97.776,20.0,2.0,35.242,43.462,19.072,HARD,3.0,McLaren,4.0,212.98050139275767,306.0,64.0,60.98328690807799,0.1532033426183844,0.15877437325905291,27.3,42.3,3.0,1.7,-0.3784918535603487,-2.356243744816209,0
55,73,NOR,97.553,21.0,2.0,35.345,43.226,18.982,HARD,4.0,McLaren,4.0,209.80116959064327,305.0,64.0,60.26900584795322,0.18128654970760233,0.15789473684210525,27.3,42.7,76.0,1.3,-0.02196752049394197,-2.348995017763694,0
56,74,NOR,97.646,22.0,2.0,35.194,43.327,19.125,HARD,5.0,McLaren,4.0,214.54933333333332,308.0,68.0,60.89066666666667,0.2,0.152,27.3,40.8,20.0,1.7,-1.1228375739186085,-2.367742395873271,0
57,75,NOR,98.064,23.0,2.0,35.341,43.593,19.13,HARD,6.0,McLaren,4.0,209.38526912181302,307.0,64.0,58.52974504249292,0.20396600566572237,0.15864022662889518,27.3,40.5,100.0,1.8,0.37616166990247074,-1.912652982092126,1
58,76,NOR,98.137,24.0,2.0,35.366,43.691,19.08,HARD,7.0,McLaren,3.0,214.4743935309973,310.0,65.0,60.68733153638814,0.2641509433962264,0.1725067385444744,27.4,40.2,326.0,1.8,-0.7237814486146514,-1.4433367337505838,0
59,77,NOR,98.372,25.0,2.0,35.226,43.733,19.413,HARD,8.0,McLaren,3.0,213.0844327176781,323.0,63.0,61.03957783641161,0.2955145118733509,0.16886543535620052,27.5,39.6,22.0,1.1,0.023712859906723265,-1.2184239337362475,0
60,78,NOR,98.793,26.0,2.0,35.931,43.73,19.132,HARD,9.0,McLaren,3.0,209.032,325.0,63.0,59.112,0.31733333333333336,0.176,27.4,39.2,187.0,0.5,1.057644856091558,-1.1698024355426242,1
61,79,NOR,97.402,27.0,2.0,34.87,43.571,18.961,HARD,10.0,McLaren,2.0,212.92156862745097,323.0,63.0,62.00840336134454,0.2661064425770308,0.15966386554621848,27.4,39.1,100.0,2.2,-0.723774290068661,-0.8461166524306697,0
62,80,NOR,98.019,28.0,2.0,35.45,43.564,19.005,HARD,11.0,McLaren,2.0,213.1376404494382,306.0,63.0,63.87359550561798,0.27808988764044945,0.14606741573033707,27.3,38.7,161.0,1.0,-1.1690530853336307,-0.32702109625199743,0
63,81,NOR,97.757,29.0,2.0,35.276,43.531,18.95,HARD,12.0,McLaren,2.0,213.38172043010752,307.0,61.0,63.064516129032256,0.2849462365591398,0.1532258064516129,27.4,38.2,114.0,1.7,-1.0977780352673934,-0.013763227420869122,0
64,82,NOR,98.037,30.0,2.0,35.33,43.554,19.153,HARD,13.0,McLaren,2.0,210.81052631578947,305.0,64.0,62.53157894736842,0.2657894736842105,0.16578947368421051,27.3,38.4,113.0,1.7,-0.49811050418802566,-0.13275349062567163,0
65,83,NOR,97.7,31.0,2.0,35.46,43.376,18.864,HARD,14.0,McLaren,2.0,213.16032608695653,306.0,64.0,62.66847826086956,0.2907608695652174,0.15760869565217392,27.4,38.4,148.0,1.0,-1.323106670533363,-0.23135330329808387,0
66,84,NOR,98.445,32.0,2.0,35.57,43.705,19.17,HARD,15.0,McLaren,2.0,210.1699164345404,304.0,63.0,61.66016713091922,0.24233983286908078,0.15598885793871867,27.4,38.3,137.0,1.1,-0.27289329439512294,-0.19338349462358204,0
67,85,NOR,97.952,33.0,2.0,35.59,43.491,18.871,HARD,16.0,McLaren,2.0,213.43785310734464,306.0,63.0,62.25706214689266,0.2853107344632768,0.15254237288135594,27.4,38.1,136.0,1.8,-1.0596373770748666,0.010219643156128673,0
68,86,NOR,98.003,34.0,2.0,35.387,43.717,18.899,HARD,17.0,McLaren,2.0,211.00271739130434,307.0,64.0,62.09239130434783,0.26902173913043476,0.15760869565217392,27.3,37.8,72.0,1.2,-0.6928232172454089,0.15720288170996435,0
69,87,NOR,97.86,35.0,2.0,35.47,43.531,18.859,HARD,18.0,McLaren,2.0,212.35106382978722,308.0,64.0,61.93882978723404,0.30851063829787234,0.15691489361702127,27.2,37.7,97.0,1.5,-0.7770021189489301,0.3586506395422032,2
70,90,NOR,96.003,38.0,3.0,34.335,42.795,18.873,HARD,2.0,McLaren,3.0,214.6543909348442,323.0,66.0,59.52974504249292,0.16147308781869688,0.15864022662889518,27.4,38.0,140.0,0.8,-2.028912776169294,-2.493184094388944,0
71,91,NOR,95.972,39.0,3.0,34.45,42.719,18.803,HARD,3.0,McLaren,2.0,215.37297297297297,305.0,67.0,62.13243243243243,0.17027027027027028,0.14324324324324325,27.3,38.0,115.0,1.5,-2.900849885678732,-1.9473964044146013,0
72,92,NOR,95.247,40.0,3.0,34.269,42.423,18.555,HARD,4.0,McLaren,2.0,217.64804469273744,305.0,65.0,64.95251396648045,0.24860335195530725,0.15083798882681565,27.3,37.0,157.0,1.7,-3.902933997119595,-0.8374254053550424,0
73,93,NOR,95.823,41.0,3.0,34.43,42.727,18.666,HARD,5.0,McLaren,2.0,217.39142857142858,305.0,65.0,63.77428571428572,0.1657142857142857,0.12857142857142856,27.3,37.3,110.0,1.0,-3.588163936663627,-1.42508090610956,0
74,94,NOR,95.844,42.0,3.0,34.424,42.682,18.738,HARD,6.0,McLaren,2.0,215.5623268698061,306.0,66.0,62.56786703601108,0.19390581717451524,0.14127423822714683,27.3,37.2,140.0,1.6,-3.0554444702488497,-1.3446493048535073,0
75,95,NOR,96.052,43.0,3.0,34.614,42.687,18.751,HARD,7.0,McLaren,2.0,218.17451523545705,306.0,67.0,64.32963988919667,0.20498614958448755,0.14681440443213298,27.4,37.4,143.0,0.5,-3.7141915182416496,-1.249569755282083,0
76,96,NOR,96.059,44.0,3.0,34.611,42.794,18.654,HARD,8.0,McLaren,2.0,215.2941176470588,306.0,65.0,63.09803921568628,0.20448179271708683,0.15406162464985995,27.3,37.4,108.0,1.6,-2.7437046054473995,-0.8612276073113326,0
77,97,NOR,96.078,45.0,3.0,34.59,42.843,18.645,HARD,9.0,McLaren,2.0,219.46285714285713,307.0,67.0,65.66,0.22285714285714286,0.15142857142857144,27.1,36.9,114.0,1.8,-3.6075805517804636,-0.4403876067488056,0
78,98,NOR,96.378,46.0,3.0,34.69,42.945,18.743,HARD,10.0,McLaren,2.0,214.94444444444446,306.0,65.0,62.861111111111114,0.21944444444444444,0.15555555555555556,27.1,36.9,93.0,2.7,-2.164270942480022,-0.36187406715099474,0
79,99,NOR,96.411,47.0,3.0,34.784,42.942,18.685,HARD,11.0,McLaren,2.0,214.75,306.0,65.0,63.02717391304348,0.1875,0.15489130434782608,27.2,36.6,101.0,1.7,-2.3975581778836155,-0.41890582322704484,0
80,100,NOR,96.587,48.0,3.0,34.683,43.035,18.869,HARD,12.0,McLaren,2.0,216.36856368563684,308.0,68.0,63.73170731707317,0.2086720867208672,0.16802168021680217,27.1,36.8,126.0,1.5,-2.5547082649996664,-0.35592970183160993,0
81,101,NOR,97.728,49.0,3.0,35.003,43.387,19.338,HARD,13.0,McLaren,2.0,212.54131054131054,309.0,64.0,61.8974358974359,0.14814814814814814,0.15669515669515668,27.1,36.6,104.0,2.2,-0.6931998382487761,-0.2610458292305768,0
82,102,NOR,96.942,50.0,3.0,35.006,43.133,18.803,HARD,14.0,McLaren,2.0,214.42666666666668,305.0,65.0,62.552,0.20266666666666666,0.13333333333333333,27.2,36.6,116.0,1.5,-2.1751011744552473,-0.37502823965967597,0
83,103,NOR,96.741,51.0,3.0,34.818,43.215,18.708,HARD,15.0,McLaren,2.0,215.29268292682926,306.0,67.0,62.68834688346883,0.2086720867208672,0.15989159891598917,27.2,36.7,114.0,1.8,-2.3581951478797794,-0.18975588015007763,0
84,104,NOR,96.71,52.0,3.0,34.804,43.16,18.746,HARD,16.0,McLaren,2.0,215.57650273224044,306.0,64.0,62.505464480874316,0.17759562841530055,0.1557377049180328,27.3,36.8,139.0,0.6,-2.395098309163063,-0.09120269520451228,0
85,105,NOR,96.755,53.0,3.0,34.804,43.055,18.896,HARD,17.0,McLaren,2.0,216.41011235955057,305.0,66.0,63.75561797752809,0.20786516853932585,0.1404494382022472,27.1,36.5,49.0,1.3,-2.568619429215202,0.09309707191428122,0
86,110,PIA,98.676,5.0,1.0,35.721,43.657,19.298,MEDIUM,5.0,McLaren,3.0,210.2054794520548,305.0,70.0,62.24383561643835,0.0,0.14520547945205478,27.2,42.6,133.0,2.0,-0.03350840039791685,-3.128632350095058,0
87,111,PIA,98.82,6.0,1.0,35.897,43.503,19.42,MEDIUM,6.0,McLaren,3.0,212.79718309859155,306.0,69.0,62.06478873239437,0.0028169014084507044,0.12112676056338029,27.2,43.0,130.0,3.0,-0.1319518367931075,-3.327254152385332,0
88,112,PIA,98.787,7.0,1.0,35.765,43.908,19.114,MEDIUM,7.0,McLaren,3.0,209.3756906077348,308.0,66.0,61.60497237569061,0.0,0.11602209944751381,27.1,42.8,79.0,1.3,0.3689782989931258,-2.897889893303128,1
89,113,PIA,98.876,8.0,1.0,35.736,43.924,19.216,MEDIUM,8.0,McLaren,3.0,211.11263736263737,308.0,66.0,60.55769230769231,0.0,0.14560439560439561,27.2,43.1,85.0,1.2,0.49929578633719046,-2.8083664264256485,1
90,114,PIA,99.15,9.0,1.0,35.992,44.003,19.155,MEDIUM,9.0,McLaren,3.0,207.32432432432432,306.0,65.0,60.23513513513514,0.0,0.14864864864864866,27.1,43.0,9.0,1.7,1.4675489238416057,-2.4417576868479265,1
91,115,PIA,99.231,10.0,1.0,36.036,43.963,19.232,MEDIUM,10.0,McLaren,3.0,206.84097035040432,308.0,65.0,61.04312668463612,0.0,0.15363881401617252,27.1,43.5,155.0,1.5,1.577146852759515,-2.3037473442264567,1
92,116,PIA,99.333,11.0,1.0,35.95,44.121,19.262,MEDIUM,11.0,McLaren,3.0,209.83689839572193,306.0,66.0,63.601604278074866,0.0,0.12834224598930483,27.2,43.3,145.0,1.6,0.4447486201121188,-2.2458665625117935,1
93,120,PIA,98.405,15.0,2.0,35.251,44.103,19.051,HARD,2.0,McLaren,7.0,209.56657223796034,314.0,68.0,60.008498583569406,0.0,0.1529745042492918,27.2,43.0,87.0,1.6,0.40296430476048223,-3.4985135195987858,1
94,121,PIA,98.44,16.0,2.0,35.229,44.102,19.109,HARD,3.0,McLaren,7.0,213.85352112676057,323.0,67.0,60.650704225352115,0.0,0.15211267605633802,27.2,43.1,308.0,1.1,-0.09093149370977305,-3.45143791022219,0
95,122,PIA,98.669,17.0,2.0,35.734,43.855,19.08,HARD,4.0,McLaren,6.0,209.65940054495914,307.0,66.0,61.29700272479564,0.02452316076294278,0.14168937329700274,27.3,43.0,141.0,0.8,0.1833101859141234,-3.0703230166690303,1
96,123,PIA,98.622,18.0,2.0,35.584,43.76,19.278,HARD,5.0,McLaren,4.0,209.36211699164346,306.0,67.0,60.381615598885794,0.002785515320334262,0.1309192200557103,27.3,42.8,128.0,1.0,0.19133202694127324,-3.323655377957984,1
97,124,PIA,98.574,19.0,2.0,35.612,43.845,19.117,HARD,6.0,McLaren,3.0,211.77088948787062,306.0,65.0,61.23450134770889,0.0,0.13746630727762804,27.2,42.6,82.0,1.2,0.015971352868006237,-2.765203045395724,0
98,125,PIA,98.706,20.0,2.0,35.633,43.86,19.213,HARD,7.0,McLaren,3.0,210.47802197802199,307.0,63.0,59.45879120879121,0.016483516483516484,0.14835164835164835,27.3,42.3,3.0,1.7,0.7538151970839247,-2.5556890487232082,1
99,126,PIA,98.263,21.0,2.0,35.629,43.555,19.079,HARD,8.0,McLaren,3.0,207.86297376093293,310.0,66.0,59.65889212827988,0.01749271137026239,0.1457725947521866,27.3,42.7,76.0,1.3,0.625934354047884,-2.8997957094981586,1
100,127,PIA,98.265,22.0,2.0,35.601,43.573,19.091,HARD,9.0,McLaren,3.0,214.07692307692307,310.0,65.0,61.11140583554376,0.03183023872679045,0.14854111405835543,27.3,40.8,20.0,1.7,-0.44109546696033536,-2.2078317054759555,0
101,128,PIA,98.732,23.0,2.0,35.647,43.86,19.225,HARD,10.0,McLaren,3.0,208.28851540616247,309.0,64.0,59.76470588235294,0.014005602240896359,0.15406162464985995,27.3,40.5,100.0,1.8,0.8299298954048656,-1.9776772599569348,1
102,129,PIA,99.112,24.0,2.0,35.626,44.119,19.367,HARD,11.0,McLaren,2.0,210.9625668449198,327.0,63.0,59.331550802139034,0.026737967914438502,0.18181818181818182,27.4,40.2,326.0,1.8,1.226241423763139,-1.8040752472825616,1
103,130,PIA,98.541,25.0,2.0,35.194,43.937,19.41,HARD,12.0,McLaren,2.0,212.82539682539684,323.0,64.0,62.30952380952381,0.03439153439153439,0.15343915343915343,27.5,39.6,22.0,1.1,-0.20633567926153734,-1.6511633585102072,0
104,131,PIA,98.935,26.0,2.0,35.72,43.839,19.376,HARD,13.0,McLaren,2.0,209.11436170212767,307.0,66.0,59.25265957446808,0.015957446808510637,0.15691489361702127,27.4,39.2,187.0,0.5,0.3447331515391371,-1.858455192339873,1
105,132,PIA,99.779,27.0,2.0,36.613,43.983,19.183,HARD,14.0,McLaren,3.0,207.7123287671233,308.0,63.0,58.28219178082192,0.01643835616438356,0.16712328767123288,27.4,39.1,131.0,0.8,1.5575940100014212,-1.5269173751788234,1
