,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,tsne_clusters_id
488,718,HAM,98.451,23.0,2.0,28.242,33.433,36.776,MEDIUM,6.0,Mercedes,17.0,227.0214477211796,336.0,82.0,67.24664879356568,0.517426273458445,0.17962466487935658,18.0,17.8,204.0,2.5,2.8092866,2.6887732,2
489,719,HAM,98.382,24.0,2.0,28.156,33.542,36.684,MEDIUM,7.0,Mercedes,16.0,224.1078167115903,340.0,84.0,64.62264150943396,0.46900269541778977,0.18867924528301888,18.0,17.9,220.0,2.5,1.9728706,6.6096206,2
490,720,HAM,98.234,25.0,2.0,27.998,33.438,36.798,MEDIUM,8.0,Mercedes,16.0,224.6657458563536,335.0,85.0,67.40331491712708,0.511049723756906,0.17403314917127072,18.1,17.8,241.0,2.4,2.1215162,2.5514126,2
491,724,HAM,101.96,29.0,3.0,30.123,34.767,37.07,HARD,3.0,Mercedes,17.0,218.1286089238845,348.0,77.0,62.07086614173228,0.4461942257217848,0.2178477690288714,17.9,17.7,197.0,1.7,-25.39872,10.609733,1
492,725,HAM,99.165,30.0,3.0,28.743,33.632,36.79,HARD,4.0,Mercedes,16.0,222.95212765957447,345.0,81.0,64.97340425531915,0.5026595744680851,0.21010638297872342,17.9,17.7,303.0,2.4,5.141537,14.334722,2
493,726,HAM,98.117,31.0,3.0,28.697,33.129,36.291,HARD,5.0,Mercedes,15.0,223.98915989159892,359.0,85.0,64.52032520325203,0.46883468834688347,0.21680216802168023,18.0,17.8,323.0,1.5,15.952392,11.297866,2
494,727,HAM,98.279,32.0,3.0,28.867,33.201,36.211,HARD,6.0,Mercedes,15.0,224.23243243243243,355.0,84.0,63.73243243243243,0.4648648648648649,0.20270270270270271,18.0,17.8,21.0,1.6,15.64394,10.893477,2
495,728,HAM,97.437,33.0,3.0,28.221,33.032,36.184,HARD,7.0,Mercedes,14.0,227.21652421652422,356.0,81.0,65.33333333333333,0.5042735042735043,0.20797720797720798,18.0,17.8,249.0,3.0,22.035889,14.459077,2
496,729,HAM,97.14,34.0,3.0,28.083,32.753,36.304,HARD,8.0,Mercedes,13.0,230.27900552486187,344.0,86.0,68.43922651933701,0.5331491712707183,0.1878453038674033,18.1,17.7,262.0,3.2,26.32748,14.329631,2
497,730,HAM,96.875,35.0,3.0,27.904,32.735,36.236,HARD,9.0,Mercedes,13.0,225.46849315068494,364.0,85.0,66.25753424657535,0.4821917808219178,0.17534246575342466,18.2,17.7,251.0,2.2,23.82838,7.1448865,2
