,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
0,2023-11-05 16:01:03.425,4060,0,0,104,True,1,car,0 days 00:00:03.422000,0 days 00:00:03.422000
1,2023-11-05 16:01:03.665,4060,0,0,104,True,1,car,0 days 00:00:03.662000,0 days 00:00:03.662000
2,2023-11-05 16:01:04.065,4060,0,0,104,True,1,car,0 days 00:00:04.062000,0 days 00:00:04.062000
3,2023-11-05 16:01:04.345,4060,0,0,104,True,1,car,0 days 00:00:04.342000,0 days 00:00:04.342000
4,2023-11-05 16:01:04.505,4060,0,0,104,True,1,car,0 days 00:00:04.502000,0 days 00:00:04.502000
5,2023-11-05 16:01:04.905,4060,0,0,104,True,1,car,0 days 00:00:04.902000,0 days 00:00:04.902000
6,2023-11-05 16:01:05.065,4060,0,0,104,True,1,car,0 days 00:00:05.062000,0 days 00:00:05.062000
7,2023-11-05 16:01:05.265,4060,0,0,104,True,1,car,0 days 00:00:05.262000,0 days 00:00:05.262000
8,2023-11-05 16:01:05.505,4060,0,0,104,True,1,car,0 days 00:00:05.502000,0 days 00:00:05.502000
9,2023-11-05 16:01:05.665,4060,0,0,104,True,1,car,0 days 00:00:05.662000,0 days 00:00:05.662000
10,2023-11-05 16:01:05.865,4060,0,0,104,True,1,car,0 days 00:00:05.862000,0 days 00:00:05.862000
11,2023-11-05 16:01:06.105,4060,0,0,104,True,1,car,0 days 00:00:06.102000,0 days 00:00:06.102000
12,2023-11-05 16:01:06.345,4060,0,0,104,True,1,car,0 days 00:00:06.342000,0 days 00:00:06.342000
13,2023-11-05 16:01:06.505,4060,0,0,104,True,1,car,0 days 00:00:06.502000,0 days 00:00:06.502000
14,2023-11-05 16:01:06.984,4060,0,0,104,True,1,car,0 days 00:00:06.981000,0 days 00:00:06.981000
15,2023-11-05 16:01:07.384,4060,0,0,104,True,1,car,0 days 00:00:07.381000,0 days 00:00:07.381000
16,2023-11-05 16:01:07.544,4060,0,0,104,True,1,car,0 days 00:00:07.541000,0 days 00:00:07.541000
17,2023-11-05 16:01:08.024,4060,0,0,104,True,1,car,0 days 00:00:08.021000,0 days 00:00:08.021000
18,2023-11-05 16:01:08.344,4060,0,0,104,True,1,car,0 days 00:00:08.341000,0 days 00:00:08.341000
