,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
31,58.0,VER,74.089,59.0,5.0,19.095,38.081,16.913,304.0,246.0,320.0,294.0,SOFT,3.0,Red Bull Racing,2.0,-18.878542,-0.65202844,2
32,59.0,VER,74.265,60.0,5.0,19.068,38.005,17.192,302.0,247.0,301.0,306.0,SOFT,4.0,Red Bull Racing,1.0,-4.9158106,7.8117514,0
33,60.0,VER,74.584,61.0,5.0,19.203,38.13,17.251,303.0,243.0,302.0,292.0,SOFT,5.0,Red Bull Racing,1.0,-19.460804,-4.0080857,2
34,65.0,VER,73.766,66.0,5.0,19.057,37.743,16.966,305.0,248.0,322.0,297.0,SOFT,10.0,Red Bull Racing,1.0,-5.181311,8.297053,0
35,66.0,VER,73.53,67.0,5.0,18.922,37.449,17.159,304.0,249.0,301.0,315.0,SOFT,11.0,Red Bull Racing,1.0,-19.543198,-1.546505,2
36,67.0,VER,73.422,68.0,5.0,19.013,37.35,17.059,305.0,250.0,302.0,302.0,SOFT,12.0,Red Bull Racing,1.0,-18.090916,5.7694893,2
37,74.0,NOR,130.857,4.0,3.0,74.417,39.08,17.36,302.0,234.0,298.0,208.0,SOFT,2.0,McLaren,2.0,-4.7770314,8.482034,0
38,75.0,NOR,76.231,5.0,3.0,19.874,38.874,17.483,301.0,243.0,300.0,274.0,SOFT,3.0,McLaren,2.0,-18.488829,-1.5634807,2
39,76.0,NOR,74.94,6.0,3.0,19.345,38.553,17.042,318.0,255.0,319.0,288.0,SOFT,4.0,McLaren,2.0,-18.108965,-0.05457059,2
40,77.0,NOR,75.428,7.0,3.0,19.413,39.073,16.942,310.0,255.0,318.0,294.0,SOFT,5.0,McLaren,2.0,-3.7869413,-17.442066,2
41,78.0,NOR,76.737,8.0,3.0,19.338,39.765,17.634,318.0,233.0,289.0,314.0,SOFT,6.0,McLaren,2.0,16.212965,18.26847,0
42,79.0,NOR,76.576,9.0,3.0,20.081,39.252,17.243,292.0,248.0,302.0,264.0,SOFT,7.0,McLaren,2.0,14.137409,-2.7189837,1
43,80.0,NOR,76.671,10.0,3.0,19.877,39.218,17.576,295.0,243.0,302.0,273.0,SOFT,8.0,McLaren,2.0,-1.9482739,-16.352303,2
44,81.0,NOR,76.043,11.0,3.0,19.611,39.051,17.381,296.0,247.0,302.0,284.0,SOFT,9.0,McLaren,2.0,13.319822,-2.8592432,1
45,82.0,NOR,76.015,12.0,3.0,19.709,38.894,17.412,298.0,248.0,301.0,281.0,SOFT,10.0,McLaren,2.0,13.339471,-1.8497334,1
46,83.0,NOR,76.365,13.0,3.0,19.759,38.991,17.615,297.0,249.0,303.0,278.0,SOFT,11.0,McLaren,2.0,15.921412,-4.280154,1
47,84.0,NOR,76.27,14.0,3.0,19.729,39.054,17.487,296.0,246.0,302.0,283.0,SOFT,12.0,McLaren,2.0,5.6594844,-14.37415,1
48,85.0,NOR,76.174,15.0,3.0,19.66,38.963,17.551,297.0,246.0,302.0,285.0,SOFT,13.0,McLaren,2.0,13.616917,-4.3338675,1
49,86.0,NOR,76.504,16.0,3.0,19.766,39.085,17.653,300.0,248.0,299.0,280.0,SOFT,14.0,McLaren,2.0,6.632276,-7.0177345,1
50,88.0,NOR,76.267,18.0,3.0,19.668,39.001,17.598,300.0,249.0,302.0,288.0,SOFT,16.0,McLaren,2.0,13.855257,-3.8401053,1
51,89.0,NOR,76.058,19.0,3.0,19.651,38.797,17.61,301.0,250.0,302.0,286.0,SOFT,17.0,McLaren,2.0,-1.1494149,-16.202835,2
52,90.0,NOR,76.33,20.0,3.0,19.653,38.958,17.719,302.0,248.0,301.0,282.0,SOFT,18.0,McLaren,2.0,13.102495,-3.405876,1
53,92.0,NOR,76.196,22.0,3.0,19.545,38.929,17.722,301.0,246.0,303.0,292.0,SOFT,20.0,McLaren,2.0,14.872523,-3.892557,1
54,93.0,NOR,76.343,23.0,3.0,19.591,39.102,17.65,302.0,244.0,301.0,289.0,SOFT,21.0,McLaren,2.0,39.097168,0.025501203,1
55,94.0,NOR,76.512,24.0,3.0,19.564,39.262,17.686,299.0,246.0,303.0,293.0,SOFT,22.0,McLaren,2.0,24.46167,12.967766,1
56,95.0,NOR,76.315,25.0,3.0,19.653,39.128,17.534,302.0,253.0,303.0,292.0,SOFT,23.0,McLaren,2.0,27.289679,-15.366057,1
57,99.0,NOR,75.691,29.0,4.0,19.48,38.968,17.243,303.0,244.0,300.0,285.0,MEDIUM,2.0,McLaren,2.0,28.487282,-15.292239,1
58,100.0,NOR,76.2,30.0,4.0,19.426,39.167,17.607,302.0,238.0,300.0,283.0,MEDIUM,3.0,McLaren,2.0,28.050694,-14.367425,1
59,101.0,NOR,75.553,31.0,4.0,19.328,38.699,17.526,304.0,241.0,299.0,284.0,MEDIUM,4.0,McLaren,2.0,35.38231,-7.8566065,1
60,102.0,NOR,75.333,32.0,4.0,19.374,38.568,17.391,301.0,241.0,301.0,282.0,MEDIUM,5.0,McLaren,2.0,32.766636,-10.561349,1
61,104.0,NOR,75.053,34.0,4.0,19.316,38.339,17.398,300.0,246.0,303.0,288.0,MEDIUM,7.0,McLaren,2.0,29.176233,-14.540923,1
62,105.0,NOR,74.985,35.0,4.0,19.218,38.456,17.311,299.0,250.0,303.0,291.0,MEDIUM,8.0,McLaren,2.0,35.86475,-6.79994,1
63,106.0,NOR,74.845,36.0,4.0,19.234,38.246,17.365,301.0,248.0,304.0,286.0,MEDIUM,9.0,McLaren,2.0,34.658947,-5.889345,1
64,107.0,NOR,74.927,37.0,4.0,19.299,38.327,17.301,303.0,251.0,303.0,291.0,MEDIUM,10.0,McLaren,2.0,35.11959,-6.4332185,1
65,109.0,NOR,75.071,39.0,4.0,19.253,38.494,17.324,302.0,252.0,303.0,292.0,MEDIUM,12.0,McLaren,2.0,34.18105,-13.190856,1
66,110.0,NOR,75.273,40.0,4.0,19.325,38.562,17.386,301.0,251.0,303.0,290.0,MEDIUM,13.0,McLaren,2.0,33.11445,-9.210572,1
67,111.0,NOR,75.427,41.0,4.0,19.417,38.517,17.493,302.0,249.0,303.0,291.0,MEDIUM,14.0,McLaren,2.0,24.734764,-13.166002,1
68,113.0,NOR,75.199,43.0,4.0,19.295,38.429,17.475,303.0,249.0,302.0,293.0,MEDIUM,16.0,McLaren,2.0,31.61749,-11.1948185,1
69,114.0,NOR,75.62,44.0,4.0,19.38,38.611,17.629,302.0,248.0,302.0,292.0,MEDIUM,17.0,McLaren,2.0,-25.492361,6.1246405,2
70,115.0,NOR,75.651,45.0,4.0,19.398,38.691,17.562,304.0,248.0,303.0,293.0,MEDIUM,18.0,McLaren,2.0,-34.442883,-7.8132863,2
71,116.0,NOR,75.585,46.0,4.0,19.275,38.592,17.718,303.0,253.0,303.0,301.0,MEDIUM,19.0,McLaren,2.0,-3.8420606,17.15658,0
72,119.0,NOR,75.655,49.0,4.0,19.379,38.819,17.457,304.0,248.0,303.0,287.0,MEDIUM,22.0,McLaren,2.0,-11.888165,19.274368,0
73,120.0,NOR,75.696,50.0,4.0,19.383,38.82,17.493,306.0,252.0,302.0,289.0,MEDIUM,23.0,McLaren,2.0,-1.0838796,33.695564,0
74,121.0,NOR,75.819,51.0,4.0,19.438,38.949,17.432,305.0,249.0,302.0,293.0,MEDIUM,24.0,McLaren,2.0,6.8626013,27.634262,0
75,122.0,NOR,75.414,52.0,4.0,19.307,38.66,17.447,302.0,250.0,303.0,288.0,MEDIUM,25.0,McLaren,2.0,-4.585824,24.752174,0
76,123.0,NOR,75.323,53.0,4.0,19.31,38.648,17.365,304.0,254.0,303.0,286.0,MEDIUM,26.0,McLaren,2.0,0.7214366,29.203783,0
77,124.0,NOR,75.513,54.0,4.0,19.357,38.685,17.471,300.0,257.0,303.0,289.0,MEDIUM,27.0,McLaren,2.0,-27.01966,-6.3734465,2
78,125.0,NOR,75.643,55.0,4.0,19.331,38.857,17.455,302.0,252.0,304.0,292.0,MEDIUM,28.0,McLaren,2.0,-23.886005,-1.6144671,2
79,126.0,NOR,75.709,56.0,4.0,19.42,38.887,17.402,304.0,253.0,303.0,295.0,MEDIUM,29.0,McLaren,2.0,15.4887295,13.518741,1
80,127.0,NOR,75.629,57.0,4.0,19.312,38.796,17.521,303.0,254.0,305.0,292.0,MEDIUM,30.0,McLaren,1.0,-11.049532,-15.7968235,2
81,128.0,NOR,75.813,58.0,4.0,19.405,38.879,17.529,306.0,253.0,304.0,299.0,MEDIUM,31.0,McLaren,1.0,15.544501,14.276232,1
82,131.0,NOR,72.486,61.0,5.0,18.84,36.731,16.915,304.0,261.0,303.0,301.0,SOFT,5.0,McLaren,2.0,-18.039356,-9.879174,2
83,132.0,NOR,73.81,62.0,5.0,19.133,37.661,17.016,294.0,251.0,302.0,295.0,SOFT,6.0,McLaren,2.0,-6.1666937,-13.802876,2
84,133.0,NOR,73.367,63.0,5.0,18.863,37.455,17.049,298.0,253.0,304.0,292.0,SOFT,7.0,McLaren,2.0,15.783823,17.718546,0
85,134.0,NOR,73.668,64.0,5.0,18.9,37.618,17.15,300.0,253.0,305.0,298.0,SOFT,8.0,McLaren,2.0,8.589866,-5.581317,1
86,135.0,NOR,73.676,65.0,5.0,19.003,37.558,17.115,303.0,253.0,302.0,297.0,SOFT,9.0,McLaren,2.0,5.297903,-13.316163,1
87,138.0,NOR,73.586,68.0,5.0,18.946,37.528,17.112,302.0,256.0,303.0,298.0,SOFT,12.0,McLaren,2.0,9.80848,-5.4755054,1
88,139.0,NOR,73.687,69.0,5.0,18.922,37.689,17.076,304.0,257.0,304.0,301.0,SOFT,13.0,McLaren,2.0,10.206755,-3.2259128,1
89,140.0,NOR,73.462,70.0,5.0,18.979,37.565,16.918,308.0,256.0,321.0,295.0,SOFT,14.0,McLaren,2.0,10.071744,-6.5256495,1
90,141.0,NOR,74.245,71.0,5.0,18.97,37.831,17.444,295.0,246.0,283.0,314.0,SOFT,15.0,McLaren,2.0,11.504595,-4.488091,1
91,145.0,ALO,123.054,4.0,3.0,66.237,39.286,17.531,303.0,245.0,300.0,212.0,SOFT,5.0,Aston Martin,3.0,7.9443135,-5.9615607,1
92,146.0,ALO,76.483,5.0,3.0,19.926,38.916,17.641,298.0,242.0,300.0,298.0,SOFT,6.0,Aston Martin,3.0,10.93975,-5.135847,1
93,147.0,ALO,75.925,6.0,3.0,19.658,38.793,17.474,303.0,245.0,301.0,288.0,SOFT,7.0,Aston Martin,3.0,30.645252,10.56021,1
94,148.0,ALO,75.972,7.0,3.0,19.673,38.838,17.461,298.0,248.0,303.0,299.0,SOFT,8.0,Aston Martin,3.0,38.066647,-0.012197722,1
95,149.0,ALO,76.111,8.0,3.0,19.648,38.965,17.498,297.0,245.0,302.0,295.0,SOFT,9.0,Aston Martin,3.0,32.69192,7.300291,1
96,151.0,ALO,76.25,10.0,3.0,19.702,39.08,17.468,298.0,241.0,303.0,297.0,SOFT,11.0,Aston Martin,3.0,33.027756,-5.761172,1
97,152.0,ALO,76.412,11.0,3.0,19.707,39.265,17.44,299.0,239.0,305.0,296.0,SOFT,12.0,Aston Martin,3.0,37.097473,-0.46697795,1
98,154.0,ALO,76.336,13.0,3.0,19.686,39.078,17.572,298.0,248.0,303.0,297.0,SOFT,14.0,Aston Martin,3.0,37.244164,0.73000336,1
99,155.0,ALO,76.341,14.0,3.0,19.777,39.089,17.475,302.0,241.0,304.0,298.0,SOFT,15.0,Aston Martin,3.0,37.15709,0.17065959,1
100,156.0,ALO,76.398,15.0,3.0,19.632,39.191,17.575,301.0,246.0,302.0,304.0,SOFT,16.0,Aston Martin,3.0,34.90308,0.4790757,1
101,157.0,ALO,76.388,16.0,3.0,19.583,39.138,17.667,302.0,246.0,302.0,298.0,SOFT,17.0,Aston Martin,3.0,33.948833,1.5047258,1
102,159.0,ALO,76.954,18.0,3.0,19.729,39.523,17.702,299.0,245.0,303.0,297.0,SOFT,19.0,Aston Martin,3.0,33.94656,0.046663847,1
103,161.0,ALO,76.853,20.0,3.0,19.755,39.476,17.622,297.0,246.0,303.0,289.0,SOFT,21.0,Aston Martin,3.0,34.45302,-0.6829209,1
104,162.0,ALO,76.615,21.0,3.0,19.592,39.313,17.71,299.0,249.0,302.0,297.0,SOFT,22.0,Aston Martin,3.0,33.150433,-1.4628812,1
105,163.0,ALO,76.5,22.0,3.0,19.576,39.237,17.687,297.0,248.0,303.0,300.0,SOFT,23.0,Aston Martin,3.0,33.128113,-1.9941808,1
106,165.0,ALO,77.281,24.0,3.0,19.664,39.899,17.718,299.0,249.0,302.0,301.0,SOFT,25.0,Aston Martin,3.0,10.0671835,0.44779179,1
107,168.0,ALO,76.331,27.0,4.0,19.599,39.362,17.37,298.0,243.0,301.0,297.0,MEDIUM,2.0,Aston Martin,3.0,31.515816,2.6596708,1
