,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
765,0 days 01:29:33.485000,SAI,55,0 days 00:01:26.423000,5.0,1.0,,,0 days 00:00:28.308000,0 days 00:00:29.622000,0 days 00:00:28.493000,0 days 01:28:35.370000,0 days 01:29:04.992000,0 days 01:29:33.485000,304.0,301.0,307.0,,False,MEDIUM,5.0,True,Ferrari,0 days 01:28:07.062000,2023-09-03 13:29:08.107,1,1.0,False,,False,True
766,0 days 01:31:00.100000,SAI,55,0 days 00:01:26.615000,6.0,1.0,,,0 days 00:00:28.554000,0 days 00:00:29.662000,0 days 00:00:28.399000,0 days 01:30:02.039000,0 days 01:30:31.701000,0 days 01:31:00.100000,306.0,304.0,307.0,323.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:29:33.485000,2023-09-03 13:30:34.530,1,1.0,False,,False,True
767,0 days 01:32:26.458000,SAI,55,0 days 00:01:26.358000,7.0,1.0,,,0 days 00:00:28.328000,0 days 00:00:29.672000,0 days 00:00:28.358000,0 days 01:31:28.428000,0 days 01:31:58.100000,0 days 01:32:26.458000,305.0,305.0,308.0,309.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:31:00.100000,2023-09-03 13:32:01.145,1,1.0,False,,False,True
768,0 days 01:33:52.682000,SAI,55,0 days 00:01:26.224000,8.0,1.0,,,0 days 00:00:28.208000,0 days 00:00:29.541000,0 days 00:00:28.475000,0 days 01:32:54.666000,0 days 01:33:24.207000,0 days 01:33:52.682000,,304.0,308.0,314.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:32:26.458000,2023-09-03 13:33:27.503,1,1.0,False,,False,True
769,0 days 01:35:19.158000,SAI,55,0 days 00:01:26.476000,9.0,1.0,,,0 days 00:00:28.244000,0 days 00:00:29.820000,0 days 00:00:28.412000,0 days 01:34:20.926000,0 days 01:34:50.746000,0 days 01:35:19.158000,,302.0,307.0,330.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:33:52.682000,2023-09-03 13:34:53.727,1,1.0,False,,False,True
770,0 days 01:36:45.669000,SAI,55,0 days 00:01:26.511000,10.0,1.0,,,0 days 00:00:28.397000,0 days 00:00:29.672000,0 days 00:00:28.442000,0 days 01:35:47.555000,0 days 01:36:17.227000,0 days 01:36:45.669000,306.0,302.0,307.0,314.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:35:19.158000,2023-09-03 13:36:20.203,1,1.0,False,,False,True
771,0 days 01:38:12.360000,SAI,55,0 days 00:01:26.691000,11.0,1.0,,,0 days 00:00:28.401000,0 days 00:00:29.892000,0 days 00:00:28.398000,0 days 01:37:14.070000,0 days 01:37:43.962000,0 days 01:38:12.360000,305.0,304.0,307.0,309.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:36:45.669000,2023-09-03 13:37:46.714,1,1.0,False,,False,True
772,0 days 01:39:38.768000,SAI,55,0 days 00:01:26.408000,12.0,1.0,,,0 days 00:00:28.240000,0 days 00:00:29.744000,0 days 00:00:28.424000,0 days 01:38:40.600000,0 days 01:39:10.344000,0 days 01:39:38.768000,308.0,307.0,307.0,312.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:38:12.360000,2023-09-03 13:39:13.405,1,1.0,False,,False,True
773,0 days 01:41:05.655000,SAI,55,0 days 00:01:26.887000,13.0,1.0,,,0 days 00:00:28.437000,0 days 00:00:29.961000,0 days 00:00:28.489000,0 days 01:40:07.205000,0 days 01:40:37.166000,0 days 01:41:05.655000,307.0,306.0,306.0,310.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:39:38.768000,2023-09-03 13:40:39.813,1,1.0,False,,False,True
774,0 days 01:42:32.627000,SAI,55,0 days 00:01:26.972000,14.0,1.0,,,0 days 00:00:28.356000,0 days 00:00:30.156000,0 days 00:00:28.460000,0 days 01:41:34.011000,0 days 01:42:04.167000,0 days 01:42:32.627000,309.0,303.0,308.0,329.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:41:05.655000,2023-09-03 13:42:06.700,1,1.0,False,,False,True
