,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
0,2023-09-24 04:01:02.535,1161,0,0,104,True,1,car,0 days 00:00:01.126000,0 days 00:00:01.126000
1,2023-09-24 04:01:02.775,1161,0,0,104,True,1,car,0 days 00:00:01.366000,0 days 00:00:01.366000
2,2023-09-24 04:01:03.175,1161,0,0,104,True,1,car,0 days 00:00:01.766000,0 days 00:00:01.766000
3,2023-09-24 04:01:03.496,1161,0,0,104,True,1,car,0 days 00:00:02.087000,0 days 00:00:02.087000
4,2023-09-24 04:01:03.816,1161,0,0,104,True,1,car,0 days 00:00:02.407000,0 days 00:00:02.407000
5,2023-09-24 04:01:03.976,1161,0,0,104,True,1,car,0 days 00:00:02.567000,0 days 00:00:02.567000
6,2023-09-24 04:01:04.176,1161,0,0,104,True,1,car,0 days 00:00:02.767000,0 days 00:00:02.767000
7,2023-09-24 04:01:04.496,1161,0,0,104,True,1,car,0 days 00:00:03.087000,0 days 00:00:03.087000
8,2023-09-24 04:01:04.656,1161,0,0,104,True,1,car,0 days 00:00:03.247000,0 days 00:00:03.247000
9,2023-09-24 04:01:04.816,1161,0,0,104,True,1,car,0 days 00:00:03.407000,0 days 00:00:03.407000
10,2023-09-24 04:01:05.016,1161,0,0,104,True,1,car,0 days 00:00:03.607000,0 days 00:00:03.607000
11,2023-09-24 04:01:05.256,1161,0,0,104,True,1,car,0 days 00:00:03.847000,0 days 00:00:03.847000
12,2023-09-24 04:01:05.456,1161,0,0,104,True,1,car,0 days 00:00:04.047000,0 days 00:00:04.047000
13,2023-09-24 04:01:05.696,1161,0,0,104,True,1,car,0 days 00:00:04.287000,0 days 00:00:04.287000
14,2023-09-24 04:01:06.176,1161,0,0,104,True,1,car,0 days 00:00:04.767000,0 days 00:00:04.767000
15,2023-09-24 04:01:06.456,1161,0,0,104,True,1,car,0 days 00:00:05.047000,0 days 00:00:05.047000
16,2023-09-24 04:01:06.775,1161,0,0,104,True,1,car,0 days 00:00:05.366000,0 days 00:00:05.366000
17,2023-09-24 04:01:07.055,1161,0,0,104,True,1,car,0 days 00:00:05.646000,0 days 00:00:05.646000
18,2023-09-24 04:01:07.455,1161,0,0,104,True,1,car,0 days 00:00:06.046000,0 days 00:00:06.046000
19,2023-09-24 04:01:07.775,1161,0,0,104,True,1,car,0 days 00:00:06.366000,0 days 00:00:06.366000
20,2023-09-24 04:01:07.975,1161,0,0,104,True,1,car,0 days 00:00:06.566000,0 days 00:00:06.566000
21,2023-09-24 04:01:08.215,1161,0,0,104,True,1,car,0 days 00:00:06.806000,0 days 00:00:06.806000
22,2023-09-24 04:01:08.415,1161,0,0,104,True,1,car,0 days 00:00:07.006000,0 days 00:00:07.006000
