,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
33,61,PIA,90.471,5.0,1.0,33.509,30.309,26.653,230.0,276.0,275.0,303.0,MEDIUM,11.0,McLaren,2.0,213.52785923753666,304.0,93.0,67.64516129032258,0.0,0.14076246334310852,31.5,37.3,112.0,0.6,-16.039462744597017,-36.74708406710074,1
34,63,PIA,89.556,7.0,1.0,32.795,30.061,26.7,233.0,276.0,275.0,306.0,MEDIUM,13.0,McLaren,2.0,215.69411764705882,307.0,93.0,68.65882352941176,0.0,0.1411764705882353,31.5,37.2,178.0,0.6,8.031396143682208,26.731017150812832,2
35,70,PIA,90.272,14.0,2.0,32.986,30.532,26.754,223.0,277.0,287.0,326.0,MEDIUM,9.0,McLaren,9.0,213.94334277620396,329.0,95.0,62.8413597733711,0.0,0.1643059490084986,31.5,37.0,144.0,0.6,28.292292925923636,-15.717835977152388,1
36,71,PIA,88.677,15.0,2.0,32.31,30.071,26.296,231.0,274.0,277.0,321.0,MEDIUM,10.0,McLaren,7.0,217.8695652173913,322.0,95.0,66.93788819875776,0.0,0.13975155279503104,31.5,36.8,156.0,0.6,21.76925349997629,-0.9185069033543615,1
37,72,PIA,89.1,16.0,2.0,32.692,30.103,26.305,233.0,279.0,286.0,307.0,MEDIUM,11.0,McLaren,7.0,216.66285714285715,309.0,93.0,66.13428571428571,0.0,0.16,31.4,36.7,160.0,0.8,6.421598929773659,7.778538493292502,1
38,73,PIA,89.008,17.0,2.0,32.642,30.034,26.332,228.0,276.0,285.0,333.0,MEDIUM,12.0,McLaren,6.0,219.25574712643677,333.0,95.0,68.25862068965517,0.0,0.14942528735632185,31.4,36.9,157.0,1.2,37.66766339638494,-4.122030410612568,1
39,74,PIA,88.622,18.0,2.0,32.415,29.941,26.266,231.0,275.0,275.0,327.0,MEDIUM,13.0,McLaren,3.0,218.97904191616766,328.0,94.0,66.96706586826348,0.0,0.1497005988023952,31.4,36.4,220.0,0.8,46.52381190766845,59.9689666478369,2
40,75,PIA,88.588,19.0,2.0,32.537,29.843,26.208,234.0,275.0,276.0,299.0,MEDIUM,14.0,McLaren,2.0,218.98235294117646,302.0,94.0,70.09117647058824,0.0,0.14411764705882352,31.3,36.8,0.0,0.3,-50.19193805897369,-142.92428542528808,0
41,76,PIA,88.206,20.0,2.0,32.39,29.813,26.003,235.0,275.0,276.0,303.0,MEDIUM,15.0,McLaren,2.0,218.87869822485206,304.0,95.0,70.97928994082841,0.0,0.14497041420118342,31.3,36.8,193.0,0.6,8.202741181078927,43.01894957985996,2
42,79,PIA,88.184,23.0,2.0,32.394,29.755,26.035,236.0,277.0,276.0,304.0,MEDIUM,18.0,McLaren,2.0,218.97575757575757,304.0,95.0,68.63636363636364,0.0,0.1484848484848485,31.2,36.5,175.0,1.2,4.377554606737142,25.11910466355225,2
43,80,PIA,87.926,24.0,2.0,32.291,29.681,25.954,233.0,277.0,275.0,305.0,MEDIUM,19.0,McLaren,2.0,219.41265060240963,305.0,95.0,68.77710843373494,0.0,0.14759036144578314,31.2,36.7,133.0,0.8,-6.391532918413951,-18.700496612005075,1
44,83,PIA,87.359,27.0,3.0,32.295,29.446,25.618,236.0,279.0,287.0,308.0,MEDIUM,2.0,McLaren,6.0,220.66167664670658,308.0,96.0,69.2994011976048,0.0,0.1437125748502994,31.3,36.8,212.0,1.0,23.060891994134114,59.30427910776661,2
45,88,PIA,86.308,32.0,3.0,31.827,29.112,25.369,240.0,278.0,277.0,304.0,MEDIUM,7.0,McLaren,3.0,224.15217391304347,304.0,95.0,71.74844720496894,0.0,0.14285714285714285,31.4,37.2,172.0,0.5,3.761170491769946,22.100052052568298,1
46,92,PIA,86.549,36.0,3.0,31.742,29.354,25.453,239.0,277.0,277.0,306.0,MEDIUM,11.0,McLaren,2.0,223.78963414634146,306.0,98.0,71.96341463414635,0.0,0.12804878048780488,31.3,36.3,182.0,0.6,9.403460572977242,31.714806235923874,2
